# src groups:          1
# obs groups:          3600
# TOPs:                3600
# plane waves:         2888
# multipole order: L = 38
x_by_lambda_0 y_by_lambda_0 rel_err_db
1.366448e+03 1.124210e+01 -226.983282
1.366448e+03 1.263848e+01 -226.591368
1.366448e+03 1.420831e+01 -226.290795
1.366448e+03 1.597312e+01 -230.157791
1.366448e+03 1.795714e+01 -229.458191
1.366448e+03 2.018760e+01 -226.794537
1.366448e+03 2.269511e+01 -230.052721
1.366448e+03 2.551407e+01 -228.189497
1.366448e+03 2.868317e+01 -226.197042
1.366448e+03 3.224591e+01 -226.765601
1.366448e+03 3.625117e+01 -223.993052
1.366448e+03 4.075393e+01 -231.766577
1.366448e+03 4.581598e+01 -228.838835
1.366448e+03 5.150678e+01 -230.485889
1.366448e+03 5.790444e+01 -234.015871
1.366448e+03 6.509675e+01 -224.283385
1.366448e+03 7.318242e+01 -233.004659
1.366448e+03 8.227241e+01 -226.536596
1.366448e+03 9.249147e+01 -229.633417
1.366448e+03 1.039798e+02 -227.630094
1.366448e+03 1.168952e+02 -231.086024
1.366448e+03 1.314147e+02 -227.343309
1.366448e+03 1.477378e+02 -231.088249
1.366448e+03 1.660883e+02 -226.193730
1.366448e+03 1.867181e+02 -231.103521
1.366448e+03 2.099104e+02 -226.832836
1.366448e+03 2.359833e+02 -229.087958
1.366448e+03 2.652948e+02 -226.048051
1.366448e+03 2.982471e+02 -226.316310
1.366448e+03 3.352924e+02 -227.523038
1.366448e+03 3.769391e+02 -229.038551
1.366448e+03 4.237587e+02 -229.764942
1.366448e+03 4.763938e+02 -229.536851
1.366448e+03 5.355667e+02 -229.393602
1.366448e+03 6.020894e+02 -222.002897
1.366448e+03 6.768750e+02 -224.674099
1.366448e+03 7.609497e+02 -223.214718
1.366448e+03 8.554673e+02 -227.087055
1.366448e+03 9.617249e+02 -223.645870
1.366448e+03 1.081181e+03 -221.780759
1.366448e+03 1.215474e+03 -225.249248
1.366448e+03 1.366448e+03 -223.788504
1.366448e+03 1.536175e+03 -220.135835
1.366448e+03 1.726983e+03 -220.303941
1.366448e+03 1.941492e+03 -222.004550
1.366448e+03 2.182645e+03 -219.986244
1.366448e+03 2.453751e+03 -218.630726
1.366448e+03 2.758532e+03 -219.422913
1.366448e+03 3.101169e+03 -217.502423
1.366448e+03 3.486365e+03 -218.154923
1.366448e+03 3.919407e+03 -217.138242
1.366448e+03 4.406236e+03 -216.196296
1.366448e+03 4.953535e+03 -215.583253
1.366448e+03 5.568814e+03 -216.778116
1.366448e+03 6.260517e+03 -215.685086
1.366448e+03 7.038136e+03 -211.938623
1.366448e+03 7.912343e+03 -211.824883
1.366448e+03 8.895135e+03 -211.856911
1.366448e+03 1.000000e+04 -213.759427

1.536175e+03 1.000000e+01 -224.381802
1.536175e+03 1.124210e+01 -223.264326
1.536175e+03 1.263848e+01 -224.676004
1.536175e+03 1.420831e+01 -225.088093
1.536175e+03 1.597312e+01 -224.514951
1.536175e+03 1.795714e+01 -224.842100
1.536175e+03 2.018760e+01 -224.306085
1.536175e+03 2.269511e+01 -225.946876
1.536175e+03 2.551407e+01 -224.163751
1.536175e+03 2.868317e+01 -225.534847
1.536175e+03 3.224591e+01 -223.259755
1.536175e+03 3.625117e+01 -224.621283
1.536175e+03 4.075393e+01 -224.377700
1.536175e+03 4.581598e+01 -225.721098
1.536175e+03 5.150678e+01 -225.795935
1.536175e+03 5.790444e+01 -226.730762
1.536175e+03 6.509675e+01 -224.913859
1.536175e+03 7.318242e+01 -225.861440
1.536175e+03 8.227241e+01 -224.276681
1.536175e+03 9.249147e+01 -226.328237
1.536175e+03 1.039798e+02 -230.031013
1.536175e+03 1.168952e+02 -226.739310
1.536175e+03 1.314147e+02 -228.526121
1.536175e+03 1.477378e+02 -225.910252
1.536175e+03 1.660883e+02 -226.567968
1.536175e+03 1.867181e+02 -228.517495
1.536175e+03 2.099104e+02 -226.716491
1.536175e+03 2.359833e+02 -226.502098
1.536175e+03 2.652948e+02 -225.392985
1.536175e+03 2.982471e+02 -224.441021
1.536175e+03 3.352924e+02 -225.154066
1.536175e+03 3.769391e+02 -226.766002
1.536175e+03 4.237587e+02 -224.866159
1.536175e+03 4.763938e+02 -225.696489
1.536175e+03 5.355667e+02 -223.330237
1.536175e+03 6.020894e+02 -225.643116
1.536175e+03 6.768750e+02 -225.112143
1.536175e+03 7.609497e+02 -227.110979
1.536175e+03 8.554673e+02 -222.558464
1.536175e+03 9.617249e+02 -224.944332
1.536175e+03 1.081181e+03 -223.048534
1.536175e+03 1.215474e+03 -222.208904
1.536175e+03 1.366448e+03 -221.186647
1.536175e+03 1.536175e+03 -223.367986
1.536175e+03 1.726983e+03 -220.627181
1.536175e+03 1.941492e+03 -220.804675
1.536175e+03 2.182645e+03 -221.380637
1.536175e+03 2.453751e+03 -220.283220
1.536175e+03 2.758532e+03 -219.464532
1.536175e+03 3.101169e+03 -218.583773
1.536175e+03 3.486365e+03 -217.840160
1.536175e+03 3.919407e+03 -217.087554
1.536175e+03 4.406236e+03 -216.592211
1.536175e+03 4.953535e+03 -217.790901
1.536175e+03 5.568814e+03 -216.713039
1.536175e+03 6.260517e+03 -217.574322
1.536175e+03 7.038136e+03 -211.090978
1.536175e+03 7.912343e+03 -214.188763
1.536175e+03 8.895135e+03 -212.552663
1.536175e+03 1.000000e+04 -211.876966

1.726983e+03 1.000000e+01 -226.798116
1.726983e+03 1.124210e+01 -231.323009
1.726983e+03 1.263848e+01 -229.528294
1.726983e+03 1.420831e+01 -226.432084
1.726983e+03 1.597312e+01 -228.637768
1.726983e+03 1.795714e+01 -228.577184
1.726983e+03 2.018760e+01 -227.383848
1.726983e+03 2.269511e+01 -229.416907
1.726983e+03 2.551407e+01 -230.725428
1.726983e+03 2.868317e+01 -232.227270
1.726983e+03 3.224591e+01 -233.224466
1.726983e+03 3.625117e+01 -235.135166
1.726983e+03 4.075393e+01 -240.481436
1.726983e+03 4.581598e+01 -239.880067
1.726983e+03 5.150678e+01 -232.431479
1.726983e+03 5.790444e+01 -228.961543
1.726983e+03 6.509675e+01 -231.134377
1.726983e+03 7.318242e+01 -226.027804
1.726983e+03 8.227241e+01 -230.918709
1.726983e+03 9.249147e+01 -239.918944
1.726983e+03 1.039798e+02 -240.812379
1.726983e+03 1.168952e+02 -233.546738
1.726983e+03 1.314147e+02 -233.469257
1.726983e+03 1.477378e+02 -236.901388
1.726983e+03 1.660883e+02 -234.331247
1.726983e+03 1.867181e+02 -229.941307
1.726983e+03 2.099104e+02 -238.300177
1.726983e+03 2.359833e+02 -248.258186
1.726983e+03 2.652948e+02 -233.807357
1.726983e+03 2.982471e+02 -232.889959
1.726983e+03 3.352924e+02 -229.447056
1.726983e+03 3.769391e+02 -230.140015
1.726983e+03 4.237587e+02 -234.542930
1.726983e+03 4.763938e+02 -226.258013
1.726983e+03 5.355667e+02 -227.861850
1.726983e+03 6.020894e+02 -222.365914
1.726983e+03 6.768750e+02 -228.530131
1.726983e+03 7.609497e+02 -225.998778
1.726983e+03 8.554673e+02 -225.396096
1.726983e+03 9.617249e+02 -226.200628
1.726983e+03 1.081181e+03 -221.634415
1.726983e+03 1.215474e+03 -223.099074
1.726983e+03 1.366448e+03 -222.174855
1.726983e+03 1.536175e+03 -220.987167
1.726983e+03 1.726983e+03 -221.154875
1.726983e+03 1.941492e+03 -221.290141
1.726983e+03 2.182645e+03 -221.659908
1.726983e+03 2.453751e+03 -221.288457
1.726983e+03 2.758532e+03 -218.826031
1.726983e+03 3.101169e+03 -220.674513
1.726983e+03 3.486365e+03 -218.534146
1.726983e+03 3.919407e+03 -217.451756
1.726983e+03 4.406236e+03 -217.972220
1.726983e+03 4.953535e+03 -215.958015
1.726983e+03 5.568814e+03 -216.810804
1.726983e+03 6.260517e+03 -214.037583
1.726983e+03 7.038136e+03 -213.623663
1.726983e+03 7.912343e+03 -213.753183
1.726983e+03 8.895135e+03 -213.833101
1.726983e+03 1.000000e+04 -213.362487

1.941492e+03 1.000000e+01 -224.758038
1.941492e+03 1.124210e+01 -230.765999
1.941492e+03 1.263848e+01 -225.686115
1.941492e+03 1.420831e+01 -226.714383
1.941492e+03 1.597312e+01 -228.369792
1.941492e+03 1.795714e+01 -229.885818
1.941492e+03 2.018760e+01 -226.951727
1.941492e+03 2.269511e+01 -230.298050
1.941492e+03 2.551407e+01 -225.206736
1.941492e+03 2.868317e+01 -231.033518
1.941492e+03 3.224591e+01 -229.325207
1.941492e+03 3.625117e+01 -232.061429
1.941492e+03 4.075393e+01 -231.186096
1.941492e+03 4.581598e+01 -229.770336
1.941492e+03 5.150678e+01 -234.173304
1.941492e+03 5.790444e+01 -228.525388
1.941492e+03 6.509675e+01 -227.898965
1.941492e+03 7.318242e+01 -226.757051
1.941492e+03 8.227241e+01 -229.460484
1.941492e+03 9.249147e+01 -227.836638
1.941492e+03 1.039798e+02 -232.965190
1.941492e+03 1.168952e+02 -231.662466
1.941492e+03 1.314147e+02 -226.766340
1.941492e+03 1.477378e+02 -228.700126
1.941492e+03 1.660883e+02 -229.891812
1.941492e+03 1.867181e+02 -235.293973
1.941492e+03 2.099104e+02 -231.343060
1.941492e+03 2.359833e+02 -229.753999
1.941492e+03 2.652948e+02 -232.140070
1.941492e+03 2.982471e+02 -230.554411
1.941492e+03 3.352924e+02 -232.231024
1.941492e+03 3.769391e+02 -246.582774
1.941492e+03 4.237587e+02 -228.560886
1.941492e+03 4.763938e+02 -237.747121
1.941492e+03 5.355667e+02 -232.496055
1.941492e+03 6.020894e+02 -223.996579
1.941492e+03 6.768750e+02 -228.582269
1.941492e+03 7.609497e+02 -223.986449
1.941492e+03 8.554673e+02 -227.926324
1.941492e+03 9.617249e+02 -225.848392
1.941492e+03 1.081181e+03 -225.533928
1.941492e+03 1.215474e+03 -224.016388
1.941492e+03 1.366448e+03 -224.821292
1.941492e+03 1.536175e+03 -221.953663
1.941492e+03 1.726983e+03 -222.207911
1.941492e+03 1.941492e+03 -223.121867
1.941492e+03 2.182645e+03 -220.932793
1.941492e+03 2.453751e+03 -219.906417
1.941492e+03 2.758532e+03 -221.880446
1.941492e+03 3.101169e+03 -219.256650
1.941492e+03 3.486365e+03 -219.888538
1.941492e+03 3.919407e+03 -218.355270
1.941492e+03 4.406236e+03 -218.025610
1.941492e+03 4.953535e+03 -218.475756
1.941492e+03 5.568814e+03 -216.963476
1.941492e+03 6.260517e+03 -216.915694
1.941492e+03 7.038136e+03 -213.550387
1.941492e+03 7.912343e+03 -215.034585
1.941492e+03 8.895135e+03 -213.158746
1.941492e+03 1.000000e+04 -212.447901

2.182645e+03 1.000000e+01 -223.354624
2.182645e+03 1.124210e+01 -227.621973
2.182645e+03 1.263848e+01 -223.213002
2.182645e+03 1.420831e+01 -223.910096
2.182645e+03 1.597312e+01 -221.643728
2.182645e+03 1.795714e+01 -224.311641
2.182645e+03 2.018760e+01 -224.000595
2.182645e+03 2.269511e+01 -224.199225
2.182645e+03 2.551407e+01 -223.502274
2.182645e+03 2.868317e+01 -224.488119
2.182645e+03 3.224591e+01 -227.549605
2.182645e+03 3.625117e+01 -224.842658
2.182645e+03 4.075393e+01 -224.192570
2.182645e+03 4.581598e+01 -225.190666
2.182645e+03 5.150678e+01 -224.024133
2.182645e+03 5.790444e+01 -223.878162
2.182645e+03 6.509675e+01 -225.724635
2.182645e+03 7.318242e+01 -224.970451
2.182645e+03 8.227241e+01 -228.525981
2.182645e+03 9.249147e+01 -224.801632
2.182645e+03 1.039798e+02 -226.602591
2.182645e+03 1.168952e+02 -223.945390
2.182645e+03 1.314147e+02 -225.294593
2.182645e+03 1.477378e+02 -227.268820
2.182645e+03 1.660883e+02 -226.743645
2.182645e+03 1.867181e+02 -226.574371
2.182645e+03 2.099104e+02 -227.187423
2.182645e+03 2.359833e+02 -225.809896
2.182645e+03 2.652948e+02 -225.407525
2.182645e+03 2.982471e+02 -228.927335
2.182645e+03 3.352924e+02 -232.754269
2.182645e+03 3.769391e+02 -232.826143
2.182645e+03 4.237587e+02 -228.847025
2.182645e+03 4.763938e+02 -226.601416
2.182645e+03 5.355667e+02 -231.568305
2.182645e+03 6.020894e+02 -225.178280
2.182645e+03 6.768750e+02 -224.464404
2.182645e+03 7.609497e+02 -223.527108
2.182645e+03 8.554673e+02 -223.051813
2.182645e+03 9.617249e+02 -223.630101
2.182645e+03 1.081181e+03 -226.488360
2.182645e+03 1.215474e+03 -221.726520
2.182645e+03 1.366448e+03 -222.588303
2.182645e+03 1.536175e+03 -224.315485
2.182645e+03 1.726983e+03 -223.991392
2.182645e+03 1.941492e+03 -222.333287
2.182645e+03 2.182645e+03 -220.795238
2.182645e+03 2.453751e+03 -220.148721
2.182645e+03 2.758532e+03 -219.998701
2.182645e+03 3.101169e+03 -220.400460
2.182645e+03 3.486365e+03 -221.511708
2.182645e+03 3.919407e+03 -220.909475
2.182645e+03 4.406236e+03 -217.820440
2.182645e+03 4.953535e+03 -219.510682
2.182645e+03 5.568814e+03 -217.130124
2.182645e+03 6.260517e+03 -217.671852
2.182645e+03 7.038136e+03 -212.234664
2.182645e+03 7.912343e+03 -215.373073
2.182645e+03 8.895135e+03 -212.955906
2.182645e+03 1.000000e+04 -213.346182

2.453751e+03 1.000000e+01 -224.299449
2.453751e+03 1.124210e+01 -222.459007
2.453751e+03 1.263848e+01 -223.736430
2.453751e+03 1.420831e+01 -226.705512
2.453751e+03 1.597312e+01 -225.144832
2.453751e+03 1.795714e+01 -222.817061
2.453751e+03 2.018760e+01 -224.372023
2.453751e+03 2.269511e+01 -224.165938
2.453751e+03 2.551407e+01 -220.178672
2.453751e+03 2.868317e+01 -223.985596
2.453751e+03 3.224591e+01 -223.438978
2.453751e+03 3.625117e+01 -225.490940
2.453751e+03 4.075393e+01 -222.198604
2.453751e+03 4.581598e+01 -223.406658
2.453751e+03 5.150678e+01 -224.548457
2.453751e+03 5.790444e+01 -226.227044
2.453751e+03 6.509675e+01 -224.169591
2.453751e+03 7.318242e+01 -222.584577
2.453751e+03 8.227241e+01 -221.651170
2.453751e+03 9.249147e+01 -228.414938
2.453751e+03 1.039798e+02 -223.850771
2.453751e+03 1.168952e+02 -229.320862
2.453751e+03 1.314147e+02 -227.425241
2.453751e+03 1.477378e+02 -227.409375
2.453751e+03 1.660883e+02 -229.757815
2.453751e+03 1.867181e+02 -229.270326
2.453751e+03 2.099104e+02 -227.276112
2.453751e+03 2.359833e+02 -229.084900
2.453751e+03 2.652948e+02 -224.804320
2.453751e+03 2.982471e+02 -227.673798
2.453751e+03 3.352924e+02 -227.745362
2.453751e+03 3.769391e+02 -226.443547
2.453751e+03 4.237587e+02 -227.361004
2.453751e+03 4.763938e+02 -225.051325
2.453751e+03 5.355667e+02 -224.542732
2.453751e+03 6.020894e+02 -225.194988
2.453751e+03 6.768750e+02 -225.703748
2.453751e+03 7.609497e+02 -226.743385
2.453751e+03 8.554673e+02 -221.498315
2.453751e+03 9.617249e+02 -221.753351
2.453751e+03 1.081181e+03 -223.155994
2.453751e+03 1.215474e+03 -221.823346
2.453751e+03 1.366448e+03 -222.629633
2.453751e+03 1.536175e+03 -225.386124
2.453751e+03 1.726983e+03 -223.836488
2.453751e+03 1.941492e+03 -221.462252
2.453751e+03 2.182645e+03 -221.240480
2.453751e+03 2.453751e+03 -221.337113
2.453751e+03 2.758532e+03 -220.069905
2.453751e+03 3.101169e+03 -221.660825
2.453751e+03 3.486365e+03 -220.316612
2.453751e+03 3.919407e+03 -219.661901
2.453751e+03 4.406236e+03 -219.426493
2.453751e+03 4.953535e+03 -218.220055
2.453751e+03 5.568814e+03 -218.662280
2.453751e+03 6.260517e+03 -214.654863
2.453751e+03 7.038136e+03 -213.998076
2.453751e+03 7.912343e+03 -214.092701
2.453751e+03 8.895135e+03 -212.361128
2.453751e+03 1.000000e+04 -214.034854

2.758532e+03 1.000000e+01 -223.834453
2.758532e+03 1.124210e+01 -224.706446
2.758532e+03 1.263848e+01 -222.188941
2.758532e+03 1.420831e+01 -227.413192
2.758532e+03 1.597312e+01 -224.412920
2.758532e+03 1.795714e+01 -224.217630
2.758532e+03 2.018760e+01 -225.966366
2.758532e+03 2.269511e+01 -226.017699
2.758532e+03 2.551407e+01 -220.736185
2.758532e+03 2.868317e+01 -221.851430
2.758532e+03 3.224591e+01 -221.747874
2.758532e+03 3.625117e+01 -221.189651
2.758532e+03 4.075393e+01 -223.081805
2.758532e+03 4.581598e+01 -224.078440
2.758532e+03 5.150678e+01 -224.499877
2.758532e+03 5.790444e+01 -223.124879
2.758532e+03 6.509675e+01 -225.636939
2.758532e+03 7.318242e+01 -223.615010
2.758532e+03 8.227241e+01 -222.232094
2.758532e+03 9.249147e+01 -222.661964
2.758532e+03 1.039798e+02 -229.314336
2.758532e+03 1.168952e+02 -222.087804
2.758532e+03 1.314147e+02 -230.015184
2.758532e+03 1.477378e+02 -228.926562
2.758532e+03 1.660883e+02 -235.667152
2.758532e+03 1.867181e+02 -225.368890
2.758532e+03 2.099104e+02 -224.648117
2.758532e+03 2.359833e+02 -222.295086
2.758532e+03 2.652948e+02 -228.420417
2.758532e+03 2.982471e+02 -232.585149
2.758532e+03 3.352924e+02 -228.765941
2.758532e+03 3.769391e+02 -223.325910
2.758532e+03 4.237587e+02 -243.404966
2.758532e+03 4.763938e+02 -230.287303
2.758532e+03 5.355667e+02 -225.463472
2.758532e+03 6.020894e+02 -227.027573
2.758532e+03 6.768750e+02 -226.158786
2.758532e+03 7.609497e+02 -225.468599
2.758532e+03 8.554673e+02 -224.206966
2.758532e+03 9.617249e+02 -222.564307
2.758532e+03 1.081181e+03 -226.557044
2.758532e+03 1.215474e+03 -226.556590
2.758532e+03 1.366448e+03 -228.299928
2.758532e+03 1.536175e+03 -225.390431
2.758532e+03 1.726983e+03 -222.940070
2.758532e+03 1.941492e+03 -224.165059
2.758532e+03 2.182645e+03 -221.167731
2.758532e+03 2.453751e+03 -221.159966
2.758532e+03 2.758532e+03 -221.854432
2.758532e+03 3.101169e+03 -220.244727
2.758532e+03 3.486365e+03 -220.719426
2.758532e+03 3.919407e+03 -220.523063
2.758532e+03 4.406236e+03 -219.712350
2.758532e+03 4.953535e+03 -219.361218
2.758532e+03 5.568814e+03 -216.952735
2.758532e+03 6.260517e+03 -220.207312
2.758532e+03 7.038136e+03 -214.900209
2.758532e+03 7.912343e+03 -214.206660
2.758532e+03 8.895135e+03 -213.144256
2.758532e+03 1.000000e+04 -211.682865

3.101169e+03 1.000000e+01 -223.624811
3.101169e+03 1.124210e+01 -223.036653
3.101169e+03 1.263848e+01 -223.905052
3.101169e+03 1.420831e+01 -223.091143
3.101169e+03 1.597312e+01 -225.249376
3.101169e+03 1.795714e+01 -223.051234
3.101169e+03 2.018760e+01 -225.417133
3.101169e+03 2.269511e+01 -223.678899
3.101169e+03 2.551407e+01 -221.957604
3.101169e+03 2.868317e+01 -225.290229
3.101169e+03 3.224591e+01 -224.528054
3.101169e+03 3.625117e+01 -224.326025
3.101169e+03 4.075393e+01 -224.704476
3.101169e+03 4.581598e+01 -221.941747
3.101169e+03 5.150678e+01 -225.165357
3.101169e+03 5.790444e+01 -223.261096
3.101169e+03 6.509675e+01 -222.262347
3.101169e+03 7.318242e+01 -225.006251
3.101169e+03 8.227241e+01 -223.487469
3.101169e+03 9.249147e+01 -229.159146
3.101169e+03 1.039798e+02 -224.846439
3.101169e+03 1.168952e+02 -226.694983
3.101169e+03 1.314147e+02 -226.604095
3.101169e+03 1.477378e+02 -225.494675
3.101169e+03 1.660883e+02 -222.804106
3.101169e+03 1.867181e+02 -230.993869
3.101169e+03 2.099104e+02 -227.536131
3.101169e+03 2.359833e+02 -224.735460
3.101169e+03 2.652948e+02 -228.994004
3.101169e+03 2.982471e+02 -227.028248
3.101169e+03 3.352924e+02 -224.621615
3.101169e+03 3.769391e+02 -224.479248
3.101169e+03 4.237587e+02 -237.724029
3.101169e+03 4.763938e+02 -228.690753
3.101169e+03 5.355667e+02 -227.890483
3.101169e+03 6.020894e+02 -227.901073
3.101169e+03 6.768750e+02 -227.045769
3.101169e+03 7.609497e+02 -227.156599
3.101169e+03 8.554673e+02 -224.939332
3.101169e+03 9.617249e+02 -227.228775
3.101169e+03 1.081181e+03 -223.674576
3.101169e+03 1.215474e+03 -223.410093
3.101169e+03 1.366448e+03 -221.765769
3.101169e+03 1.536175e+03 -223.836153
3.101169e+03 1.726983e+03 -229.770750
3.101169e+03 1.941492e+03 -224.475527
3.101169e+03 2.182645e+03 -223.594908
3.101169e+03 2.453751e+03 -221.954044
3.101169e+03 2.758532e+03 -222.351026
3.101169e+03 3.101169e+03 -221.496292
3.101169e+03 3.486365e+03 -221.151045
3.101169e+03 3.919407e+03 -219.893998
3.101169e+03 4.406236e+03 -219.365798
3.101169e+03 4.953535e+03 -219.995919
3.101169e+03 5.568814e+03 -218.910735
3.101169e+03 6.260517e+03 -216.566039
3.101169e+03 7.038136e+03 -217.424373
3.101169e+03 7.912343e+03 -216.426749
3.101169e+03 8.895135e+03 -216.930629
3.101169e+03 1.000000e+04 -215.497725

3.486365e+03 1.000000e+01 -229.937658
3.486365e+03 1.124210e+01 -221.501714
3.486365e+03 1.263848e+01 -225.560544
3.486365e+03 1.420831e+01 -220.332889
3.486365e+03 1.597312e+01 -226.640026
3.486365e+03 1.795714e+01 -232.021645
3.486365e+03 2.018760e+01 -232.959360
3.486365e+03 2.269511e+01 -230.308221
3.486365e+03 2.551407e+01 -225.010050
3.486365e+03 2.868317e+01 -225.845665
3.486365e+03 3.224591e+01 -227.861063
3.486365e+03 3.625117e+01 -228.144438
3.486365e+03 4.075393e+01 -227.491799
3.486365e+03 4.581598e+01 -230.118307
3.486365e+03 5.150678e+01 -229.480251
3.486365e+03 5.790444e+01 -227.226595
3.486365e+03 6.509675e+01 -229.621773
3.486365e+03 7.318242e+01 -243.581322
3.486365e+03 8.227241e+01 -236.268038
3.486365e+03 9.249147e+01 -224.872823
3.486365e+03 1.039798e+02 -228.642815
3.486365e+03 1.168952e+02 -226.695451
3.486365e+03 1.314147e+02 -223.194945
3.486365e+03 1.477378e+02 -225.488544
3.486365e+03 1.660883e+02 -229.246447
3.486365e+03 1.867181e+02 -221.375302
3.486365e+03 2.099104e+02 -226.952290
3.486365e+03 2.359833e+02 -228.465137
3.486365e+03 2.652948e+02 -240.584461
3.486365e+03 2.982471e+02 -231.635630
3.486365e+03 3.352924e+02 -227.956209
3.486365e+03 3.769391e+02 -226.341579
3.486365e+03 4.237587e+02 -234.478067
3.486365e+03 4.763938e+02 -225.933285
3.486365e+03 5.355667e+02 -234.927260
3.486365e+03 6.020894e+02 -234.826741
3.486365e+03 6.768750e+02 -224.772953
3.486365e+03 7.609497e+02 -234.300718
3.486365e+03 8.554673e+02 -226.761580
3.486365e+03 9.617249e+02 -247.072097
3.486365e+03 1.081181e+03 -226.645751
3.486365e+03 1.215474e+03 -226.676963
3.486365e+03 1.366448e+03 -225.343045
3.486365e+03 1.536175e+03 -222.016595
3.486365e+03 1.726983e+03 -223.166187
3.486365e+03 1.941492e+03 -225.294753
3.486365e+03 2.182645e+03 -223.698038
3.486365e+03 2.453751e+03 -226.353313
3.486365e+03 2.758532e+03 -223.977522
3.486365e+03 3.101169e+03 -224.663660
3.486365e+03 3.486365e+03 -223.327212
3.486365e+03 3.919407e+03 -221.556678
3.486365e+03 4.406236e+03 -220.718701
3.486365e+03 4.953535e+03 -220.244292
3.486365e+03 5.568814e+03 -219.969706
3.486365e+03 6.260517e+03 -217.093905
3.486365e+03 7.038136e+03 -216.372309
3.486365e+03 7.912343e+03 -218.261744
3.486365e+03 8.895135e+03 -214.690831
3.486365e+03 1.000000e+04 -215.763704

3.919407e+03 1.000000e+01 -225.552050
3.919407e+03 1.124210e+01 -224.127604
3.919407e+03 1.263848e+01 -226.141936
3.919407e+03 1.420831e+01 -221.212240
3.919407e+03 1.597312e+01 -230.730043
3.919407e+03 1.795714e+01 -221.335640
3.919407e+03 2.018760e+01 -221.130546
3.919407e+03 2.269511e+01 -225.781531
3.919407e+03 2.551407e+01 -241.176047
3.919407e+03 2.868317e+01 -222.639739
3.919407e+03 3.224591e+01 -224.034302
3.919407e+03 3.625117e+01 -223.920058
3.919407e+03 4.075393e+01 -230.068080
3.919407e+03 4.581598e+01 -223.131785
3.919407e+03 5.150678e+01 -227.420005
3.919407e+03 5.790444e+01 -226.112202
3.919407e+03 6.509675e+01 -233.467070
3.919407e+03 7.318242e+01 -229.102849
3.919407e+03 8.227241e+01 -231.757987
3.919407e+03 9.249147e+01 -222.138463
3.919407e+03 1.039798e+02 -226.299378
3.919407e+03 1.168952e+02 -237.002564
3.919407e+03 1.314147e+02 -227.718658
3.919407e+03 1.477378e+02 -225.229866
3.919407e+03 1.660883e+02 -221.191128
3.919407e+03 1.867181e+02 -226.749557
3.919407e+03 2.099104e+02 -229.653102
3.919407e+03 2.359833e+02 -235.800685
3.919407e+03 2.652948e+02 -230.750158
3.919407e+03 2.982471e+02 -225.576232
3.919407e+03 3.352924e+02 -231.532666
3.919407e+03 3.769391e+02 -224.849592
3.919407e+03 4.237587e+02 -235.152553
3.919407e+03 4.763938e+02 -238.821592
3.919407e+03 5.355667e+02 -225.316909
3.919407e+03 6.020894e+02 -227.727161
3.919407e+03 6.768750e+02 -224.146485
3.919407e+03 7.609497e+02 -229.384356
3.919407e+03 8.554673e+02 -230.519633
3.919407e+03 9.617249e+02 -234.955015
3.919407e+03 1.081181e+03 -226.987446
3.919407e+03 1.215474e+03 -229.322171
3.919407e+03 1.366448e+03 -229.536647
3.919407e+03 1.536175e+03 -223.225776
3.919407e+03 1.726983e+03 -224.999542
3.919407e+03 1.941492e+03 -225.838374
3.919407e+03 2.182645e+03 -223.175403
3.919407e+03 2.453751e+03 -225.165476
3.919407e+03 2.758532e+03 -224.386597
3.919407e+03 3.101169e+03 -221.476735
3.919407e+03 3.486365e+03 -223.093449
3.919407e+03 3.919407e+03 -224.198422
3.919407e+03 4.406236e+03 -221.507890
3.919407e+03 4.953535e+03 -221.826336
3.919407e+03 5.568814e+03 -219.320966
3.919407e+03 6.260517e+03 -218.721999
3.919407e+03 7.038136e+03 -217.487332
3.919407e+03 7.912343e+03 -218.034264
3.919407e+03 8.895135e+03 -213.816453
3.919407e+03 1.000000e+04 -212.950854

4.406236e+03 1.000000e+01 -224.403861
4.406236e+03 1.124210e+01 -223.835587
4.406236e+03 1.263848e+01 -222.965161
4.406236e+03 1.420831e+01 -222.073378
4.406236e+03 1.597312e+01 -226.471691
4.406236e+03 1.795714e+01 -221.560533
4.406236e+03 2.018760e+01 -224.093742
4.406236e+03 2.269511e+01 -224.463035
4.406236e+03 2.551407e+01 -229.294725
4.406236e+03 2.868317e+01 -218.845160
4.406236e+03 3.224591e+01 -226.916541
4.406236e+03 3.625117e+01 -224.429784
4.406236e+03 4.075393e+01 -224.429219
4.406236e+03 4.581598e+01 -222.945772
4.406236e+03 5.150678e+01 -226.762670
4.406236e+03 5.790444e+01 -219.470726
4.406236e+03 6.509675e+01 -221.338954
4.406236e+03 7.318242e+01 -228.890080
4.406236e+03 8.227241e+01 -223.279537
4.406236e+03 9.249147e+01 -219.597871
4.406236e+03 1.039798e+02 -222.895195
4.406236e+03 1.168952e+02 -226.002666
4.406236e+03 1.314147e+02 -217.617065
4.406236e+03 1.477378e+02 -221.114409
4.406236e+03 1.660883e+02 -225.594528
4.406236e+03 1.867181e+02 -219.424783
4.406236e+03 2.099104e+02 -225.466912
4.406236e+03 2.359833e+02 -220.204719
4.406236e+03 2.652948e+02 -223.734785
4.406236e+03 2.982471e+02 -227.233118
4.406236e+03 3.352924e+02 -223.255846
4.406236e+03 3.769391e+02 -225.417628
4.406236e+03 4.237587e+02 -224.316580
