x_by_lambda_0 z_by_lambda_0 g_tm_full_log g_tm_refl_re g_te_full_log g_te_refl_re
7.681159e+00 -1.405797e+00 -6.999184e+01 -2.516634e-05 -8.804038e+01 8.248583e-06
7.681159e+00 -1.260870e+00 -6.952121e+01 -1.157541e-04 -8.771339e+01 1.742553e-04
7.681159e+00 -1.115942e+00 -6.905057e+01 -3.909480e-05 -8.738419e+01 9.080793e-05
7.681159e+00 -9.710145e-01 -6.857991e+01 1.077757e-04 -8.705318e+01 -1.418460e-04
7.681159e+00 -8.260870e-01 -6.810921e+01 1.069402e-04 -8.672054e+01 -1.825852e-04
7.681159e+00 -6.811594e-01 -6.763847e+01 -5.910985e-05 -8.638610e+01 5.295146e-05
7.681159e+00 -5.362319e-01 -6.716766e+01 -1.549884e-04 -8.604964e+01 2.337283e-04
7.681159e+00 -3.913043e-01 -6.669680e+01 -2.384108e-05 -8.571116e+01 7.556100e-05
7.681159e+00 -2.463768e-01 -6.622586e+01 1.606275e-04 -8.537085e+01 -2.167106e-04
7.681159e+00 -1.014493e-01 -6.575483e+01 1.205810e-04 -8.502885e+01 -2.089746e-04
7.681159e+00 4.347826e-02 -6.548017e+01 -3.168109e-05 -8.409857e+01 1.543000e-06
7.681159e+00 1.884058e-01 -6.572893e+01 -6.798301e-06 -7.899131e+01 -3.460532e-05
7.681159e+00 3.333333e-01 -6.607041e+01 1.682170e-05 -7.511931e+01 -7.242695e-05
7.681159e+00 4.782609e-01 -6.649408e+01 3.837740e-05 -7.247384e+01 -1.104343e-04
7.681159e+00 6.231884e-01 -6.698718e+01 5.700787e-05 -7.055906e+01 -1.467083e-04
7.681159e+00 7.681159e-01 -6.753328e+01 7.185514e-05 -6.911840e+01 -1.789290e-04
7.681159e+00 9.130435e-01 -6.811082e+01 8.214995e-05 -6.801325e+01 -2.044782e-04
7.681159e+00 1.057971e+00 -6.869209e+01 8.731417e-05 -6.716185e+01 -2.206299e-04
7.681159e+00 1.202899e+00 -6.924364e+01 8.706739e-05 -6.651240e+01 -2.248312e-04
7.681159e+00 1.347826e+00 -6.972918e+01 8.152073e-05 -6.603022e+01 -2.150674e-04
7.681159e+00 1.492754e+00 -7.011570e+01 7.123747e-05 -6.569104e+01 -1.902785e-04
7.681159e+00 1.637681e+00 -7.038150e+01 5.723975e-05 -6.547735e+01 -1.507758e-04
7.681159e+00 1.782609e+00 -7.052238e+01 4.094539e-05 -6.537622e+01 -9.858126e-05
7.681159e+00 1.927536e+00 -7.055225e+01 2.402851e-05 -6.537789e+01 -3.759748e-05
7.681159e+00 2.072464e+00 -7.049772e+01 8.212605e-06 -6.547495e+01 2.648576e-05
7.681159e+00 2.217391e+00 -7.039002e+01 -4.977010e-06 -6.566175e+01 8.662357e-05
7.681159e+00 2.362319e+00 -7.025821e+01 -1.445796e-05 -6.593393e+01 1.352142e-04
7.681159e+00 2.507246e+00 -7.012548e+01 -1.977806e-05 -6.628812e+01 1.652190e-04
7.681159e+00 2.652174e+00 -7.000827e+01 -2.119164e-05 -6.672161e+01 1.714698e-04
7.681159e+00 2.797101e+00 -6.991687e+01 -1.958760e-05 -6.723203e+01 1.519362e-04
7.681159e+00 2.942029e+00 -6.985670e+01 -1.626429e-05 -6.781692e+01 1.086616e-04
7.681159e+00 3.086957e+00 -6.982949e+01 -1.258908e-05 -6.847304e+01 4.806355e-05
7.681159e+00 3.231884e+00 -6.983431e+01 -9.622853e-06 -6.919542e+01 -1.963970e-05
7.681159e+00 3.376812e+00 -6.986836e+01 -7.818086e-06 -6.997574e+01 -8.195982e-05
7.681159e+00 3.521739e+00 -6.992753e+01 -6.897782e-06 -7.079998e+01 -1.264809e-04
7.681159e+00 3.666667e+00 -7.000680e+01 -5.983981e-06 -7.164506e+01 -1.436116e-04
7.681159e+00 3.811594e+00 -7.010063e+01 -3.971055e-06 -7.247489e+01 -1.291255e-04
7.681159e+00 3.956522e+00 -7.020325e+01 -4.801215e-08 -7.323768e+01 -8.577581e-05
7.681159e+00 4.101449e+00 -7.030892e+01 5.804411e-06 -7.386867e+01 -2.336109e-05
7.681159e+00 4.246377e+00 -7.041226e+01 1.254755e-05 -7.430323e+01 4.306419e-05
7.681159e+00 4.391304e+00 -7.050845e+01 1.821308e-05 -7.449956e+01 9.665678e-05
7.681159e+00 4.536232e+00 -7.059354e+01 2.046960e-05 -7.445780e+01 1.231998e-04
7.681159e+00 4.681159e+00 -7.066459e+01 1.750168e-05 -7.421916e+01 1.152976e-04
7.681159e+00 4.826087e+00 -7.071976e+01 8.912595e-06 -7.384600e+01 7.503197e-05
7.681159e+00 4.971014e+00 -7.075836e+01 -3.722069e-06 -7.339948e+01 1.402551e-05
7.681159e+00 5.115942e+00 -7.078071e+01 -1.697008e-05 -7.292721e+01 -4.946422e-05
7.681159e+00 5.260870e+00 -7.078803e+01 -2.644394e-05 -7.246111e+01 -9.585082e-05
7.681159e+00 5.405797e+00 -7.078220e+01 -2.829812e-05 -7.202028e+01 -1.104430e-04
7.681159e+00 5.550725e+00 -7.076556e+01 -2.083214e-05 -7.161485e+01 -8.856201e-05
7.681159e+00 5.695652e+00 -7.074064e+01 -5.551332e-06 -7.124927e+01 -3.764029e-05
7.681159e+00 5.840580e+00 -7.071004e+01 1.287388e-05 -7.092460e+01 2.476333e-05
7.681159e+00 5.985507e+00 -7.067623e+01 2.795212e-05 -7.063995e+01 7.671690e-05
7.681159e+00 6.130435e+00 -7.064149e+01 3.369498e-05 -7.039338e+01 9.965799e-05
7.681159e+00 6.275362e+00 -7.060780e+01 2.710461e-05 -7.018250e+01 8.537787e-05
7.681159e+00 6.420290e+00 -7.057688e+01 9.783386e-06 -7.000469e+01 3.949498e-05
7.681159e+00 6.565217e+00 -7.055011e+01 -1.217432e-05 -6.985735e+01 -2.022529e-05
7.681159e+00 6.710145e+00 -7.052860e+01 -3.022487e-05 -6.973799e+01 -7.042894e-05
7.681159e+00 6.855072e+00 -7.051319e+01 -3.673423e-05 -6.964423e+01 -9.130679e-05
7.681159e+00 7.000000e+00 -7.050451e+01 -2.834058e-05 -6.957387e+01 -7.472097e-05

7.826087e+00 -3.000000e+00 -7.529837e+01 3.984513e-05 -9.186153e+01 -5.177475e-05
7.826087e+00 -2.855072e+00 -7.482670e+01 5.048971e-05 -9.155605e+01 -9.259730e-05
7.826087e+00 -2.710145e+00 -7.435527e+01 -1.578435e-05 -9.124853e+01 4.908562e-06
7.826087e+00 -2.565217e+00 -7.388404e+01 -6.642761e-05 -9.093829e+01 1.058959e-04
7.826087e+00 -2.420290e+00 -7.341298e+01 -2.082538e-05 -9.062499e+01 5.496124e-05
7.826087e+00 -2.275362e+00 -7.294204e+01 6.306448e-05 -9.030883e+01 -8.650270e-05
7.826087e+00 -2.130435e+00 -7.247118e+01 6.031060e-05 -8.999042e+01 -1.106231e-04
7.826087e+00 -1.985507e+00 -7.200040e+01 -3.616754e-05 -8.967033e+01 3.302513e-05
7.826087e+00 -1.840580e+00 -7.152966e+01 -8.924602e-05 -8.934880e+01 1.420527e-04
7.826087e+00 -1.695652e+00 -7.105897e+01 -1.116125e-05 -8.902557e+01 4.460638e-05
7.826087e+00 -1.550725e+00 -7.058830e+01 9.427328e-05 -8.870017e+01 -1.325679e-04
7.826087e+00 -1.405797e+00 -7.011763e+01 6.756539e-05 -8.837232e+01 -1.257011e-04
7.826087e+00 -1.260870e+00 -6.964695e+01 -6.696689e-05 -8.804214e+01 7.542712e-05
7.826087e+00 -1.115942e+00 -6.917625e+01 -1.152567e-04 -8.771004e+01 1.832556e-04
7.826087e+00 -9.710145e-01 -6.870550e+01 8.277308e-06 -8.737633e+01 2.134260e-05
7.826087e+00 -8.260870e-01 -6.823471e+01 1.347293e-04 -8.704096e+01 -1.917438e-04
7.826087e+00 -6.811594e-01 -6.776386e+01 6.927623e-05 -8.670368e+01 -1.340784e-04
7.826087e+00 -5.362319e-01 -6.729294e+01 -1.113291e-04 -8.636436e+01 1.362929e-04
7.826087e+00 -3.913043e-01 -6.682194e+01 -1.429716e-04 -8.602315e+01 2.277745e-04
7.826087e+00 -2.463768e-01 -6.635086e+01 4.188019e-05 -8.568024e+01 -2.049690e-05
7.826087e+00 -1.014493e-01 -6.587969e+01 1.853442e-04 -8.533569e+01 -2.654266e-04
7.826087e+00 4.347826e-02 -6.560470e+01 1.268632e-04 -8.440288e+01 -2.178556e-04
7.826087e+00 1.884058e-01 -6.585064e+01 1.319031e-04 -7.929284e+01 -2.318973e-04
7.826087e+00 3.333333e-01 -6.618660e+01 1.345269e-04 -7.541646e+01 -2.429241e-04
7.826087e+00 4.782609e-01 -6.660281e+01 1.340395e-04 -7.276497e+01 -2.491642e-04
7.826087e+00 6.231884e-01 -6.708749e+01 1.299079e-04 -7.084257e+01 -2.488132e-04
7.826087e+00 7.681159e-01 -6.762554e+01 1.218235e-04 -6.939271e+01 -2.401832e-04
7.826087e+00 9.130435e-01 -6.819708e+01 1.097647e-04 -6.827679e+01 -2.219025e-04
7.826087e+00 1.057971e+00 -6.877646e+01 9.404763e-05 -6.741303e+01 -1.931553e-04
7.826087e+00 1.202899e+00 -6.933230e+01 7.535231e-05 -6.674965e+01 -1.539408e-04
7.826087e+00 1.347826e+00 -6.982972e+01 5.470962e-05 -6.625191e+01 -1.053161e-04
7.826087e+00 1.492754e+00 -7.023563e+01 3.343943e-05 -6.589555e+01 -4.957278e-05
7.826087e+00 1.637681e+00 -7.052613e+01 1.303473e-05 -6.566302e+01 9.707503e-06
7.826087e+00 1.782609e+00 -7.069313e+01 -5.002946e-06 -6.554133e+01 6.777880e-05
7.826087e+00 1.927536e+00 -7.074630e+01 -1.935990e-05 -6.552068e+01 1.190818e-04
7.826087e+00 2.072464e+00 -7.070911e+01 -2.910932e-05 -6.559362e+01 1.578374e-04
7.826087e+00 2.217391e+00 -7.061140e+01 -3.387483e-05 -6.575442e+01 1.788547e-04
7.826087e+00 2.362319e+00 -7.048236e+01 -3.391766e-05 -6.599867e+01 1.784677e-04
7.826087e+00 2.507246e+00 -7.034628e+01 -3.011409e-05 -6.632295e+01 1.554548e-04
7.826087e+00 2.652174e+00 -7.022097e+01 -2.380822e-05 -6.672459e+01 1.117449e-04
7.826087e+00 2.797101e+00 -7.011816e+01 -1.655370e-05 -6.720129e+01 5.269839e-05
7.826087e+00 2.942029e+00 -7.004452e+01 -9.790505e-06 -6.775087e+01 -1.322368e-05
7.826087e+00 3.086957e+00 -7.000284e+01 -4.531039e-06 -6.837067e+01 -7.549628e-05
7.826087e+00 3.231884e+00 -6.999311e+01 -1.143282e-06 -6.905682e+01 -1.232256e-04
7.826087e+00 3.376812e+00 -7.001329e+01 6.928203e-07 -6.980305e+01 -1.472723e-04
7.826087e+00 3.521739e+00 -7.005993e+01 1.818250e-06 -7.059876e+01 -1.423979e-04
7.826087e+00 3.666667e+00 -7.012858e+01 3.241603e-06 -7.142638e+01 -1.089091e-04
7.826087e+00 3.811594e+00 -7.021417e+01 5.693239e-06 -7.225780e+01 -5.327629e-05
7.826087e+00 3.956522e+00 -7.031127e+01 9.233769e-06 -7.305097e+01 1.265194e-05
7.826087e+00 4.101449e+00 -7.041436e+01 1.307613e-05 -7.374932e+01 7.391002e-05
7.826087e+00 4.246377e+00 -7.051812e+01 1.573529e-05 -7.428852e+01 1.158168e-04
7.826087e+00 4.391304e+00 -7.061764e+01 1.551819e-05 -7.461382e+01 1.277743e-04
7.826087e+00 4.536232e+00 -7.070865e+01 1.123295e-05 -7.470185e+01 1.064458e-04
7.826087e+00 4.681159e+00 -7.078777e+01 2.877094e-06 -7.457140e+01 5.727873e-05
7.826087e+00 4.826087e+00 -7.085258e+01 -7.988182e-06 -7.427347e+01 -6.339330e-06
7.826087e+00 4.971014e+00 -7.090174e+01 -1.841455e-05 -7.386958e+01 -6.638201e-05
7.826087e+00 5.115942e+00 -7.093491e+01 -2.486045e-05 -7.341403e+01 -1.052472e-04
7.826087e+00 5.260870e+00 -7.095270e+01 -2.442569e-05 -7.294664e+01 -1.111875e-04
7.826087e+00 5.405797e+00 -7.095646e+01 -1.612015e-05 -7.249307e+01 -8.236793e-05
7.826087e+00 5.550725e+00 -7.094811e+01 -1.647307e-06 -7.206819e+01 -2.802560e-05
7.826087e+00 5.695652e+00 -7.092994e+01 1.473203e-05 -7.167958e+01 3.399729e-05
7.826087e+00 5.840580e+00 -7.090437e+01 2.739637e-05 -7.133025e+01 8.287153e-05
7.826087e+00 5.985507e+00 -7.087384e+01 3.133688e-05 -7.102053e+01 1.018656e-04
7.826087e+00 6.130435e+00 -7.084066e+01 2.422973e-05 -7.074921e+01 8.445827e-05
7.826087e+00 6.275362e+00 -7.080693e+01 7.750083e-06 -7.051427e+01 3.712083e-05
7.826087e+00 6.420290e+00 -7.077449e+01 -1.256476e-05 -7.031334e+01 -2.257409e-05
7.826087e+00 6.565217e+00 -7.074490e+01 -2.908689e-05 -7.014392e+01 -7.217641e-05
7.826087e+00 6.710145e+00 -7.071944e+01 -3.499836e-05 -7.000354e+01 -9.281928e-05
7.826087e+00 6.855072e+00 -7.069914e+01 -2.722733e-05 -6.988983e+01 -7.671423e-05
7.826087e+00 7.000000e+00 -7.068477e+01 -8.134242e-06 -6.980056e+01 -3.057847e-05

7.971014e+00 -3.000000e+00 -7.542176e+01 -5.156286e-06 -9.222364e+01 2.726861e-05
7.971014e+00 -2.855072e+00 -7.495034e+01 5.451428e-05 -9.191497e+01 -8.054509e-05
7.971014e+00 -2.710145e+00 -7.447911e+01 3.760541e-05 -9.160374e+01 -7.630034e-05
7.971014e+00 -2.565217e+00 -7.400805e+01 -3.982309e-05 -9.128949e+01 4.611672e-05
7.971014e+00 -2.420290e+00 -7.353710e+01 -6.576716e-05 -9.097230e+01 1.112895e-04
7.971014e+00 -2.275362e+00 -7.306624e+01 6.718378e-06 -9.065270e+01 1.229001e-05
7.971014e+00 -2.130435e+00 -7.259543e+01 7.826820e-05 -9.033134e+01 -1.168586e-04
7.971014e+00 -1.985507e+00 -7.212467e+01 3.802669e-05 -9.000855e+01 -8.059334e-05
7.971014e+00 -1.840580e+00 -7.165394e+01 -6.623833e-05 -8.968423e+01 8.391175e-05
7.971014e+00 -1.695652e+00 -7.118323e+01 -8.155131e-05 -8.935791e+01 1.378364e-04
7.971014e+00 -1.550725e+00 -7.071253e+01 2.720052e-05 -8.902922e+01 -1.432412e-05
7.971014e+00 -1.405797e+00 -7.024181e+01 1.078592e-04 -8.869813e+01 -1.616694e-04
7.971014e+00 -1.260870e+00 -6.977106e+01 3.223340e-05 -8.836499e+01 -7.693226e-05
7.971014e+00 -1.115942e+00 -6.930027e+01 -1.027840e-04 -8.803021e+01 1.357592e-04
7.971014e+00 -9.710145e-01 -6.882943e+01 -9.628377e-05 -8.769387e+01 1.637315e-04
7.971014e+00 -8.260870e-01 -6.835852e+01 5.961404e-05 -8.735576e+01 -5.692084e-05
7.971014e+00 -6.811594e-01 -6.788755e+01 1.432201e-04 -8.701565e+01 -2.150652e-04
7.971014e+00 -5.362319e-01 -6.741650e+01 1.646471e-05 -8.667358e+01 -6.051975e-05
7.971014e+00 -3.913043e-01 -6.694536e+01 -1.515923e-04 -8.632977e+01 2.045744e-04
7.971014e+00 -2.463768e-01 -6.647414e+01 -1.070159e-04 -8.598437e+01 1.853489e-04
7.971014e+00 -1.014493e-01 -6.600281e+01 1.080636e-04 -8.563731e+01 -1.208631e-04
7.971014e+00 4.347826e-02 -6.572748e+01 1.866679e-04 -8.470203e+01 -2.674185e-04
7.971014e+00 1.884058e-01 -6.597063e+01 1.690622e-04 -7.958932e+01 -2.504157e-04
7.971014e+00 3.333333e-01 -6.630119e+01 1.496695e-04 -7.570876e+01 -2.282257e-04
7.971014e+00 4.782609e-01 -6.671010e+01 1.283847e-04 -7.305152e+01 -2.000719e-04
7.971014e+00 6.231884e-01 -6.718649e+01 1.053499e-04 -7.112186e+01 -1.655173e-04
7.971014e+00 7.681159e-01 -6.771640e+01 8.097692e-05 -6.966325e+01 -1.246153e-04
7.971014e+00 9.130435e-01 -6.828156e+01 5.594877e-05 -6.853707e+01 -7.805925e-05
7.971014e+00 1.057971e+00 -6.885820e+01 3.119303e-05 -6.766157e+01 -2.730622e-05
7.971014e+00 1.202899e+00 -6.941695e+01 7.820554e-06 -6.698494e+01 2.535444e-05
7.971014e+00 1.347826e+00 -6.992450e+01 -1.297238e-05 -6.647243e+01 7.682162e-05
7.971014e+00 1.492754e+00 -7.034798e+01 -3.003449e-05 -6.609975e+01 1.233257e-04
7.971014e+00 1.637681e+00 -7.066185e+01 -4.241087e-05 -6.584933e+01 1.607192e-04
7.971014e+00 1.782609e+00 -7.085456e+01 -4.949541e-05 -6.570813e+01 1.849203e-04
7.971014e+00 1.927536e+00 -7.093168e+01 -5.115810e-05 -6.566632e+01 1.924904e-04
7.971014e+00 2.072464e+00 -7.091330e+01 -4.781772e-05 -6.571639e+01 1.812845e-04
7.971014e+00 2.217391e+00 -7.082750e+01 -4.043402e-05 -6.585256e+01 1.510830e-04
7.971014e+00 2.362319e+00 -7.070326e+01 -3.040394e-05 -6.607035e+01 1.040737e-04
7.971014e+00 2.507246e+00 -7.056569e+01 -1.936461e-05 -6.636631e+01 4.504094e-05
7.971014e+00 2.652174e+00 -7.043391e+01 -8.928752e-06 -6.673774e+01 -1.886711e-05
7.971014e+00 2.797101e+00 -7.032100e+01 -4.010574e-07 -6.718241e+01 -7.887500e-05
7.971014e+00 2.942029e+00 -7.023487e+01 5.459842e-06 -6.769831e+01 -1.258087e-04
7.971014e+00 3.086957e+00 -7.017939e+01 8.567420e-06 -6.828318e+01 -1.516866e-04
7.971014e+00 3.231884e+00 -7.015545e+01 9.472323e-06 -6.893398e+01 -1.514143e-04
7.971014e+00 3.376812e+00 -7.016177e+01 9.154679e-06 -6.964590e+01 -1.242198e-04
7.971014e+00 3.521739e+00 -7.019556e+01 8.682463e-06 -7.041093e+01 -7.442931e-05
7.971014e+00 3.666667e+00 -7.025294e+01 8.825455e-06 -7.121572e+01 -1.124067e-05
7.971014e+00 3.811594e+00 -7.032931e+01 9.747391e-06 -7.203858e+01 5.267273e-05
7.971014e+00 3.956522e+00 -7.041962e+01 1.089708e-05 -7.284608e+01 1.036219e-04
7.971014e+00 4.101449e+00 -7.051863e+01 1.117319e-05 -7.359070e+01 1.300021e-04
7.971014e+00 4.246377e+00 -7.062114e+01 9.351442e-06 -7.421314e+01 1.253279e-04
7.971014e+00 4.391304e+00 -7.072223e+01 4.659746e-06 -7.465341e+01 9.036221e-05
7.971014e+00 4.536232e+00 -7.081748e+01 -2.699254e-06 -7.487038e+01 3.358295e-05
7.971014e+00 4.681159e+00 -7.090314e+01 -1.130618e-05 -7.485948e+01 -3.042154e-05
7.971014e+00 4.826087e+00 -7.097634e+01 -1.873442e-05 -7.465425e+01 -8.448385e-05
7.971014e+00 4.971014e+00 -7.103516e+01 -2.223903e-05 -7.431046e+01 -1.135399e-04
7.971014e+00 5.115942e+00 -7.107867e+01 -1.976123e-05 -7.388587e+01 -1.091827e-04
7.971014e+00 5.260870e+00 -7.110684e+01 -1.091125e-05 -7.342750e+01 -7.263415e-05
7.971014e+00 5.405797e+00 -7.112049e+01 2.482385e-06 -7.296815e+01 -1.497195e-05
7.971014e+00 5.550725e+00 -7.112109e+01 1.658741e-05 -7.252830e+01 4.579647e-05
7.971014e+00 5.695652e+00 -7.111056e+01 2.663270e-05 -7.211944e+01 9.019510e-05
7.971014e+00 5.840580e+00 -7.109112e+01 2.856971e-05 -7.174713e+01 1.036768e-04
7.971014e+00 5.985507e+00 -7.106507e+01 2.076689e-05 -7.141329e+01 8.181115e-05
7.971014e+00 6.130435e+00 -7.103472e+01 5.037925e-06 -7.111770e+01 3.228766e-05
7.971014e+00 6.275362e+00 -7.100221e+01 -1.355326e-05 -7.085891e+01 -2.729823e-05
7.971014e+00 6.420290e+00 -7.096948e+01 -2.825069e-05 -7.063488e+01 -7.543099e-05
7.971014e+00 6.565217e+00 -7.093824e+01 -3.310228e-05 -7.044328e+01 -9.449116e-05
7.971014e+00 6.710145e+00 -7.090993e+01 -2.548104e-05 -7.028172e+01 -7.754093e-05
7.971014e+00 6.855072e+00 -7.088572e+01 -7.549916e-06 -7.014785e+01 -3.134315e-05
7.971014e+00 7.000000e+00 -7.086655e+01 1.412250e-05 -7.003944e+01 2.586384e-05

8.115942e+00 -3.000000e+00 -7.554394e+01 -4.607960e-05 -9.257932e+01 8.375550e-05
8.115942e+00 -2.855072e+00 -7.507272e+01 1.698807e-05 -9.226708e+01 -8.900881e-06
8.115942e+00 -2.710145e+00 -7.460165e+01 6.207026e-05 -9.195191e+01 -9.833070e-05
8.115942e+00 -2.565217e+00 -7.413069e+01 1.695128e-05 -9.163374e+01 -4.628982e-05
8.115942e+00 -2.420290e+00 -7.365982e+01 -6.031380e-05 -9.131303e+01 8.298978e-05
8.115942e+00 -2.275362e+00 -7.318899e+01 -5.431284e-05 -9.099042e+01 9.903156e-05
8.115942e+00 -2.130435e+00 -7.271821e+01 3.648283e-05 -9.066638e+01 -3.566450e-05
8.115942e+00 -1.985507e+00 -7.224745e+01 8.260288e-05 -9.034093e+01 -1.306894e-04
8.115942e+00 -1.840580e+00 -7.177670e+01 6.978998e-06 -9.001367e+01 -3.525756e-05
8.115942e+00 -1.695652e+00 -7.130596e+01 -8.913561e-05 -8.968415e+01 1.252545e-04
8.115942e+00 -1.550725e+00 -7.083520e+01 -5.985611e-05 -8.935221e+01 1.111871e-04
8.115942e+00 -1.405797e+00 -7.036441e+01 6.558641e-05 -8.901810e+01 -7.554708e-05
8.115942e+00 -1.260870e+00 -6.989357e+01 1.057214e-04 -8.868226e+01 -1.672209e-04
8.115942e+00 -1.115942e+00 -6.942268e+01 -1.222065e-05 -8.834491e+01 -1.209445e-05
8.115942e+00 -9.710145e-01 -6.895172e+01 -1.262136e-04 -8.800593e+01 1.792129e-04
8.115942e+00 -8.260870e-01 -6.848070e+01 -5.989139e-05 -8.766506e+01 1.166776e-04
8.115942e+00 -6.811594e-01 -6.800959e+01 1.071282e-04 -8.732220e+01 -1.323048e-04
8.115942e+00 -5.362319e-01 -6.753840e+01 1.299335e-04 -8.697752e+01 -2.061835e-04
8.115942e+00 -3.913043e-01 -6.706712e+01 -4.468387e-05 -8.663123e+01 2.840012e-05
8.115942e+00 -2.463768e-01 -6.659573e+01 -1.722466e-04 -8.628339e+01 2.459725e-04
8.115942e+00 -1.014493e-01 -6.612424e+01 -5.032369e-05 -8.593388e+01 1.103663e-04
8.115942e+00 4.347826e-02 -6.584854e+01 1.035992e-04 -8.499620e+01 -1.147372e-04
8.115942e+00 1.884058e-01 -6.608895e+01 7.752999e-05 -7.988093e+01 -8.114030e-05
8.115942e+00 3.333333e-01 -6.641425e+01 5.147814e-05 -7.599636e+01 -4.402920e-05
8.115942e+00 4.782609e-01 -6.681603e+01 2.596713e-05 -7.333363e+01 -4.080159e-06
8.115942e+00 6.231884e-01 -6.728423e+01 1.672842e-06 -7.139704e+01 3.759849e-05
8.115942e+00 7.681159e-01 -6.780598e+01 -2.060385e-05 -6.993009e+01 7.941584e-05
8.115942e+00 9.130435e-01 -6.836443e+01 -3.998942e-05 -6.879415e+01 1.192931e-04
8.115942e+00 1.057971e+00 -6.893760e+01 -5.561468e-05 -6.790748e+01 1.547224e-04
8.115942e+00 1.202899e+00 -6.949805e+01 -6.671247e-05 -6.721823e+01 1.829079e-04
8.115942e+00 1.347826e+00 -7.001405e+01 -7.272727e-05 -6.669167e+01 2.009988e-04
8.115942e+00 1.492754e+00 -7.045332e+01 -7.342275e-05 -6.630348e+01 2.064154e-04
8.115942e+00 1.637681e+00 -7.078911e+01 -6.896928e-05 -6.603606e+01 1.972486e-04
8.115942e+00 1.782609e+00 -7.100690e+01 -5.999080e-05 -6.587634e+01 1.726941e-04
8.115942e+00 1.927536e+00 -7.110834e+01 -4.755275e-05 -6.581445e+01 1.334567e-04
8.115942e+00 2.072464e+00 -7.111001e+01 -3.307852e-05 -6.584282e+01 8.204272e-05
8.115942e+00 2.217391e+00 -7.103788e+01 -1.819371e-05 -6.595562e+01 2.284627e-05
8.115942e+00 2.362319e+00 -7.092039e+01 -4.512857e-06 -6.614833e+01 -3.805703e-05
8.115942e+00 2.507246e+00 -7.078319e+01 6.599842e-06 -6.641744e+01 -9.346423e-05
8.115942e+00 2.652174e+00 -7.064658e+01 1.425040e-05 -6.676021e+01 -1.359479e-04
8.115942e+00 2.797101e+00 -7.052493e+01 1.816374e-05 -6.717446e+01 -1.590302e-04
8.115942e+00 2.942029e+00 -7.042737e+01 1.871570e-05 -6.765827e+01 -1.584626e-04
8.115942e+00 3.086957e+00 -7.035884e+01 1.682319e-05 -6.820969e+01 -1.333674e-04
8.115942e+00 3.231884e+00 -7.032114e+01 1.370109e-05 -6.882622e+01 -8.695405e-05
8.115942e+00 3.376812e+00 -7.031376e+01 1.053376e-05 -6.950416e+01 -2.653905e-05
8.115942e+00 3.521739e+00 -7.033454e+01 8.144293e-06 -7.023742e+01 3.730777e-05
8.115942e+00 3.666667e+00 -7.038018e+01 6.761527e-06 -7.101587e+01 9.249395e-05
8.115942e+00 3.811594e+00 -7.044655e+01 5.972953e-06 -7.182286e+01 1.277908e-04
8.115942e+00 3.956522e+00 -7.052900e+01 4.906351e-06 -7.263216e+01 1.354231e-04
8.115942e+00 4.101449e+00 -7.062261e+01 2.611318e-06 -7.340499e+01 1.132420e-04
8.115942e+00 4.246377e+00 -7.072236e+01 -1.467288e-06 -7.408949e+01 6.583340e-05
8.115942e+00 4.391304e+00 -7.082340e+01 -7.090523e-06 -7.462648e+01 4.063848e-06
8.115942e+00 4.536232e+00 -7.092123e+01 -1.307719e-05 -7.496420e+01 -5.708636e-05
8.115942e+00 4.681159e+00 -7.101188e+01 -1.752508e-05 -7.507757e+01 -1.020821e-04
8.115942e+00 4.826087e+00 -7.109211e+01 -1.840098e-05 -7.497920e+01 -1.189808e-04
8.115942e+00 4.971014e+00 -7.115953e+01 -1.434800e-05 -7.471286e+01 -1.030329e-04
8.115942e+00 5.115942e+00 -7.121264e+01 -5.431662e-06 -7.433498e+01 -5.856686e-05
8.115942e+00 5.260870e+00 -7.125085e+01 6.499108e-06 -7.389784e+01 1.659966e-06
8.115942e+00 5.405797e+00 -7.127444e+01 1.808053e-05 -7.344135e+01 5.977306e-05
8.115942e+00 5.550725e+00 -7.128436e+01 2.537398e-05 -7.299229e+01 9.801440e-05
8.115942e+00 5.695652e+00 -7.128215e+01 2.524835e-05 -7.256686e+01 1.043975e-04
8.115942e+00 5.840580e+00 -7.126973e+01 1.673604e-05 -7.217385e+01 7.692244e-05
8.115942e+00 5.985507e+00 -7.124924e+01 1.798838e-06 -7.181726e+01 2.474633e-05
8.115942e+00 6.130435e+00 -7.122287e+01 -1.493395e-05 -7.149815e+01 -3.441372e-05
8.115942e+00 6.275362e+00 -7.119278e+01 -2.754819e-05 -7.121589e+01 -8.007825e-05
8.115942e+00 6.420290e+00 -7.116097e+01 -3.098125e-05 -7.096889e+01 -9.618341e-05
8.115942e+00 6.565217e+00 -7.112924e+01 -2.314981e-05 -7.075510e+01 -7.709156e-05
8.115942e+00 6.710145e+00 -7.109916e+01 -6.168615e-06 -7.057225e+01 -3.006318e-05
8.115942e+00 6.855072e+00 -7.107206e+01 1.400467e-05 -7.041806e+01 2.704208e-05
8.115942e+00 7.000000e+00 -7.104903e+01 2.958656e-05 -7.029030e+01 7.229439e-05

8.260870e+00 -3.000000e+00 -7.566491e+01 -5.171411e-05 -9.292839e+01 7.626501e-05
8.260870e+00 -2.855072e+00 -7.519383e+01 -3.328389e-05 -9.261231e+01 6.731888e-05
