x_by_lambda_0 z_by_lambda_0 rel_err_db rel_time
2.182644728397e-01 1.795714494372e+02 -2.543904064440e+02 4.660380638e+00
2.182644728397e-01 2.099103720109e+02 -2.679862119853e+02 4.726127885e+00
2.182644728397e-01 2.453751106640e+02 -2.566568386158e+02 4.720407376e+00
2.182644728397e-01 2.868316813342e+02 -2.718281389728e+02 4.691438984e+00
2.182644728397e-01 3.352924149250e+02 -2.518031660906e+02 5.352886131e+00
2.182644728397e-01 3.919406774847e+02 -2.505893415467e+02 6.126491716e+00
2.182644728397e-01 4.581597669054e+02 -2.529188030058e+02 6.117890973e+00
2.182644728397e-01 5.355666917707e+02 -2.540978547780e+02 6.043107689e+00
2.182644728397e-01 6.260516572015e+02 -2.523947534187e+02 5.998882280e+00
2.182644728397e-01 7.318242219076e+02 -2.518390635472e+02 6.700253495e+00
2.182644728397e-01 8.554672535566e+02 -2.520878307699e+02 7.389666926e+00
2.182644728397e-01 1.000000000000e+03 -2.464016559680e+02 8.222226921e+00

2.551406520031e-01 1.000000000000e-01 -2.545278108156e+02 1.434022303e+00
2.551406520031e-01 1.168951816499e-01 -2.800495035345e+02 1.456767775e+00
2.551406520031e-01 1.366448349295e-01 -2.714917602651e+02 1.423898807e+00
2.551406520031e-01 1.597312280060e-01 -2.712568567576e+02 1.293361029e+00
2.551406520031e-01 1.867181091292e-01 -2.704650005805e+02 1.304277133e+00
2.551406520031e-01 2.182644728397e-01 -2.688180426408e+02 1.288260484e+00
2.551406520031e-01 2.551406520031e-01 -2.687486869494e+02 1.171040298e+00
2.551406520031e-01 2.982471286217e-01 -2.676666097300e+02 1.141228864e+00
2.551406520031e-01 3.486365227678e-01 -2.670890276246e+02 1.141709549e+00
2.551406520031e-01 4.075392965872e-01 -2.663273600391e+02 1.033269733e+00
2.551406520031e-01 4.763938010401e-01 -2.657579267596e+02 1.012448168e+00
2.551406520031e-01 5.568813990945e-01 -2.651930113339e+02 1.026391156e+00
2.551406520031e-01 6.509675230458e-01 -2.648121281947e+02 1.822114101e+00
2.551406520031e-01 7.609496685460e-01 -2.646953680065e+02 1.720483805e+00
2.551406520031e-01 8.895134973108e-01 -2.647612859423e+02 1.702399704e+00
2.551406520031e-01 1.039798418481e+00 -2.655400917678e+02 1.652813427e+00
2.551406520031e-01 1.215474250076e+00 -2.668694853625e+02 1.636433646e+00
2.551406520031e-01 1.420830832534e+00 -2.690146416060e+02 1.528490034e+00
2.551406520031e-01 1.660882782628e+00 -2.726900613298e+02 1.524859480e+00
2.551406520031e-01 1.941491945744e+00 -2.782101412275e+02 1.544338306e+00
2.551406520031e-01 2.269510536695e+00 -2.852977614779e+02 1.517300029e+00
2.551406520031e-01 2.652948464432e+00 -2.950173201586e+02 1.538761344e+00
2.551406520031e-01 3.101168926575e+00 -3.162847032882e+02 2.225990158e+00
2.551406520031e-01 3.625117049989e+00 -2.526410532489e+02 2.110141808e+00
2.551406520031e-01 4.237587160604e+00 -2.845446772492e+02 2.104704900e+00
2.551406520031e-01 4.953535208959e+00 -2.911361712297e+02 2.114184766e+00
2.551406520031e-01 5.790443980602e+00 -2.869411637278e+02 2.082715956e+00
2.551406520031e-01 6.768750009459e+00 -2.980282887623e+02 1.984471797e+00
2.551406520031e-01 7.912342618981e+00 -2.838202288271e+02 1.944324262e+00
2.551406520031e-01 9.249147277217e+00 -2.874636401885e+02 1.986451570e+00
2.551406520031e-01 1.081180751077e+01 -2.810030999029e+02 1.966080817e+00
2.551406520031e-01 1.263848202934e+01 -2.946732777481e+02 2.671274240e+00
2.551406520031e-01 1.477377652599e+01 -2.834487286530e+02 2.738270727e+00
2.551406520031e-01 1.726983290659e+01 -2.903214597261e+02 2.648616836e+00
2.551406520031e-01 2.018760254679e+01 -2.759269427181e+02 2.655647106e+00
2.551406520031e-01 2.359833466782e+01 -2.781113773319e+02 2.653045817e+00
2.551406520031e-01 2.758531617629e+01 -2.749938761606e+02 2.650744811e+00
2.551406520031e-01 3.224590545296e+01 -2.761589251143e+02 2.618496195e+00
2.551406520031e-01 3.769390975388e+01 -2.754867257420e+02 2.694340945e+00
2.551406520031e-01 4.406236427774e+01 -2.818676600830e+02 2.760369465e+00
2.551406520031e-01 5.150678076168e+01 -2.709323178221e+02 2.644146343e+00
2.551406520031e-01 6.020894493336e+01 -2.820688382947e+02 3.970542775e+00
2.551406520031e-01 7.038135554932e+01 -2.733206343230e+02 3.961359312e+00
2.551406520031e-01 8.227241341700e+01 -2.684230600651e+02 3.964013752e+00
2.551406520031e-01 9.617248711153e+01 -2.600555859254e+02 4.016876761e+00
2.551406520031e-01 1.124210035062e+02 -2.670757142802e+02 4.061581305e+00
2.551406520031e-01 1.314147362612e+02 -2.697476539533e+02 4.037958649e+00
2.551406520031e-01 1.536174946672e+02 -2.592862806875e+02 4.697587416e+00
2.551406520031e-01 1.795714494372e+02 -2.562079611398e+02 4.774946772e+00
2.551406520031e-01 2.099103720109e+02 -2.574482774487e+02 4.150021648e+00
2.551406520031e-01 2.453751106640e+02 -2.554872039366e+02 4.834850526e+00
2.551406520031e-01 2.868316813342e+02 -2.655594816825e+02 4.786683416e+00
2.551406520031e-01 3.352924149250e+02 -2.530021767999e+02 4.776000866e+00
2.551406520031e-01 3.919406774847e+02 -2.531701230584e+02 4.748390343e+00
2.551406520031e-01 4.581597669054e+02 -2.526264568972e+02 5.498925344e+00
2.551406520031e-01 5.355666917707e+02 -2.650237225505e+02 6.080137168e+00
2.551406520031e-01 6.260516572015e+02 -2.425859280676e+02 6.111147019e+00
2.551406520031e-01 7.318242219076e+02 -2.482513354404e+02 6.115190753e+00
2.551406520031e-01 8.554672535566e+02 -2.416955277037e+02 6.107254590e+00
2.551406520031e-01 1.000000000000e+03 -2.438721442291e+02 6.712771884e+00

2.982471286217e-01 1.000000000000e-01 -2.282903920057e+02 1.562863133e+00
2.982471286217e-01 1.168951816499e-01 -2.292320344093e+02 1.412251782e+00
2.982471286217e-01 1.366448349295e-01 -2.280815854676e+02 1.411022328e+00
2.982471286217e-01 1.597312280060e-01 -2.276658840700e+02 1.405395318e+00
2.982471286217e-01 1.867181091292e-01 -2.276005641014e+02 1.271632795e+00
2.982471286217e-01 2.182644728397e-01 -2.269946079990e+02 1.271631631e+00
2.982471286217e-01 2.551406520031e-01 -2.265341583906e+02 1.291411129e+00
2.982471286217e-01 2.982471286217e-01 -2.260264714132e+02 1.169847313e+00
2.982471286217e-01 3.486365227678e-01 -2.254394818021e+02 1.141477160e+00
2.982471286217e-01 4.075392965872e-01 -2.248120263709e+02 1.158227833e+00
2.982471286217e-01 4.763938010401e-01 -2.241653181286e+02 1.024642221e+00
2.982471286217e-01 5.568813990945e-01 -2.235366087855e+02 1.005555625e+00
2.982471286217e-01 6.509675230458e-01 -2.229749336291e+02 1.024063769e+00
2.982471286217e-01 7.609496685460e-01 -2.225451580282e+02 1.674258448e+00
2.982471286217e-01 8.895134973108e-01 -2.223289075325e+02 1.712862279e+00
2.982471286217e-01 1.039798418481e+00 -2.224299992248e+02 1.690472182e+00
2.982471286217e-01 1.215474250076e+00 -2.229888833862e+02 1.659595402e+00
2.982471286217e-01 1.420830832534e+00 -2.241784010488e+02 1.674552912e+00
2.982471286217e-01 1.660882782628e+00 -2.262396309084e+02 1.517090141e+00
2.982471286217e-01 1.941491945744e+00 -2.294854614713e+02 1.511983389e+00
2.982471286217e-01 2.269510536695e+00 -2.343129968629e+02 1.544456635e+00
2.982471286217e-01 2.652948464432e+00 -2.411880876270e+02 1.541578341e+00
2.982471286217e-01 3.101168926575e+00 -2.508719705149e+02 1.547841221e+00
2.982471286217e-01 3.625117049989e+00 -2.643989668057e+02 1.542757747e+00
2.982471286217e-01 4.237587160604e+00 -2.791580035603e+02 2.273179214e+00
2.982471286217e-01 4.953535208959e+00 -2.514789692496e+02 2.093734094e+00
2.982471286217e-01 5.790443980602e+00 -2.809796808414e+02 2.061561130e+00
2.982471286217e-01 6.768750009459e+00 -2.872979386075e+02 2.085974065e+00
2.982471286217e-01 7.912342618981e+00 -3.015211237531e+02 2.050970915e+00
2.982471286217e-01 9.249147277217e+00 -2.938008811778e+02 1.953174465e+00
2.982471286217e-01 1.081180751077e+01 -2.840990066732e+02 1.986064771e+00
2.982471286217e-01 1.263848202934e+01 -2.776245927822e+02 1.957613921e+00
2.982471286217e-01 1.477377652599e+01 -2.893025429118e+02 2.012954459e+00
2.982471286217e-01 1.726983290659e+01 -2.862634412607e+02 2.693572391e+00
2.982471286217e-01 2.018760254679e+01 -2.770146347699e+02 2.702859440e+00
2.982471286217e-01 2.359833466782e+01 -2.792952877619e+02 2.741370160e+00
2.982471286217e-01 2.758531617629e+01 -2.833847625169e+02 2.666842543e+00
2.982471286217e-01 3.224590545296e+01 -2.852787526092e+02 2.670953007e+00
2.982471286217e-01 3.769390975388e+01 -2.753679496671e+02 2.685508588e+00
2.982471286217e-01 4.406236427774e+01 -2.858285914699e+02 2.724910846e+00
2.982471286217e-01 5.150678076168e+01 -2.732288207037e+02 2.666507731e+00
2.982471286217e-01 6.020894493336e+01 -2.688890440252e+02 2.679190229e+00
2.982471286217e-01 7.038135554932e+01 -2.849717914668e+02 2.646826000e+00
2.982471286217e-01 8.227241341700e+01 -2.694971426535e+02 3.965717684e+00
2.982471286217e-01 9.617248711153e+01 -2.692440838666e+02 4.064970546e+00
2.982471286217e-01 1.124210035062e+02 -2.710961061791e+02 3.997057692e+00
2.982471286217e-01 1.314147362612e+02 -2.618284541955e+02 4.098885461e+00
2.982471286217e-01 1.536174946672e+02 -2.582797840286e+02 4.139848493e+00
2.982471286217e-01 1.795714494372e+02 -2.594760085570e+02 4.107166911e+00
2.982471286217e-01 2.099103720109e+02 -2.543857708428e+02 4.687953528e+00
2.982471286217e-01 2.453751106640e+02 -2.556205949119e+02 4.741771313e+00
2.982471286217e-01 2.868316813342e+02 -2.631681623310e+02 4.084482349e+00
2.982471286217e-01 3.352924149250e+02 -2.582757518194e+02 4.827140545e+00
2.982471286217e-01 3.919406774847e+02 -2.510562384145e+02 4.783329092e+00
2.982471286217e-01 4.581597669054e+02 -2.563202079736e+02 4.789597403e+00
2.982471286217e-01 5.355666917707e+02 -2.493456834348e+02 4.780585420e+00
2.982471286217e-01 6.260516572015e+02 -2.658375937044e+02 5.424340308e+00
2.982471286217e-01 7.318242219076e+02 -2.476480012993e+02 6.116474134e+00
2.982471286217e-01 8.554672535566e+02 -2.405398572324e+02 6.074966014e+00
2.982471286217e-01 1.000000000000e+03 -2.451831138595e+02 6.073223674e+00

3.486365227678e-01 1.000000000000e-01 -2.592176256786e+02 2.480542899e+00
3.486365227678e-01 1.168951816499e-01 -2.706553267807e+02 2.419704155e+00
3.486365227678e-01 1.366448349295e-01 -2.837725826499e+02 2.462850253e+00
3.486365227678e-01 1.597312280060e-01 -2.978343947003e+02 2.422073055e+00
3.486365227678e-01 1.867181091292e-01 -2.801619857928e+02 2.307420018e+00
3.486365227678e-01 2.182644728397e-01 -2.978402442221e+02 2.304323688e+00
3.486365227678e-01 2.551406520031e-01 -3.051092754430e+02 2.380427597e+00
3.486365227678e-01 2.982471286217e-01 -3.058193136968e+02 2.250590867e+00
3.486365227678e-01 3.486365227678e-01 -3.046665339445e+02 2.207905669e+00
3.486365227678e-01 4.075392965872e-01 -3.134942813633e+02 2.218646414e+00
3.486365227678e-01 4.763938010401e-01 -3.216916002934e+02 2.206000385e+00
3.486365227678e-01 5.568813990945e-01 -3.147415477420e+02 2.828456126e+00
3.486365227678e-01 6.509675230458e-01 -3.098502048396e+02 2.814830879e+00
3.486365227678e-01 7.609496685460e-01 -3.156486585610e+02 2.935129161e+00
3.486365227678e-01 8.895134973108e-01 -3.155717397164e+02 2.834730257e+00
3.486365227678e-01 1.039798418481e+00 -3.083531341335e+02 2.699749143e+00
3.486365227678e-01 1.215474250076e+00 -2.996951705997e+02 2.657783228e+00
3.486365227678e-01 1.420830832534e+00 -3.035711798417e+02 2.670651172e+00
3.486365227678e-01 1.660882782628e+00 -3.074007314798e+02 2.665732970e+00
3.486365227678e-01 1.941491945744e+00 -2.703804980152e+02 2.422544817e+00
3.486365227678e-01 2.269510536695e+00 -3.033615442472e+02 2.502681598e+00
3.486365227678e-01 2.652948464432e+00 -3.083013818438e+02 2.481410384e+00
3.486365227678e-01 3.101168926575e+00 -3.037067312304e+02 2.267446678e+00
3.486365227678e-01 3.625117049989e+00 -3.002941044607e+02 2.334529293e+00
3.486365227678e-01 4.237587160604e+00 -2.999619961722e+02 2.311269771e+00
3.486365227678e-01 4.953535208959e+00 -3.072762439047e+02 2.277904598e+00
3.486365227678e-01 5.790443980602e+00 -2.861543095483e+02 2.273792971e+00
3.486365227678e-01 6.768750009459e+00 -2.901648487826e+02 2.285598673e+00
3.486365227678e-01 7.912342618981e+00 -2.925769036073e+02 2.347627686e+00
3.486365227678e-01 9.249147277217e+00 -3.056095415708e+02 2.269559135e+00
3.486365227678e-01 1.081180751077e+01 -2.963637957899e+02 2.294264982e+00
3.486365227678e-01 1.263848202934e+01 -2.786989309450e+02 2.309066143e+00
3.486365227678e-01 1.477377652599e+01 -2.859453299340e+02 2.296846485e+00
3.486365227678e-01 1.726983290659e+01 -2.963352836615e+02 2.927102214e+00
3.486365227678e-01 2.018760254679e+01 -2.778247283343e+02 2.918714463e+00
3.486365227678e-01 2.359833466782e+01 -2.729448976623e+02 3.016795289e+00
3.486365227678e-01 2.758531617629e+01 -2.947615383410e+02 3.016194723e+00
3.486365227678e-01 3.224590545296e+01 -2.915278704933e+02 3.005456306e+00
3.486365227678e-01 3.769390975388e+01 -2.981655275225e+02 3.012091243e+00
3.486365227678e-01 4.406236427774e+01 -2.788707111096e+02 3.003910275e+00
3.486365227678e-01 5.150678076168e+01 -2.743264568813e+02 3.085900353e+00
3.486365227678e-01 6.020894493336e+01 -2.853481440533e+02 4.332166988e+00
3.486365227678e-01 7.038135554932e+01 -2.782200468169e+02 3.081929555e+00
3.486365227678e-01 8.227241341700e+01 -2.577930173713e+02 3.933754609e+00
3.486365227678e-01 9.617248711153e+01 -2.706553884594e+02 4.312984953e+00
3.486365227678e-01 1.124210035062e+02 -2.677116861374e+02 3.772918115e+00
3.486365227678e-01 1.314147362612e+02 -2.638460921304e+02 4.675872761e+00
3.486365227678e-01 1.536174946672e+02 -2.677422155629e+02 4.966560727e+00
3.486365227678e-01 1.795714494372e+02 -2.615433176312e+02 3.821210924e+00
3.486365227678e-01 2.099103720109e+02 -2.781763235905e+02 3.846134030e+00
3.486365227678e-01 2.453751106640e+02 -2.557219830822e+02 3.836294523e+00
3.486365227678e-01 2.868316813342e+02 -2.618216056876e+02 3.861408506e+00
3.486365227678e-01 3.352924149250e+02 -2.502018249331e+02 4.456225791e+00
3.486365227678e-01 3.919406774847e+02 -2.524174091205e+02 5.150018157e+00
3.486365227678e-01 4.581597669054e+02 -2.522549235322e+02 5.068803616e+00
3.486365227678e-01 5.355666917707e+02 -2.495461856973e+02 5.128856348e+00
3.486365227678e-01 6.260516572015e+02 -2.544870559269e+02 5.208677327e+00
3.486365227678e-01 7.318242219076e+02 -2.521102672036e+02 5.239519966e+00
3.486365227678e-01 8.554672535566e+02 -2.500962199175e+02 5.102434155e+00
3.486365227678e-01 1.000000000000e+03 -2.461842166916e+02 5.833605166e+00

4.075392965872e-01 1.000000000000e-01 -2.426378710547e+02 2.498558331e+00
4.075392965872e-01 1.168951816499e-01 -2.522984742840e+02 2.462052602e+00
4.075392965872e-01 1.366448349295e-01 -2.637951186756e+02 2.524476561e+00
4.075392965872e-01 1.597312280060e-01 -2.772846406268e+02 2.460820044e+00
4.075392965872e-01 1.867181091292e-01 -2.934531089903e+02 2.504863887e+00
4.075392965872e-01 2.182644728397e-01 -2.746268248907e+02 2.353292716e+00
4.075392965872e-01 2.551406520031e-01 -2.966233157682e+02 2.398418975e+00
4.075392965872e-01 2.982471286217e-01 -3.411093322366e+02 2.394923432e+00
4.075392965872e-01 3.486365227678e-01 -3.023548478403e+02 2.214022676e+00
4.075392965872e-01 4.075392965872e-01 -3.149102193287e+02 2.237293449e+00
4.075392965872e-01 4.763938010401e-01 -3.111692490299e+02 2.212279172e+00
4.075392965872e-01 5.568813990945e-01 -3.047726430823e+02 2.261192721e+00
4.075392965872e-01 6.509675230458e-01 -3.063959154953e+02 2.085164775e+00
4.075392965872e-01 7.609496685460e-01 -3.114015730264e+02 2.054831531e+00
4.075392965872e-01 8.895134973108e-01 -3.038664790869e+02 2.119064560e+00
4.075392965872e-01 1.039798418481e+00 -3.060467691192e+02 2.076260646e+00
4.075392965872e-01 1.215474250076e+00 -3.061963510797e+02 1.952781847e+00
4.075392965872e-01 1.420830832534e+00 -3.054973062545e+02 1.898020149e+00
4.075392965872e-01 1.660882782628e+00 -2.993353762474e+02 1.950518085e+00
4.075392965872e-01 1.941491945744e+00 -2.991181939721e+02 1.899895560e+00
4.075392965872e-01 2.269510536695e+00 -2.623571038158e+02 1.654107670e+00
4.075392965872e-01 2.652948464432e+00 -2.956618191064e+02 2.420198420e+00
4.075392965872e-01 3.101168926575e+00 -2.918859738314e+02 2.430335495e+00
4.075392965872e-01 3.625117049989e+00 -3.067743905116e+02 2.300413413e+00
4.075392965872e-01 4.237587160604e+00 -3.143709625456e+02 2.287317735e+00
4.075392965872e-01 4.953535208959e+00 -2.948529416553e+02 2.318980139e+00
4.075392965872e-01 5.790443980602e+00 -3.075952225743e+02 2.326436005e+00
4.075392965872e-01 6.768750009459e+00 -3.044734909383e+02 2.321777350e+00
4.075392965872e-01 7.912342618981e+00 -2.921872082293e+02 2.308458206e+00
4.075392965872e-01 9.249147277217e+00 -2.856871474597e+02 2.288142156e+00
4.075392965872e-01 1.081180751077e+01 -2.940356021355e+02 2.307366091e+00
4.075392965872e-01 1.263848202934e+01 -2.835633190686e+02 2.291924791e+00
4.075392965872e-01 1.477377652599e+01 -2.781269270715e+02 2.274733780e+00
4.075392965872e-01 1.726983290659e+01 -2.769241347621e+02 2.314171343e+00
4.075392965872e-01 2.018760254679e+01 -2.758813720488e+02 2.987850951e+00
4.075392965872e-01 2.359833466782e+01 -2.922603233736e+02 2.951088002e+00
4.075392965872e-01 2.758531617629e+01 -2.858851111790e+02 2.987727191e+00
4.075392965872e-01 3.224590545296e+01 -2.916962398240e+02 2.972739419e+00
4.075392965872e-01 3.769390975388e+01 -2.811175366798e+02 3.005062524e+00
4.075392965872e-01 4.406236427774e+01 -2.782144638381e+02 2.972209463e+00
4.075392965872e-01 5.150678076168e+01 -2.813424713308e+02 3.024873447e+00
4.075392965872e-01 6.020894493336e+01 -2.804896061023e+02 3.260367525e+00
4.075392965872e-01 7.038135554932e+01 -2.727821355651e+02 3.093629344e+00
4.075392965872e-01 8.227241341700e+01 -2.777014518560e+02 3.001822648e+00
4.075392965872e-01 9.617248711153e+01 -2.731005177315e+02 2.971473885e+00
4.075392965872e-01 1.124210035062e+02 -2.768824024178e+02 3.619235652e+00
4.075392965872e-01 1.314147362612e+02 -2.746963806527e+02 3.703691231e+00
4.075392965872e-01 1.536174946672e+02 -2.695631583955e+02 3.680342478e+00
4.075392965872e-01 1.795714494372e+02 -2.606867686419e+02 3.808580026e+00
4.075392965872e-01 2.099103720109e+02 -2.702797371972e+02 3.643646259e+00
4.075392965872e-01 2.453751106640e+02 -2.586026384018e+02 3.711464062e+00
4.075392965872e-01 2.868316813342e+02 -2.599944082003e+02 3.734577322e+00
4.075392965872e-01 3.352924149250e+02 -2.527070771570e+02 3.726268715e+00
4.075392965872e-01 3.919406774847e+02 -2.587000410351e+02 3.732246443e+00
4.075392965872e-01 4.581597669054e+02 -2.530767390965e+02 4.366728637e+00
4.075392965872e-01 5.355666917707e+02 -2.631313787697e+02 5.092556627e+00
4.075392965872e-01 6.260516572015e+02 -2.629137235038e+02 5.119798973e+00
4.075392965872e-01 7.318242219076e+02 -2.454395190415e+02 5.049397727e+00
4.075392965872e-01 8.554672535566e+02 -2.492626096277e+02 5.070834601e+00
4.075392965872e-01 1.000000000000e+03 -2.438402665090e+02 5.171740183e+00

4.763938010401e-01 1.000000000000e-01 -2.570057419012e+02 2.591099052e+00
4.763938010401e-01 1.168951816499e-01 -2.659864492714e+02 2.605560358e+00
4.763938010401e-01 1.366448349295e-01 -2.445007738183e+02 2.470175763e+00
4.763938010401e-01 1.597312280060e-01 -2.560402240671e+02 2.399295382e+00
4.763938010401e-01 1.867181091292e-01 -2.698308150656e+02 2.396151721e+00
4.763938010401e-01 2.182644728397e-01 -2.860765181729e+02 2.399339998e+00
4.763938010401e-01 2.551406520031e-01 -2.680724281234e+02 2.315124955e+00
4.763938010401e-01 2.982471286217e-01 -2.887896571888e+02 2.317579982e+00
4.763938010401e-01 3.486365227678e-01 -3.105521667703e+02 2.285365895e+00
