x_by_lambda_0 z_by_lambda_0 g1_1 g1_2 g1_3 g2_1 g2_2 g2_3
2.542373e-01 3.983051e+00 3.729703e-02 4.539196e-01 1.005792e+01 -1.061262e-02 -8.463624e-04 -3.488943e-05
2.542373e-01 4.152542e+00 1.839257e-02 1.880072e-01 3.198149e+00 -5.661186e-03 -5.213537e-04 -2.523815e-05
2.542373e-01 4.322034e+00 -1.717272e-02 -2.420469e-01 -6.286999e+00 4.500968e-03 2.973026e-04 9.031080e-06
2.542373e-01 4.491525e+00 -3.311245e-02 -4.027323e-01 -8.961982e+00 9.439663e-03 7.581242e-04 3.171351e-05
2.542373e-01 4.661017e+00 -1.513947e-02 -1.554630e-01 -2.671503e+00 4.655548e-03 4.291540e-04 2.090627e-05
2.542373e-01 4.830508e+00 1.658326e-02 2.282750e-01 5.830785e+00 -4.418476e-03 -3.054316e-04 -1.019043e-05
2.542373e-01 5.000000e+00 2.970988e-02 3.609964e-01 8.053221e+00 -8.483158e-03 -6.850459e-04 -2.897363e-05

4.237288e-01 -5.000000e+00 8.441333e-03 6.895503e-04 2.957137e-05 8.441333e-03 6.895503e-04 2.957137e-05
4.237288e-01 -4.830508e+00 4.967385e-03 3.539996e-04 1.238684e-05 4.967385e-03 3.539996e-04 1.238684e-05
4.237288e-01 -4.661017e+00 -4.033700e-03 -3.840949e-04 -1.935206e-05 -4.033700e-03 -3.840949e-04 -1.935206e-05
4.237288e-01 -4.491525e+00 -9.422284e-03 -7.675607e-04 -3.265885e-05 -9.422284e-03 -7.675607e-04 -3.265885e-05
4.237288e-01 -4.322034e+00 -5.205441e-03 -3.594846e-04 -1.179827e-05 -5.205441e-03 -3.594846e-04 -1.179827e-05
4.237288e-01 -4.152542e+00 4.897440e-03 4.676120e-04 2.350801e-05 4.897440e-03 4.676120e-04 2.350801e-05
4.237288e-01 -3.983051e+00 1.063242e-02 8.633967e-04 3.636026e-05 1.063242e-02 8.633967e-04 3.636026e-05
4.237288e-01 -3.813559e+00 5.524746e-03 3.656724e-04 1.088695e-05 5.524746e-03 3.656724e-04 1.088695e-05
4.237288e-01 -3.644068e+00 -5.957635e-03 -5.729831e-04 -2.879851e-05 -5.957635e-03 -5.729831e-04 -2.879851e-05
4.237288e-01 -3.474576e+00 -1.217554e-02 -9.850977e-04 -4.090660e-05 -1.217554e-02 -9.850977e-04 -4.090660e-05
4.237288e-01 -3.305085e+00 -5.980748e-03 -3.731909e-04 -9.447413e-06 -5.980748e-03 -3.731909e-04 -9.447413e-06
4.237288e-01 -3.135593e+00 7.292164e-03 7.108365e-04 3.578483e-05 7.292164e-03 7.108365e-04 3.578483e-05
4.237288e-01 -2.966102e+00 1.422797e-02 1.146407e-03 4.665089e-05 1.422797e-02 1.146407e-03 4.665089e-05
4.237288e-01 -2.796610e+00 6.682495e-03 3.832289e-04 7.071739e-06 6.682495e-03 3.832289e-04 7.071739e-06
4.237288e-01 -2.627119e+00 -9.023137e-03 -9.002456e-04 -4.546435e-05 -9.023137e-03 -9.002456e-04 -4.546435e-05
4.237288e-01 -2.457627e+00 -1.711351e-02 -1.372913e-03 -5.414053e-05 -1.711351e-02 -1.372913e-03 -5.414053e-05
4.237288e-01 -2.288136e+00 -7.868676e-03 -3.982151e-04 -2.858348e-06 -7.868676e-03 -3.982151e-04 -2.858348e-06
4.237288e-01 -2.118644e+00 1.134416e-02 1.179333e-03 5.976667e-05 1.134416e-02 1.179333e-03 5.976667e-05
4.237288e-01 -1.949153e+00 2.149104e-02 1.718296e-03 6.418214e-05 2.149104e-02 1.718296e-03 6.418214e-05
4.237288e-01 -1.779661e+00 1.014511e-02 4.235292e-04 -5.488279e-06 1.014511e-02 4.235292e-04 -5.488279e-06
4.237288e-01 -1.610169e+00 -1.453177e-02 -1.637560e-03 -8.281569e-05 -1.453177e-02 -1.637560e-03 -8.281569e-05
4.237288e-01 -1.440678e+00 -2.890100e-02 -2.316997e-03 -7.747357e-05 -2.890100e-02 -2.316997e-03 -7.747357e-05
4.237288e-01 -1.271186e+00 -1.542334e-02 -4.710703e-04 2.498499e-05 -1.542334e-02 -4.710703e-04 2.498499e-05
4.237288e-01 -1.101695e+00 1.857669e-02 2.549041e-03 1.240870e-04 1.857669e-02 2.549041e-03 1.240870e-04
4.237288e-01 -9.322034e-01 4.363315e-02 3.619201e-03 8.976292e-05 4.363315e-02 3.619201e-03 8.976292e-05
4.237288e-01 -7.627119e-01 3.219639e-02 5.331367e-04 -8.138061e-05 3.219639e-02 5.331367e-04 -8.138061e-05
4.237288e-01 -5.932203e-01 -1.663310e-02 -5.341518e-03 -1.978585e-04 -1.663310e-02 -5.341518e-03 -1.978585e-04
4.237288e-01 -4.237288e-01 -7.534620e-02 -8.200377e-03 -4.761889e-05 -7.534620e-02 -8.200377e-03 -4.761889e-05
4.237288e-01 -2.542373e-01 -1.149667e-01 2.493481e-03 2.393283e-04 -1.149667e-01 2.493481e-03 2.393283e-04
4.237288e-01 -8.474576e-02 -1.423094e-01 3.867469e-02 1.865869e-04 -1.423094e-01 3.867469e-02 1.865869e-04
4.237288e-01 8.474576e-02 -1.930543e-01 -6.627197e-01 -1.211419e+01 1.423094e-01 -3.867469e-02 -1.865869e-04
4.237288e-01 2.542373e-01 -2.256431e-01 -1.508432e+00 -2.565241e+01 1.149667e-01 -2.493481e-03 -2.393283e-04
4.237288e-01 4.237288e-01 -1.565854e-01 -1.066501e+00 -1.676058e+01 7.534620e-02 8.200377e-03 4.761889e-05
4.237288e-01 5.932203e-01 -6.254848e-03 2.298360e-01 6.218115e+00 1.663310e-02 5.341518e-03 1.978585e-04
4.237288e-01 7.627119e-01 1.195496e-01 1.252796e+00 2.272331e+01 -3.219639e-02 -5.331367e-04 8.138061e-05
4.237288e-01 9.322034e-01 1.335728e-01 1.174046e+00 1.869762e+01 -4.363315e-02 -3.619201e-03 -8.976292e-05
4.237288e-01 1.101695e+00 4.280588e-02 1.563156e-01 -1.116768e+00 -1.857669e-02 -2.549041e-03 -1.240870e-04
4.237288e-01 1.271186e+00 -6.368066e-02 -8.532952e-01 -1.828356e+01 1.542334e-02 4.710703e-04 -2.498499e-05
4.237288e-01 1.440678e+00 -9.640039e-02 -1.002153e+00 -1.789771e+01 2.890100e-02 2.316997e-03 7.747357e-05
4.237288e-01 1.610169e+00 -4.025411e-02 -2.658365e-01 -1.744966e+00 1.453177e-02 1.637560e-03 8.281569e-05
4.237288e-01 1.779661e+00 4.192177e-02 6.054998e-01 1.439466e+01 -1.014511e-02 -4.235292e-04 5.488279e-06
4.237288e-01 1.949153e+00 7.362680e-02 8.238798e-01 1.599533e+01 -2.149104e-02 -1.718296e-03 -6.418214e-05
4.237288e-01 2.118644e+00 3.367222e-02 2.702497e-01 2.904892e+00 -1.134416e-02 -1.179333e-03 -5.976667e-05
4.237288e-01 2.288136e+00 -3.181136e-02 -4.643455e-01 -1.159180e+01 7.868676e-03 3.982151e-04 2.858348e-06
4.237288e-01 2.457627e+00 -5.922407e-02 -6.860101e-01 -1.401596e+01 1.711351e-02 1.372913e-03 5.414053e-05
4.237288e-01 2.627119e+00 -2.770678e-02 -2.443566e-01 -3.177539e+00 9.023137e-03 9.002456e-04 4.546435e-05
4.237288e-01 2.796610e+00 2.637006e-02 3.802773e-01 9.663704e+00 -6.682495e-03 -3.832289e-04 -7.071739e-06
4.237288e-01 2.966102e+00 4.944280e-02 5.828365e-01 1.228097e+01 -1.422797e-02 -1.146407e-03 -4.665089e-05
4.237288e-01 3.135593e+00 2.281730e-02 2.120212e-01 3.045649e+00 -7.292164e-03 -7.108365e-04 -3.578483e-05
4.237288e-01 3.305085e+00 -2.310518e-02 -3.270032e-01 -8.327498e+00 5.980748e-03 3.731909e-04 9.447413e-06
4.237288e-01 3.474576e+00 -4.238210e-02 -5.043273e-01 -1.083114e+01 1.217554e-02 9.850977e-04 4.090660e-05
4.237288e-01 3.644068e+00 -1.884686e-02 -1.805421e-01 -2.744769e+00 5.957635e-03 5.729831e-04 2.879851e-05
4.237288e-01 3.813559e+00 2.097579e-02 2.912145e-01 7.377384e+00 -5.524746e-03 -3.656724e-04 -1.088695e-05
4.237288e-01 3.983051e+00 3.703184e-02 4.429680e-01 9.629063e+00 -1.063242e-02 -8.633967e-04 -3.636026e-05
4.237288e-01 4.152542e+00 1.558872e-02 1.519407e-01 2.384182e+00 -4.897440e-03 -4.676120e-04 -2.350801e-05
4.237288e-01 4.322034e+00 -1.949036e-02 -2.658981e-01 -6.680554e+00 5.205441e-03 3.594846e-04 1.179827e-05
4.237288e-01 4.491525e+00 -3.281807e-02 -3.937094e-01 -8.625628e+00 9.422284e-03 7.675607e-04 3.265885e-05
4.237288e-01 4.661017e+00 -1.287545e-02 -1.265263e-01 -2.013731e+00 4.033700e-03 3.840949e-04 1.935206e-05
4.237288e-01 4.830508e+00 1.839372e-02 2.471543e-01 6.153096e+00 -4.967385e-03 -3.539996e-04 -1.238684e-05
4.237288e-01 5.000000e+00 2.939431e-02 3.531917e-01 7.777888e+00 -8.441333e-03 -6.895503e-04 -2.957137e-05

5.932203e-01 -5.000000e+00 8.297259e-03 6.896330e-04 3.020497e-05 8.297259e-03 6.896330e-04 3.020497e-05
5.932203e-01 -4.830508e+00 5.733942e-03 4.238003e-04 1.564524e-05 5.733942e-03 4.238003e-04 1.564524e-05
5.932203e-01 -4.661017e+00 -3.062528e-03 -3.115454e-04 -1.673528e-05 -3.062528e-03 -3.115454e-04 -1.673528e-05
5.932203e-01 -4.491525e+00 -9.283637e-03 -7.725807e-04 -3.373150e-05 -9.283637e-03 -7.725807e-04 -3.373150e-05
5.932203e-01 -4.322034e+00 -6.186420e-03 -4.491032e-04 -1.594137e-05 -6.186420e-03 -4.491032e-04 -1.594137e-05
5.932203e-01 -4.152542e+00 3.693366e-03 3.794137e-04 2.048601e-05 3.693366e-03 3.794137e-04 2.048601e-05
5.932203e-01 -3.983051e+00 1.050054e-02 8.760142e-04 3.810475e-05 1.050054e-02 8.760142e-04 3.810475e-05
5.932203e-01 -3.813559e+00 6.807794e-03 4.835647e-04 1.626836e-05 6.807794e-03 4.835647e-04 1.626836e-05
5.932203e-01 -3.644068e+00 -4.418128e-03 -4.629527e-04 -2.529242e-05 -4.418128e-03 -4.629527e-04 -2.529242e-05
5.932203e-01 -3.474576e+00 -1.204852e-02 -1.009819e-03 -4.372317e-05 -1.204852e-02 -1.009819e-03 -4.372317e-05
5.932203e-01 -3.305085e+00 -7.707381e-03 -5.333855e-04 -1.663032e-05 -7.707381e-03 -5.333855e-04 -1.663032e-05
5.932203e-01 -3.135593e+00 5.241035e-03 5.687442e-04 3.172513e-05 5.241035e-03 5.687442e-04 3.172513e-05
5.932203e-01 -2.966102e+00 1.409217e-02 1.191393e-03 5.127563e-05 1.409217e-02 1.191393e-03 5.127563e-05
5.932203e-01 -2.796610e+00 9.095366e-03 6.108070e-04 1.700166e-05 9.095366e-03 6.108070e-04 1.700166e-05
5.932203e-01 -2.627119e+00 -6.130389e-03 -7.077258e-04 -4.087022e-05 -6.130389e-03 -7.077258e-04 -4.087022e-05
5.932203e-01 -2.457627e+00 -1.691415e-02 -1.454321e-03 -6.204934e-05 -1.691415e-02 -1.454321e-03 -6.204934e-05
5.932203e-01 -2.288136e+00 -1.141544e-02 -7.428024e-04 -1.721878e-05 -1.141544e-02 -7.428024e-04 -1.721878e-05
5.932203e-01 -2.118644e+00 6.916675e-03 8.994676e-04 5.506523e-05 6.916675e-03 8.994676e-04 5.506523e-05
5.932203e-01 -1.949153e+00 2.101663e-02 1.872421e-03 7.868712e-05 2.101663e-02 1.872421e-03 7.868712e-05
5.932203e-01 -1.779661e+00 1.572341e-02 9.987201e-04 1.645308e-05 1.572341e-02 9.987201e-04 1.645308e-05
5.932203e-01 -1.610169e+00 -6.865930e-03 -1.182603e-03 -8.026415e-05 -6.865930e-03 -1.182603e-03 -8.026415e-05
5.932203e-01 -1.440678e+00 -2.722794e-02 -2.642670e-03 -1.071608e-04 -2.722794e-02 -2.642670e-03 -1.071608e-04
5.932203e-01 -1.271186e+00 -2.492734e-02 -1.604118e-03 -1.007213e-05 -2.492734e-02 -1.604118e-03 -1.007213e-05
5.932203e-01 -1.101695e+00 2.482601e-03 1.643892e-03 1.354486e-04 2.482601e-03 1.643892e-03 1.354486e-04
5.932203e-01 -9.322034e-01 3.548948e-02 4.492912e-03 1.602490e-04 3.548948e-02 4.492912e-03 1.602490e-04
5.932203e-01 -7.627119e-01 4.771117e-02 3.669962e-03 -3.536196e-05 4.771117e-02 3.669962e-03 -3.536196e-05
5.932203e-01 -5.932203e-01 2.671695e-02 -2.478357e-03 -2.935259e-04 2.671695e-02 -2.478357e-03 -2.935259e-04
5.932203e-01 -4.237288e-01 -1.808586e-02 -1.275875e-02 -1.996564e-04 -1.808586e-02 -1.275875e-02 -1.996564e-04
5.932203e-01 -2.542373e-01 -6.674082e-02 -2.311578e-02 3.819242e-04 -6.674082e-02 -2.311578e-02 3.819242e-04
5.932203e-01 -8.474576e-02 -1.050220e-01 -3.044786e-02 4.342520e-04 -1.050220e-01 -3.044786e-02 4.342520e-04
5.932203e-01 8.474576e-02 -1.218910e-01 -3.762275e-01 -7.892262e+00 1.050220e-01 3.044786e-02 -4.342520e-04
5.932203e-01 2.542373e-01 -9.484372e-02 -6.896703e-01 -1.601173e+01 6.674082e-02 2.311578e-02 -3.819242e-04
5.932203e-01 4.237288e-01 -1.259819e-02 -2.481859e-01 -8.452854e+00 1.808586e-02 1.275875e-02 1.996564e-04
5.932203e-01 5.932203e-01 8.666281e-02 5.886000e-01 7.817947e+00 -2.671695e-02 2.478357e-03 2.935259e-04
5.932203e-01 7.627119e-01 1.338217e-01 1.049516e+00 1.745456e+01 -4.771117e-02 -3.669962e-03 3.536196e-05
5.932203e-01 9.322034e-01 9.127342e-02 6.784007e-01 1.127579e+01 -3.548948e-02 -4.492912e-03 -1.602490e-04
5.932203e-01 1.101695e+00 -8.013521e-03 -2.306488e-01 -5.087569e+00 -2.482601e-03 -1.643892e-03 -1.354486e-04
5.932203e-01 1.271186e+00 -8.533528e-02 -8.963023e-01 -1.657533e+01 2.492734e-02 1.604118e-03 1.007213e-05
5.932203e-01 1.440678e+00 -8.323179e-02 -7.628456e-01 -1.286498e+01 2.722794e-02 2.642670e-03 1.071608e-04
5.932203e-01 1.610169e+00 -1.341788e-02 3.924711e-03 2.146609e+00 6.865930e-03 1.182603e-03 8.026415e-05
5.932203e-01 1.779661e+00 5.727640e-02 6.909373e-01 1.434878e+01 -1.572341e-02 -9.987201e-04 -1.645308e-05
5.932203e-01 1.949153e+00 6.839178e-02 7.027620e-01 1.281262e+01 -2.101663e-02 -1.872421e-03 -7.868712e-05
5.932203e-01 2.118644e+00 1.769423e-02 8.916124e-02 -2.444836e-01 -6.916675e-03 -8.994676e-04 -5.506523e-05
5.932203e-01 2.288136e+00 -4.235302e-02 -5.424074e-01 -1.212702e+01 1.141544e-02 7.428024e-04 1.721878e-05
5.932203e-01 2.457627e+00 -5.660154e-02 -6.178038e-01 -1.197020e+01 1.691415e-02 1.454321e-03 6.204934e-05
5.932203e-01 2.627119e+00 -1.718909e-02 -1.184786e-01 -7.436144e-01 6.130389e-03 7.077258e-04 4.087022e-05
5.932203e-01 2.796610e+00 3.382452e-02 4.434624e-01 1.033241e+01 -9.095366e-03 -6.108070e-04 -1.700166e-05
5.932203e-01 2.966102e+00 4.783237e-02 5.400197e-01 1.090343e+01 -1.409217e-02 -1.191393e-03 -5.127563e-05
5.932203e-01 3.135593e+00 1.536393e-02 1.205544e-01 1.164544e+00 -5.241035e-03 -5.687442e-04 -3.172513e-05
5.932203e-01 3.305085e+00 -2.855819e-02 -3.768540e-01 -8.968762e+00 7.707381e-03 5.333855e-04 1.663032e-05
5.932203e-01 3.474576e+00 -4.121808e-02 -4.747469e-01 -9.852630e+00 1.204852e-02 1.009819e-03 4.372317e-05
5.932203e-01 3.644068e+00 -1.327173e-02 -1.113718e-01 -1.269023e+00 4.418128e-03 4.629527e-04 2.529242e-05
5.932203e-01 3.813559e+00 2.508282e-02 3.305403e-01 7.942377e+00 -6.807794e-03 -4.835647e-04 -1.626836e-05
5.932203e-01 3.983051e+00 3.608804e-02 4.208493e-01 8.897566e+00 -1.050054e-02 -8.760142e-04 -3.810475e-05
5.932203e-01 4.152542e+00 1.124690e-02 9.786272e-02 1.204607e+00 -3.693366e-03 -3.794137e-04 -2.048601e-05
5.932203e-01 4.322034e+00 -2.265762e-02 -2.971472e-01 -7.161693e+00 6.186420e-03 4.491032e-04 1.594137e-05
5.932203e-01 4.491525e+00 -3.199507e-02 -3.761041e-01 -8.053494e+00 9.283637e-03 7.725807e-04 3.373150e-05
5.932203e-01 4.661017e+00 -9.388570e-03 -8.308601e-02 -1.053434e+00 3.062528e-03 3.115454e-04 1.673528e-05
5.932203e-01 4.830508e+00 2.088259e-02 2.722043e-01 6.556812e+00 -5.733942e-03 -4.238003e-04 -1.564524e-05
5.932203e-01 5.000000e+00 2.864510e-02 3.384950e-01 7.312895e+00 -8.297259e-03 -6.896330e-04 -3.020497e-05

7.627119e-01 -5.000000e+00 7.958132e-03 6.772526e-04 3.053544e-05 7.958132e-03 6.772526e-04 3.053544e-05
7.627119e-01 -4.830508e+00 6.636927e-03 5.097953e-04 1.985679e-05 6.636927e-03 5.097953e-04 1.985679e-05
7.627119e-01 -4.661017e+00 -1.717143e-03 -2.070452e-04 -1.275338e-05 -1.717143e-03 -2.070452e-04 -1.275338e-05
7.627119e-01 -4.491525e+00 -8.895481e-03 -7.620565e-04 -3.447354e-05 -8.895481e-03 -7.620565e-04 -3.447354e-05
7.627119e-01 -4.322034e+00 -7.332367e-03 -5.595683e-04 -2.134972e-05 -7.332367e-03 -5.595683e-04 -2.134972e-05
7.627119e-01 -4.152542e+00 2.012168e-03 2.499305e-04 1.571186e-05 2.012168e-03 2.499305e-04 1.571186e-05
7.627119e-01 -3.983051e+00 1.003363e-02 8.682374e-04 3.948594e-05 1.003363e-02 8.682374e-04 3.948594e-05
7.627119e-01 -3.813559e+00 8.287189e-03 6.288585e-04 2.338716e-05 8.287189e-03 6.288585e-04 2.338716e-05
7.627119e-01 -3.644068e+00 -2.250752e-03 -2.974103e-04 -1.944963e-05 -2.250752e-03 -2.974103e-04 -1.944963e-05
7.627119e-01 -3.474576e+00 -1.144359e-02 -1.005964e-03 -4.614142e-05 -1.144359e-02 -1.005964e-03 -4.614142e-05
7.627119e-01 -3.305085e+00 -9.657489e-03 -7.306050e-04 -2.631348e-05 -9.657489e-03 -7.306050e-04 -2.631348e-05
7.627119e-01 -3.135593e+00 2.330855e-03 3.479360e-04 2.438840e-05 2.330855e-03 3.479360e-04 2.438840e-05
7.627119e-01 -2.966102e+00 1.322111e-02 1.192756e-03 5.548268e-05 1.322111e-02 1.192756e-03 5.548268e-05
7.627119e-01 -2.796610e+00 1.172839e-02 8.902780e-04 3.077774e-05 1.172839e-02 8.902780e-04 3.077774e-05
7.627119e-01 -2.627119e+00 -2.006019e-03 -3.950884e-04 -3.136090e-05 -2.006019e-03 -3.950884e-04 -3.136090e-05
7.627119e-01 -2.457627e+00 -1.547055e-02 -1.461155e-03 -6.962307e-05 -1.547055e-02 -1.461155e-03 -6.962307e-05
7.627119e-01 -2.288136e+00 -1.505224e-02 -1.163730e-03 -3.810481e-05 -1.505224e-02 -1.163730e-03 -3.810481e-05
7.627119e-01 -2.118644e+00 6.326857e-04 4.158126e-04 4.229311e-05 6.326857e-04 4.158126e-04 4.229311e-05
7.627119e-01 -1.949153e+00 1.816674e-02 1.877598e-03 9.347071e-05 1.816674e-02 1.877598e-03 9.347071e-05
7.627119e-01 -1.779661e+00 2.074313e-02 1.693238e-03 5.124629e-05 2.074313e-02 1.693238e-03 5.124629e-05
7.627119e-01 -1.610169e+00 3.655954e-03 -3.206056e-04 -6.280072e-05 3.655954e-03 -3.206056e-04 -6.280072e-05
7.627119e-01 -1.440678e+00 -2.029759e-02 -2.593296e-03 -1.408330e-04 -2.029759e-02 -2.593296e-03 -1.408330e-04
7.627119e-01 -1.271186e+00 -3.080549e-02 -2.931215e-03 -7.702401e-05 -3.080549e-02 -2.931215e-03 -7.702401e-05
7.627119e-01 -1.101695e+00 -1.684224e-02 -3.332893e-04 1.161549e-04 -1.684224e-02 -3.332893e-04 1.161549e-04
7.627119e-01 -9.322034e-01 1.432544e-02 3.956355e-03 2.625981e-04 1.432544e-02 3.956355e-03 2.625981e-04
7.627119e-01 -7.627119e-01 4.327522e-02 6.928476e-03 1.194534e-04 4.327522e-02 6.928476e-03 1.194534e-04
7.627119e-01 -5.932203e-01 5.356047e-02 5.228231e-03 -3.680888e-04 5.356047e-02 5.228231e-03 -3.680888e-04
7.627119e-01 -4.237288e-01 4.266701e-02 -4.118514e-03 -6.748915e-04 4.266701e-02 -4.118514e-03 -6.748915e-04
7.627119e-01 -2.542373e-01 2.127580e-02 -2.613110e-02 4.566290e-04 2.127580e-02 -2.613110e-02 4.566290e-04
7.627119e-01 -8.474576e-02 5.274711e-03 -7.802428e-02 1.657757e-03 5.274711e-03 -7.802428e-02 1.657757e-03
7.627119e-01 8.474576e-02 9.341601e-03 -1.665641e-01 -4.216935e+00 -5.274711e-03 7.802428e-02 -1.657757e-03
7.627119e-01 2.542373e-01 4.099874e-02 -1.114194e-01 -7.864992e+00 -2.127580e-02 2.613110e-02 -4.566290e-04
7.627119e-01 4.237288e-01 8.907904e-02 2.412811e-01 -2.131860e+00 -4.266701e-02 4.118514e-03 6.748915e-04
7.627119e-01 5.932203e-01 1.197193e-01 6.413200e-01 7.642572e+00 -5.356047e-02 -5.228231e-03 3.680888e-04
7.627119e-01 7.627119e-01 9.845077e-02 6.591917e-01 1.133707e+01 -4.327522e-02 -6.928476e-03 -1.194534e-04
7.627119e-01 9.322034e-01 2.472386e-02 1.543065e-01 4.273650e+00 -1.432544e-02 -3.956355e-03 -2.625981e-04
7.627119e-01 1.101695e+00 -5.773176e-02 -5.203213e-01 -7.678825e+00 1.684224e-02 3.332893e-04 -1.161549e-04
7.627119e-01 1.271186e+00 -9.177881e-02 -8.007501e-01 -1.338065e+01 3.080549e-02 2.931215e-03 7.702401e-05
7.627119e-01 1.440678e+00 -5.496354e-02 -4.311044e-01 -7.126713e+00 2.029759e-02 2.593296e-03 1.408330e-04
7.627119e-01 1.610169e+00 1.921565e-02 2.778790e-01 5.625946e+00 -3.655954e-03 3.206056e-04 6.280072e-05
7.627119e-01 1.779661e+00 6.858118e-02 7.128157e-01 1.320403e+01 -2.074313e-02 -1.693238e-03 -5.124629e-05
7.627119e-01 1.949153e+00 5.521960e-02 5.097182e-01 8.702000e+00 -1.816674e-02 -1.877598e-03 -9.347071e-05
7.627119e-01 2.118644e+00 -3.262610e-03 -1.200649e-01 -3.515249e+00 -6.326857e-04 -4.158126e-04 -4.229311e-05
7.627119e-01 2.288136e+00 -5.206802e-02 -5.945438e-01 -1.201270e+01 1.505224e-02 1.163730e-03 3.810481e-05
7.627119e-01 2.457627e+00 -4.952472e-02 -5.009722e-01 -9.115747e+00 1.547055e-02 1.461155e-03 6.962307e-05
7.627119e-01 2.627119e+00 -2.991385e-03 3.646088e-02 2.005727e+00 2.006019e-03 3.950884e-04 3.136090e-05
7.627119e-01 2.796610e+00 4.141634e-02 4.971631e-01 1.064839e+01 -1.172839e-02 -8.902780e-04 -3.077774e-05
7.627119e-01 2.966102e+00 4.349741e-02 4.643041e-01 8.890805e+00 -1.322111e-02 -1.192756e-03 -5.548268e-05
7.627119e-01 3.135593e+00 5.199819e-03 4.165264e-03 -1.069967e+00 -2.330855e-03 -3.479360e-04 -2.438840e-05
7.627119e-01 3.305085e+00 -3.441966e-02 -4.242628e-01 -9.427596e+00 9.657489e-03 7.306050e-04 2.631348e-05
7.627119e-01 3.474576e+00 -3.825278e-02 -4.221335e-01 -8.386293e+00 1.144359e-02 1.005964e-03 4.614142e-05
7.627119e-01 3.644068e+00 -5.652803e-03 -2.175215e-02 5.397713e-01 2.250752e-03 2.974103e-04 1.944963e-05
7.627119e-01 3.813559e+00 2.964233e-02 3.703903e-01 8.418293e+00 -8.287189e-03 -6.288585e-04 -2.338716e-05
7.627119e-01 3.983051e+00 3.387239e-02 3.819324e-01 7.788668e+00 -1.003363e-02 -8.682374e-04 -3.948594e-05
7.627119e-01 4.152542e+00 5.322194e-03 2.710541e-02 -2.704649e-01 -2.012168e-03 -2.499305e-04 -1.571186e-05
7.627119e-01 4.322034e+00 -2.624660e-02 -3.300842e-01 -7.603939e+00 7.332367e-03 5.595683e-04 2.134972e-05
7.627119e-01 4.491525e+00 -3.022372e-02 -3.457564e-01 -7.184113e+00 8.895481e-03 7.620565e-04 3.447354e-05
7.627119e-01 4.661017e+00 -4.645033e-03 -2.595178e-02 1.632356e-01 1.717143e-03 2.070452e-04 1.275338e-05
7.627119e-01 4.830508e+00 2.374086e-02 2.992946e-01 6.948072e+00 -6.636927e-03 -5.097953e-04 -1.985679e-05
7.627119e-01 5.000000e+00 2.715623e-02 3.137853e-01 6.608781e+00 -7.958132e-03 -6.772526e-04 -3.053544e-05

9.322034e-01 -5.000000e+00 7.312146e-03 6.419977e-04 3.008593e-05 7.312146e-03 6.419977e-04 3.008593e-05
9.322034e-01 -4.830508e+00 7.550687e-03 6.032125e-04 2.476870e-05 7.550687e-03 6.032125e-04 2.476870e-05
9.322034e-01 -4.661017e+00 -1.227889e-09 -6.737451e-05 -7.088415e-06 -1.227889e-09 -6.737451e-05 -7.088415e-06
9.322034e-01 -4.491525e+00 -8.104935e-03 -7.214986e-04 -3.422475e-05 -8.104935e-03 -7.214986e-04 -3.422475e-05
9.322034e-01 -4.322034e+00 -8.467756e-03 -6.788074e-04 -2.770550e-05 -8.467756e-03 -6.788074e-04 -2.770550e-05
9.322034e-01 -4.152542e+00 -1.391244e-04 7.430861e-05 8.693394e-06 -1.391244e-04 7.430861e-05 8.693394e-06
9.322034e-01 -3.983051e+00 9.016836e-03 8.191383e-04 3.955489e-05 9.016836e-03 8.191383e-04 3.955489e-05
9.322034e-01 -3.813559e+00 9.705667e-03 7.840615e-04 3.183465e-05 9.705667e-03 7.840615e-04 3.183465e-05
9.322034e-01 -3.644068e+00 5.227840e-04 -6.899379e-05 -1.047646e-05 5.227840e-04 -6.899379e-05 -1.047646e-05
9.322034e-01 -3.474576e+00 -1.004923e-02 -9.418252e-04 -4.672950e-05 -1.004923e-02 -9.418252e-04 -4.672950e-05
9.322034e-01 -3.305085e+00 -1.143062e-02 -9.377078e-04 -3.795828e-05 -1.143062e-02 -9.377078e-04 -3.795828e-05
9.322034e-01 -3.135593e+00 -1.373239e-03 3.717867e-05 1.241796e-05 -1.373239e-03 3.717867e-05 1.241796e-05
9.322034e-01 -2.966102e+00 1.114826e-02 1.099331e-03 5.696682e-05 1.114826e-02 1.099331e-03 5.696682e-05
9.322034e-01 -2.796610e+00 1.390942e-02 1.175393e-03 4.767631e-05 1.390942e-02 1.175393e-03 4.767631e-05
9.322034e-01 -2.627119e+00 3.154487e-03 5.460517e-05 -1.441291e-05 3.154487e-03 5.460517e-05 -1.441291e-05
9.322034e-01 -2.457627e+00 -1.206873e-02 -1.303464e-03 -7.280166e-05 -1.206873e-02 -1.303464e-03 -7.280166e-05
9.322034e-01 -2.288136e+00 -1.754166e-02 -1.571039e-03 -6.456520e-05 -1.754166e-02 -1.571039e-03 -6.456520e-05
9.322034e-01 -2.118644e+00 -6.891470e-03 -2.945345e-04 1.611672e-05 -6.891470e-03 -2.945345e-04 1.611672e-05
9.322034e-01 -1.949153e+00 1.189488e-02 1.555441e-03 1.003960e-04 1.189488e-02 1.555441e-03 1.003960e-04
