x_by_lambda_0 z_by_lambda_0 G_EJ_xx G_HJ_xx G_EJ_xy G_HJ_xy G_EJ_xz G_HJ_xz G_EJ_yx G_HJ_yx G_EJ_yy G_HJ_yy G_EJ_yz G_HJ_yz G_EJ_zx G_HJ_zx G_EJ_zy G_HJ_zy G_EJ_zz G_HJ_zz 
2.9661 2.59322 -0.0169672 -0 0 8.45504e-05 0.0127637 -0 0 -7.01455e-05 -0.0579017 0 0 8.9801e-05 0.0205591 0 0 -0.000125932 -0.0318846 0 
2.9661 2.76271 -0.0130735 -0 0 5.14619e-05 0.00117941 -0 0 -3.767e-05 -0.0303144 0 0 2.43786e-05 0.00806501 0 0 -6.05087e-05 -0.0102593 0 
2.9661 2.9322 -0.000922622 -0 -0 -1.36395e-05 -0.0109819 0 -0 1.85145e-05 0.0114785 0 0 -4.14637e-05 -0.00946004 0 0 2.8011e-05 0.0114551 0 
2.9661 3.10169 0.0148577 0 -0 -8.27965e-05 -0.0202634 0 -0 7.7007e-05 0.0509003 -0 0 -8.98042e-05 -0.0250715 0 0 0.000105647 0.0272837 0 
2.9661 3.27119 0.0257811 0 -0 -0.000119011 -0.0232595 0 -0 0.000107864 0.0689093 -0 -0 -0.00010559 -0.0310091 0 -0 0.000137474 0.0324916 0 
2.9661 3.44068 0.0242485 0 -0 -9.78933e-05 -0.0179684 0 -0 8.95692e-05 0.0549353 -0 -0 -8.27156e-05 -0.0231848 -0 -0 0.000107378 0.0256146 0 
2.9661 3.61017 0.00899127 0 -0 -2.54118e-05 -0.00536812 0 -0 2.51671e-05 0.0146369 -0 -0 -2.89716e-05 -0.00442501 -0 -0 2.98235e-05 0.00967531 0 
2.9661 3.77966 -0.0126572 -0 0 6.11654e-05 0.00985339 0 0 -5.43098e-05 -0.0312523 0 0 3.37799e-05 0.0160337 0 0 -5.51772e-05 -0.00840289 0 
2.9661 3.94915 -0.0280996 -0 0 0.000112748 0.0206089 0 0 -0.000104656 -0.0577262 0 0 7.70244e-05 0.0272359 0 0 -0.000103062 -0.0205148 0 
2.9661 4.11864 -0.0271773 -0 0 9.82925e-05 0.0209067 -0 0 -9.49868e-05 -0.0502571 0 0 7.93078e-05 0.0229829 0 0 -9.02437e-05 -0.0212822 0 
2.9661 4.28814 -0.00943716 0 0 2.61341e-05 0.00984416 -0 0 -2.93921e-05 -0.0142678 -0 0 3.94407e-05 0.0060134 0 0 -2.83607e-05 -0.0110877 0 
2.9661 4.45763 0.0144224 0 -0 -5.88287e-05 -0.0067525 0 -0 5.23285e-05 0.0274942 -0 0 -2.00109e-05 -0.0132169 0 0 4.26826e-05 0.0038299 0 
2.9661 4.62712 0.0288654 0 -0 -0.000102717 -0.0190117 0 -0 9.83377e-05 0.0489801 -0 0 -6.3928e-05 -0.0228979 0 0 7.95589e-05 0.0147655 0 
2.9661 4.79661 0.0239923 -0 -0 -7.81479e-05 -0.0191017 0 -0 7.89802e-05 0.037633 0 -0 -6.58351e-05 -0.0174691 -0 -0 6.27132e-05 0.0156906 0 
2.9661 4.9661 0.00292836 -0 0 -3.41429e-06 -0.00683524 0 0 8.13682e-06 0.00267371 0 -0 -2.57822e-05 -0.00131155 -0 -0 7.98275e-06 0.00694469 0 
2.9661 5.13559 -0.0196874 -0 0 6.92817e-05 0.00954418 0 0 -6.48871e-05 -0.0312359 0 0 2.84472e-05 0.0142476 0 0 -4.53395e-05 -0.00509614 0 
2.9661 5.30508 -0.0277984 -0 0 8.98992e-05 0.0186975 0 0 -8.9295e-05 -0.0410665 0 0 5.96219e-05 0.0187723 0 0 -6.19073e-05 -0.0123488 0 
2.9661 5.47458 -0.0156755 0 0 4.60274e-05 0.014282 -0 0 -4.9233e-05 -0.0214431 -0 0 4.71526e-05 0.00994287 0 0 -3.41342e-05 -0.0104815 0 
2.9661 5.64407 0.00752325 0 -0 -2.82357e-05 -0.000189817 -0 -0 2.42903e-05 0.0119238 -0 0 2.04322e-06 -0.00505341 0 0 1.42327e-05 -0.00168597 0 
2.9661 5.81356 0.0243283 0 -0 -7.74829e-05 -0.0137659 0 -0 7.61249e-05 0.0340954 -0 0 -4.12469e-05 -0.0150266 0 0 4.68753e-05 0.00721446 0 
2.9661 5.98305 0.0221561 -0 -0 -6.63216e-05 -0.0163036 0 -0 6.83709e-05 0.0294477 0 -0 -5.07673e-05 -0.0131098 -0 -0 4.18178e-05 0.00989632 0 
2.9661 6.15254 0.00308558 -0 0 -5.78941e-06 -0.00629743 0 0 9.1409e-06 0.00304474 0 -0 -2.12742e-05 -0.00164979 -0 -0 6.48792e-06 0.00507256 0 
2.9661 6.32203 -0.0176648 -0 0 5.57372e-05 0.00798574 0 0 -5.40506e-05 -0.0238131 0 0 2.23405e-05 0.00999832 0 0 -2.98351e-05 -0.00292062 0 
2.9661 6.49153 -0.0237247 0 0 7.05821e-05 0.0151548 0 0 -7.18019e-05 -0.0304292 -0 0 4.53153e-05 0.0129478 0 0 -3.95865e-05 -0.00777808 0 
2.9661 6.66102 -0.0106563 0 0 2.91196e-05 0.00985608 -0 0 -3.18843e-05 -0.0127779 -0 0 3.08154e-05 0.00560796 0 0 -1.78139e-05 -0.00614812 0 
2.9661 6.83051 0.0104946 0 -0 -3.33136e-05 -0.00303238 0 -0 3.15449e-05 0.0138628 -0 0 -7.24033e-06 -0.00547416 0 0 1.56166e-05 3.44117e-05 0 
2.9661 7 0.0222875 -0 -0 -6.56701e-05 -0.012649 0 -0 6.63175e-05 0.0277086 0 0 -3.66285e-05 -0.0112395 0 0 3.33407e-05 0.0054816 0 

3.13559 -3 0.00643554 -0 -0 4.8321e-05 0.00994827 0 -0 -3.40428e-05 0.0119858 0 0 -5.24524e-05 0.00360168 0 0 2.68168e-05 0.00547515 0 
3.13559 -2.83051 -0.00125252 0 0 -5.37794e-06 -0.00110807 -0 0 4.06631e-06 -0.0016168 -0 -0 5.03743e-06 -8.99375e-05 0 0 -2.44357e-06 -0.00107596 0 
3.13559 -2.66102 -0.00658376 0 0 -5.26564e-05 -0.0113181 0 0 3.52961e-05 -0.0131543 -0 0 6.02851e-05 -0.0038537 0 -0 -3.0323e-05 -0.00643342 0 
3.13559 -2.49153 0.0018241 -0 -0 9.16971e-06 0.00193625 0 -0 -6.80026e-06 0.00256322 0 0 -9.15559e-06 0.00033009 -0 0 4.40572e-06 0.00154913 0 
3.13559 -2.32203 0.00662319 -0 -0 5.67384e-05 0.0127244 0 -0 -3.5915e-05 0.0142762 0 0 -6.84154e-05 0.00402568 0 0 3.37659e-05 0.00746257 0 
3.13559 -2.15254 -0.00227771 0 0 -1.20722e-05 -0.00260263 -0 0 8.97212e-06 -0.00328572 -0 -0 1.23581e-05 -0.00052452 0 -0 -5.89649e-06 -0.00192034 0 
3.13559 -1.98305 -0.00658483 0 0 -6.06261e-05 -0.0141633 0 0 3.60297e-05 -0.0153536 -0 0 7.67504e-05 -0.00412202 0 0 -3.70731e-05 -0.00853864 0 
3.13559 -1.81356 0.00262524 -0 -0 1.39925e-05 0.00305448 0 -0 -1.067e-05 0.0037635 0 0 -1.43619e-05 0.000686422 -0 0 6.86439e-06 0.00215573 0 
3.13559 -1.64407 0.0065096 -0 -0 6.44113e-05 0.0156322 0 -0 -3.58718e-05 0.0164 0 0 -8.52012e-05 0.00416862 0 0 4.02267e-05 0.00963655 0 
3.13559 -1.47458 -0.00288009 0 0 -1.49332e-05 -0.00326469 -0 0 1.19649e-05 -0.0040068 -0 -0 1.50712e-05 -0.000823192 0 -0 -7.35392e-06 -0.00225188 0 
3.13559 -1.30508 -0.00643932 0 0 -6.82562e-05 -0.0171457 0 0 3.57111e-05 -0.0174606 -0 0 9.38344e-05 -0.00420368 0 0 -4.33484e-05 -0.0107603 0 
3.13559 -1.13559 0.00304613 -0 -0 1.48779e-05 0.00321048 0 -0 -1.28139e-05 0.00401414 0 0 -1.44009e-05 0.000918508 -0 0 7.35008e-06 0.00220547 0 
3.13559 -0.966102 0.00639905 -0 -0 7.23266e-05 0.0187293 0 -0 -3.5679e-05 0.0185902 0 0 -0.000102844 0.00424331 0 0 4.66162e-05 0.0119418 0 
3.13559 -0.79661 -0.00312759 0 0 -1.3736e-05 -0.00285373 -0 0 1.31808e-05 -0.00374648 -0 -0 1.20827e-05 -0.000956572 0 -0 -6.68457e-06 -0.00197533 0 
3.13559 -0.627119 -0.00639732 0 0 -7.6676e-05 -0.0203922 0 0 3.57651e-05 -0.0197982 -0 0 0.000112263 -0.00427872 0 0 -5.00382e-05 -0.0131856 0 
3.13559 -0.457627 0.00313847 0 -0 1.14351e-05 0.00215539 0 -0 -1.31748e-05 0.00317739 -0 0 -7.85526e-06 0.000952393 -0 0 5.2531e-06 0.00152022 0 
3.13559 -0.288136 0.00644223 -0 -0 8.12853e-05 0.0221254 0 -0 -3.60413e-05 0.0210702 0 0 -0.000121981 0.00432149 0 0 5.35535e-05 0.0144717 0 
3.13559 -0.118644 -0.00309081 -0 -0 -7.94333e-06 -0.0010853 -0 -0 1.28469e-05 -0.00230608 0 -0 1.59125e-06 -0.000910389 0 -0 -3.06503e-06 -0.000826522 0 
3.13559 0.0508475 -0.00601764 0 0 -7.70206e-05 -0.0207993 -0 0 3.89468e-05 -0.0247041 -0 -0 0.000123602 -0.0131118 0 -0 -6.25971e-05 -0.0441862 0 
3.13559 0.220339 -0.00173358 0 0 -6.32122e-05 -0.0174835 0 0 3.75792e-05 -0.0368545 -0 -0 0.000139993 -0.0129942 0 0 -9.58892e-05 -0.0505806 0 
3.13559 0.389831 0.00214898 0 0 -4.09944e-05 -0.0130467 0 0 3.2331e-05 -0.0483406 -0 -0 0.000144439 -0.0111571 0 0 -0.000125992 -0.0526502 0 
3.13559 0.559322 0.00474541 -0 0 -1.44477e-05 -0.00873844 0 0 2.46396e-05 -0.0597954 0 0 0.000141663 -0.00830661 0 0 -0.000154276 -0.0520844 0 
3.13559 0.728814 0.00563852 -0 0 1.15201e-05 -0.00519463 0 0 1.51251e-05 -0.0701524 0 0 0.000136346 -0.00491261 0 0 -0.000178601 -0.0506214 0 
3.13559 0.898305 0.00493961 -0 0 3.15158e-05 -0.00234076 0 0 4.41842e-06 -0.077137 0 0 0.000132796 -0.00134959 0 0 -0.000194448 -0.0498127 0 
3.13559 1.0678 0.00325469 -0 0 4.0977e-05 0.000439167 0 0 -6.2758e-06 -0.0785019 0 0 0.00013448 0.00201444 0 0 -0.000197644 -0.0507855 0 
3.13559 1.23729 0.00145351 -0 0 3.82474e-05 0.003893 0 0 -1.53882e-05 -0.0735041 0 0 0.000143084 0.00489126 0 0 -0.000187378 -0.0539367 0 
3.13559 1.40678 0.000230593 -0 0 2.63189e-05 0.00837289 0 0 -2.19094e-05 -0.0638532 0 0 0.00015734 0.00724696 0 0 -0.000167776 -0.0586408 0 
3.13559 1.57627 -0.000352418 0 0 1.27263e-05 0.0134217 0 0 -2.63154e-05 -0.0534024 -0 0 0.00017238 0.00937279 0 0 -0.000146691 -0.0631704 0 
3.13559 1.74576 -0.000998245 0 0 6.62464e-06 0.0177242 0 0 -3.04852e-05 -0.0463544 -0 0 0.000180426 0.0116524 0 0 -0.000131678 -0.0650158 0 
3.13559 1.91525 -0.00271096 0 0 1.36826e-05 0.0195334 -0 0 -3.60766e-05 -0.0446415 -0 0 0.000173113 0.0140343 0 0 -0.00012493 -0.0616267 0 
3.13559 2.08475 -0.00584549 0 0 3.13453e-05 0.0174277 -0 0 -4.20501e-05 -0.045956 -0 0 0.000144774 0.0155342 0 0 -0.000120307 -0.0513737 0 
3.13559 2.25424 -0.00926434 -0 0 4.79194e-05 0.0110416 -0 0 -4.32574e-05 -0.0440391 0 0 9.53633e-05 0.0142786 0 0 -0.000105219 -0.0343708 0 
3.13559 2.42373 -0.0104051 -0 0 4.7612e-05 0.00140235 -0 0 -3.21235e-05 -0.0318593 0 0 3.16247e-05 0.0084142 0 0 -6.77618e-05 -0.0128162 0 
3.13559 2.59322 -0.00666084 -0 -0 2.01806e-05 -0.00927363 0 -0 -3.77237e-06 -0.0064994 0 0 -3.41043e-05 -0.00236474 0 0 -5.92454e-06 0.00932235 0 
3.13559 2.76271 0.00246812 -0 -0 -2.99873e-05 -0.0181889 0 -0 3.79223e-05 0.0270676 0 0 -8.70512e-05 -0.0155778 0 0 6.67633e-05 0.027235 0 
3.13559 2.9322 0.0138885 0 -0 -8.19377e-05 -0.0227106 0 -0 7.79443e-05 0.0563095 -0 0 -0.000114115 -0.0261246 0 0 0.000124118 0.0366018 0 
3.13559 3.10169 0.0215905 0 -0 -0.00010693 -0.0210839 0 -0 9.51088e-05 0.0666465 -0 -0 -0.0001079 -0.0283726 -0 -0 0.000139318 0.035024 0 
3.13559 3.27119 0.0198113 0 -0 -8.49362e-05 -0.0130975 0 -0 7.37748e-05 0.0499219 -0 -0 -6.98671e-05 -0.0194331 -0 -0 0.000100621 0.0231564 0 
3.13559 3.44068 0.00714388 0 -0 -1.95374e-05 -0.000628441 0 -0 1.61204e-05 0.0109433 -0 -0 -1.16826e-05 -0.00173992 -0 -0 2.14961e-05 0.00504813 0 
3.13559 3.61017 -0.0112124 -0 0 5.9361e-05 0.0122973 0 0 -5.38514e-05 -0.0327132 0 0 4.65796e-05 0.0170636 0 0 -6.25294e-05 -0.0127636 0 
3.13559 3.77966 -0.0252944 -0 0 0.000109536 0.0204821 0 0 -0.000100047 -0.0589613 0 0 8.24395e-05 0.0275927 0 0 -0.00011084 -0.0234894 0 
3.13559 3.94915 -0.0260451 -0 0 0.000100987 0.0197548 -0 0 -9.46104e-05 -0.0536525 0 0 8.04257e-05 0.0240119 0 0 -0.00010007 -0.023012 0 
3.13559 4.11864 -0.0115801 0 0 3.62624e-05 0.00959653 -0 0 -3.70719e-05 -0.0197818 -0 0 4.10489e-05 0.00799043 0 0 -3.84945e-05 -0.0121272 0 
3.13559 4.28814 0.0103837 0 -0 -4.78235e-05 -0.00552003 0 -0 4.13634e-05 0.0230234 -0 0 -1.65045e-05 -0.0115452 0 0 3.74805e-05 0.00337662 0 
3.13559 4.45763 0.0264352 0 -0 -0.000100819 -0.0176401 0 -0 9.41658e-05 0.0495806 -0 0 -6.20207e-05 -0.0233256 0 0 8.41647e-05 0.0153752 0 
3.13559 4.62712 0.025956 0 -0 -9.02457e-05 -0.0196207 0 -0 8.83585e-05 0.0445833 -0 -0 -7.03419e-05 -0.0206195 -0 -0 7.67317e-05 0.0177301 0 
3.13559 4.79661 0.00870567 -0 -0 -2.36886e-05 -0.00988452 0 -0 2.73796e-05 0.0125125 0 -0 -3.71297e-05 -0.00565426 -0 -0 2.4148e-05 0.00984952 0 
3.13559 4.9661 -0.0141542 -0 0 5.47254e-05 0.0057753 0 0 -4.89759e-05 -0.025014 0 0 1.66356e-05 0.0116325 0 0 -3.72603e-05 -0.00288013 0 
3.13559 5.13559 -0.027127 -0 0 9.30202e-05 0.0173151 0 0 -8.99125e-05 -0.0433898 0 0 5.65645e-05 0.0200463 0 0 -6.79038e-05 -0.0123871 0 
3.13559 5.30508 -0.0211671 0 0 6.673e-05 0.0170318 -0 0 -6.83717e-05 -0.0314936 -0 0 5.71036e-05 0.0146072 0 0 -5.08308e-05 -0.0130325 0 
3.13559 5.47458 -0.000501749 0 -0 -3.82952e-06 0.00517444 -0 -0 -6.89478e-07 0.000885951 -0 0 1.93105e-05 -0.000148214 0 0 -1.89057e-06 -0.00519911 0 
3.13559 5.64407 0.0199532 0 -0 -6.76718e-05 -0.00981025 0 -0 6.42305e-05 0.0301731 -0 0 -2.92713e-05 -0.0134966 0 0 4.27401e-05 0.00516746 0 
3.13559 5.81356 0.0252966 -0 -0 -7.96447e-05 -0.0171396 0 -0 7.99332e-05 0.0359115 0 0 -5.39443e-05 -0.016227 -0 -0 5.26614e-05 0.0108276 0 
3.13559 5.98305 0.0117948 -0 -0 -3.32091e-05 -0.0116519 0 -0 3.65613e-05 0.0153627 0 -0 -3.80777e-05 -0.00716487 -0 -0 2.42319e-05 0.00832578 0 
3.13559 6.15254 -0.0100905 -0 0 3.50518e-05 0.00219988 0 0 -3.17398e-05 -0.0149495 0 0 4.66456e-06 0.00627669 0 0 -1.85175e-05 0.000220422 0 
3.13559 6.32203 -0.0235411 -0 0 7.32539e-05 0.0136737 0 0 -7.27223e-05 -0.0319898 0 0 4.09518e-05 0.0139037 0 0 -4.31009e-05 -0.00711733 0 
3.13559 6.49153 -0.0183723 0 0 5.37353e-05 0.0140604 -0 0 -5.61208e-05 -0.0236881 -0 0 4.35807e-05 0.0104679 0 0 -3.305e-05 -0.00840377 0 
3.13559 6.66102 0.000945521 0 -0 -6.07456e-06 0.00350446 -0 -0 3.09627e-06 0.00220238 -0 0 1.23991e-05 -0.000599884 0 0 8.68311e-07 -0.00328648 0 
3.13559 6.83051 0.0188074 0 -0 -5.79587e-05 -0.00921241 0 -0 5.69738e-05 0.0246885 -0 0 -2.62987e-05 -0.0102455 0 0 3.06569e-05 0.00374225 0 
3.13559 7 0.0209868 -0 -0 -6.13956e-05 -0.0138568 0 -0 6.30329e-05 0.0263382 0 -0 -4.14472e-05 -0.0110945 -0 -0 3.37352e-05 0.00712625 0 

3.30508 -3 0.00423181 -0 -0 3.02986e-05 0.00646135 0 -0 -2.07628e-05 0.00776582 0 0 -3.36967e-05 0.00201171 -0 0 1.69221e-05 0.00397459 0 
3.30508 -2.83051 0.00385383 -0 -0 3.41206e-05 0.00746265 0 -0 -2.21593e-05 0.00840596 0 0 -4.04321e-05 0.00263188 0 0 2.02735e-05 0.00407558 0 
3.30508 -2.66102 -0.00463903 0 0 -3.48523e-05 -0.00770912 -0 0 2.29322e-05 -0.00895443 -0 -0 4.04449e-05 -0.00226289 0 -0 -1.99389e-05 -0.00479778 0 
3.30508 -2.49153 -0.00365629 0 0 -3.5581e-05 -0.00813925 0 0 2.15026e-05 -0.00884374 -0 0 4.4656e-05 -0.0026513 0 0 -2.19669e-05 -0.00462949 0 
3.30508 -2.32203 0.00492557 -0 -0 3.86764e-05 0.00885289 0 -0 -2.44596e-05 0.00996275 0 0 -4.66237e-05 0.00244441 -0 0 2.25565e-05 0.00557054 0 
3.30508 -2.15254 0.00346339 -0 -0 3.74242e-05 0.00894959 0 -0 -2.07702e-05 0.00938071 0 0 -4.96406e-05 0.0026401 0 0 2.38493e-05 0.00528595 0 
3.30508 -1.98305 -0.0051182 0 0 -4.17442e-05 -0.00985424 -0 0 2.55021e-05 -0.0107803 -0 -0 5.19884e-05 -0.00257451 0 -0 -2.47193e-05 -0.00625628 0 
3.30508 -1.81356 -0.00329372 0 0 -3.97121e-05 -0.00990722 0 0 2.00641e-05 -0.0100228 -0 0 5.53941e-05 -0.00260903 0 0 -2.58962e-05 -0.00603429 0 
3.30508 -1.64407 0.00524693 -0 -0 4.41199e-05 0.010697 0 -0 -2.624e-05 0.0114285 0 0 -5.64632e-05 0.00267643 -0 0 2.64872e-05 0.00684664 0 
3.30508 -1.47458 0.00317083 -0 -0 4.25413e-05 0.0110294 0 -0 -1.95591e-05 0.0107933 0 0 -6.19741e-05 0.00258635 0 0 2.81677e-05 0.00687425 0 
3.30508 -1.30508 -0.00532996 0 0 -4.58754e-05 -0.0113763 -0 0 2.67456e-05 -0.0119336 -0 -0 6.00676e-05 -0.00275433 0 -0 -2.79396e-05 -0.00735127 0 
3.30508 -1.13559 -0.00311119 0 0 -4.60508e-05 -0.012347 0 0 1.93829e-05 -0.0117403 -0 0 6.95901e-05 -0.00259482 0 0 -3.08354e-05 -0.00783757 0 
3.30508 -0.966102 0.0053745 -0 -0 4.69939e-05 0.0118742 0 -0 -2.69942e-05 0.0122846 0 0 -6.26857e-05 0.0027947 -0 0 2.90137e-05 0.00775481 0 
3.30508 -0.79661 0.00311546 -0 -0 5.03253e-05 0.0138862 0 -0 -1.95046e-05 0.0128925 0 0 -7.84242e-05 0.00262771 0 0 3.39995e-05 0.00895464 0 
3.30508 -0.627119 -0.00539134 0 0 -4.74054e-05 -0.012158 -0 0 2.70494e-05 -0.01245 -0 -0 6.40663e-05 -0.00280388 0 -0 -2.95808e-05 -0.00801618 0 
3.30508 -0.457627 -0.00318129 0 0 -5.53638e-05 -0.0156549 0 0 1.99031e-05 -0.0142398 -0 0 8.84663e-05 -0.00268122 0 0 -3.76114e-05 -0.0102204 0 
3.30508 -0.288136 0.0053922 -0 -0 4.70639e-05 0.0121974 0 -0 -2.70017e-05 0.0124245 0 0 -6.40623e-05 0.00279634 -0 0 2.96415e-05 0.00811821 0 
3.30508 -0.118644 0.00330965 -0 -0 6.11629e-05 0.0176557 0 -0 -2.06231e-05 0.0157876 0 0 -9.97411e-05 0.00276629 0 0 4.17057e-05 0.0116409 0 
3.30508 0.0508475 -0.00339106 -0 0 -1.30028e-05 -0.00335406 -0 0 1.87925e-05 -0.0126978 0 -0 2.67772e-05 -0.00456187 0 -0 -3.01288e-05 -0.00889545 0 
3.30508 0.220339 -0.00311177 -0 0 -9.02702e-06 -0.00536875 -0 0 2.79726e-05 -0.0408859 0 -0 7.81471e-05 -0.00824059 0 -0 -0.00010273 -0.0278171 0 
3.30508 0.389831 -0.00245904 -0 0 1.83986e-06 -0.00568402 -0 0 2.93629e-05 -0.0635434 0 -0 0.000115108 -0.00924298 0 -0 -0.000161072 -0.0418171 0 
3.30508 0.559322 -0.00215752 -0 0 1.47784e-05 -0.00487125 -0 0 2.43971e-05 -0.0789148 0 -0 0.000138693 -0.00805013 0 -0 -0.000200588 -0.0511205 0 
3.30508 0.728814 -0.00252183 -0 0 2.45251e-05 -0.00333054 -0 0 1.5261e-05 -0.0856739 0 -0 0.00015188 -0.00542888 0 -0 -0.000218347 -0.0566435 0 
3.30508 0.898305 -0.00339342 -0 0 2.69641e-05 -0.00118606 -0 0 4.59159e-06 -0.0833734 0 -0 0.000158214 -0.00224502 0 -0 -0.00021393 -0.0594885 0 
3.30508 1.0678 -0.00428688 -0 0 2.07163e-05 0.00156773 -0 0 -4.9885e-06 -0.0730521 0 0 0.000160372 0.000728212 0 0 -0.000190471 -0.0604508 0 
3.30508 1.23729 -0.00470684 0 0 8.12186e-06 0.00476635 -0 0 -1.15725e-05 -0.0575256 -0 0 0.000158966 0.00299334 0 0 -0.000154843 -0.0596558 0 
3.30508 1.40678 -0.00449625 0 0 -5.18113e-06 0.00781005 -0 0 -1.461e-05 -0.0409045 -0 0 0.000152047 0.0044163 0 0 -0.000116171 -0.0564662 0 
3.30508 1.57627 -0.00399519 0 0 -1.25276e-05 0.00963711 -0 0 -1.49474e-05 -0.0272102 -0 0 0.000135764 0.00511627 0 0 -8.26673e-05 -0.0497565 0 
3.30508 1.74576 -0.00382711 0 0 -9.8348e-06 0.00904036 -0 0 -1.39155e-05 -0.0185329 -0 0 0.000106255 0.00515431 0 0 -5.79807e-05 -0.0385245 0 
3.30508 1.91525 -0.00434196 0 0 1.14568e-06 0.00523945 -0 0 -1.17778e-05 -0.0137067 -0 0 6.22096e-05 0.00419882 0 0 -3.91434e-05 -0.0226389 0 
3.30508 2.08475 -0.00505052 -0 0 1.22086e-05 -0.00156467 -0 0 -6.62936e-06 -0.00856748 0 0 6.96692e-06 0.00147734 0 0 -1.79995e-05 -0.00340229 0 
3.30508 2.25424 -0.00456003 -0 -0 1.21776e-05 -0.00997583 0 -0 4.94325e-06 0.001775 0 0 -5.10142e-05 -0.00375235 0 0 1.36188e-05 0.0163733 0 
3.30508 2.42373 -0.00133811 -0 -0 -6.31087e-06 -0.0177049 0 -0 2.50079e-05 0.0194339 0 0 -9.98694e-05 -0.0113146 0 0 5.71457e-05 0.0329011 0 
3.30508 2.59322 0.00493372 -0 -0 -4.02018e-05 -0.0222943 0 -0 5.05631e-05 0.0409622 0 0 -0.000127785 -0.0193481 0 0 0.000103005 0.0424459 0 
3.30508 2.76271 0.0122901 0 -0 -7.42792e-05 -0.0219575 0 -0 7.17973e-05 0.0574627 -0 -0 -0.000126944 -0.0243978 0 0 0.000132532 0.0425211 0 
3.30508 2.9322 0.0167453 0 -0 -8.72023e-05 -0.0162104 0 -0 7.49957e-05 0.058517 -0 -0 -9.65436e-05 -0.0227826 -0 -0 0.000126813 0.0328746 0 
3.30508 3.10169 0.0143004 0 -0 -6.36818e-05 -0.00613351 0 -0 5.01886e-05 0.038503 -0 -0 -4.3924e-05 -0.0128446 -0 -0 7.86585e-05 0.0159268 0 
3.30508 3.27119 0.00384762 0 0 -6.26389e-06 0.00573522 0 0 -1.96003e-07 0.00175801 -0 0 1.65487e-05 0.00317799 -0 0 7.16481e-07 -0.0035635 0 
3.30508 3.44068 -0.0109351 -0 0 6.14901e-05 0.0158653 0 0 -5.78384e-05 -0.0372144 0 0 6.68165e-05 0.0191357 0 0 -7.66103e-05 -0.0196862 0 
3.30508 3.61017 -0.0225095 -0 0 0.000104876 0.0206368 0 0 -9.47938e-05 -0.0599458 0 0 9.03973e-05 0.0274764 0 0 -0.000118568 -0.0272612 0 
3.30508 3.77966 -0.0234574 -0 0 9.74262e-05 0.017706 -0 0 -8.83746e-05 -0.0540697 0 0 7.86496e-05 0.0233515 0 0 -0.000104705 -0.0238984 0 
3.30508 3.94915 -0.0114827 -0 0 3.87852e-05 0.0074757 -0 0 -3.67042e-05 -0.0215111 0 0 3.58629e-05 0.00799789 0 0 -4.20386e-05 -0.0113652 0 
3.30508 4.11864 0.00794776 0 -0 -4.12264e-05 -0.00620059 0 -0 3.58162e-05 0.0208681 -0 0 -1.99962e-05 -0.0110222 0 0 3.63992e-05 0.00465592 0 
3.30508 4.28814 0.0238058 0 -0 -9.75187e-05 -0.0170399 0 -0 8.93653e-05 0.0498158 -0 0 -6.33015e-05 -0.0235154 0 0 8.86691e-05 0.016787 0 
3.30508 4.45763 0.0259928 0 -0 -9.65156e-05 -0.0192497 0 -0 9.17761e-05 0.0491735 -0 -0 -7.265e-05 -0.0225287 -0 -0 8.77389e-05 0.0194432 0 
3.30508 4.62712 0.0122627 -0 -0 -3.83764e-05 -0.0110797 0 -0 4.0055e-05 0.0201029 0 -0 -4.31632e-05 -0.00883223 -0 -0 3.76118e-05 0.0118562 0 
3.30508 4.79661 -0.00934123 -0 0 4.09422e-05 0.00331879 0 0 -3.48793e-05 -0.0189834 0 0 8.65207e-06 0.00913927 0 0 -2.90039e-05 -0.00127045 0 
3.30508 4.9661 -0.0249773 -0 0 9.1287e-05 0.0155821 0 0 -8.59076e-05 -0.0436227 0 0 5.25674e-05 0.0203195 0 0 -7.09891e-05 -0.0122518 0 
3.30508 5.13559 -0.0240964 -0 0 8.08681e-05 0.0180451 -0 0 -8.01633e-05 -0.0389413 0 0 6.2248e-05 0.0180496 0 0 -6.46243e-05 -0.0148918 0 
3.30508 5.30508 -0.00705071 0 0 1.80619e-05 0.0089645 -0 0 -2.20131e-05 -0.00942731 -0 0 3.24071e-05 0.00446623 0 0 -1.81242e-05 -0.00825443 0 
3.30508 5.47458 0.0145229 0 -0 -5.35192e-05 -0.00574837 0 -0 4.85297e-05 0.0241257 -0 0 -1.66096e-05 -0.0109264 0 0 3.49381e-05 0.0027963 0 
3.30508 5.64407 0.0255001 0 -0 -8.4731e-05 -0.0161119 0 -0 8.2742e-05 0.0388766 -0 0 -5.16124e-05 -0.0177537 0 0 5.89795e-05 0.0108397 0 
3.30508 5.81356 0.0181047 -0 -0 -5.53265e-05 -0.0149632 0 -0 5.75716e-05 0.0257283 0 -0 -4.92222e-05 -0.0119159 -0 -0 4.04835e-05 0.0108652 0 
3.30508 5.98305 -0.00214802 -0 0 1.16106e-05 -0.00328144 0 0 -7.41051e-06 -0.00454104 0 -0 -1.25799e-05 0.00169895 0 0 -3.92041e-06 0.00356472 0 
