x_by_lambda_0 z_by_lambda_0 g_tm_full_log g_tm_refl_re g_te_full_log g_te_refl_re
7.101449e+00 2.362319e+00 -6.395621e+01 -2.140678e-04 -6.378085e+01 -2.110275e-04
7.101449e+00 2.478261e+00 -6.436317e+01 -2.782590e-04 -6.417944e+01 -2.797854e-04
7.101449e+00 2.594203e+00 -6.484795e+01 -3.150704e-04 -6.465578e+01 -3.207288e-04
7.101449e+00 2.710145e+00 -6.541518e+01 -3.185785e-04 -6.521423e+01 -3.275134e-04
7.101449e+00 2.826087e+00 -6.607143e+01 -2.862236e-04 -6.586104e+01 -2.972369e-04
7.101449e+00 2.942029e+00 -6.682574e+01 -2.197110e-04 -6.660491e+01 -2.313887e-04
7.101449e+00 3.057971e+00 -6.769061e+01 -1.254317e-04 -6.745789e+01 -1.363073e-04
7.101449e+00 3.173913e+00 -6.868336e+01 -1.422247e-05 -6.843673e+01 -2.295960e-05
7.101449e+00 3.289855e+00 -6.982846e+01 9.963672e-05 -6.956517e+01 9.406669e-05
7.101449e+00 3.405797e+00 -7.116132e+01 2.001694e-04 -7.087760e+01 1.983423e-04
7.101449e+00 3.521739e+00 -7.273494e+01 2.720288e-04 -7.242579e+01 2.739796e-04
7.101449e+00 3.637681e+00 -7.463182e+01 3.030875e-04 -7.429117e+01 3.082991e-04
7.101449e+00 3.753623e+00 -7.698512e+01 2.868541e-04 -7.660888e+01 2.943301e-04
7.101449e+00 3.869565e+00 -8.000320e+01 2.242221e-04 -7.961067e+01 2.326404e-04
7.101449e+00 3.985507e+00 -8.382092e+01 1.240967e-04 -8.360675e+01 1.320220e-04
7.101449e+00 4.101449e+00 -8.654060e+01 2.586189e-06 -8.739895e+01 8.709395e-06
7.101449e+00 4.217391e+00 -8.413003e+01 -1.193063e-04 -8.525689e+01 -1.159430e-04
7.101449e+00 4.333333e+00 -8.060353e+01 -2.192450e-04 -8.127932e+01 -2.190796e-04
7.101449e+00 4.449275e+00 -7.787232e+01 -2.778149e-04 -7.829702e+01 -2.806882e-04
7.101449e+00 4.565217e+00 -7.580134e+01 -2.826538e-04 -7.609041e+01 -2.878436e-04
7.101449e+00 4.681159e+00 -7.418015e+01 -2.315478e-04 -7.438777e+01 -2.379121e-04
7.101449e+00 4.797101e+00 -7.287348e+01 -1.336688e-04 -7.302777e+01 -1.398747e-04
7.101449e+00 4.913043e+00 -7.179678e+01 -8.441791e-06 -7.191385e+01 -1.323637e-05
7.101449e+00 5.028986e+00 -7.089506e+01 1.179823e-04 -7.098488e+01 1.155144e-04
7.101449e+00 5.144928e+00 -7.013085e+01 2.181036e-04 -7.020000e+01 2.183522e-04
7.101449e+00 5.260870e+00 -6.947760e+01 2.692312e-04 -6.953062e+01 2.719850e-04
7.101449e+00 5.376812e+00 -6.891583e+01 2.590223e-04 -6.895598e+01 2.635260e-04
7.101449e+00 5.492754e+00 -6.843081e+01 1.889861e-04 -6.846050e+01 1.941198e-04
7.101449e+00 5.608696e+00 -6.801112e+01 7.488141e-05 -6.803218e+01 7.942478e-05
7.101449e+00 5.724638e+00 -6.764773e+01 -5.638281e-05 -6.766159e+01 -5.346417e-05
7.101449e+00 5.840580e+00 -6.733336e+01 -1.728691e-04 -6.734115e+01 -1.721815e-04
7.101449e+00 5.956522e+00 -6.706204e+01 -2.454279e-04 -6.706467e+01 -2.470128e-04
7.101449e+00 6.072464e+00 -6.682883e+01 -2.552942e-04 -6.682703e+01 -2.586311e-04
7.101449e+00 6.188406e+00 -6.662955e+01 -1.994207e-04 -6.662393e+01 -2.035716e-04
7.101449e+00 6.304348e+00 -6.646067e+01 -9.193283e-05 -6.645173e+01 -9.579053e-05
7.101449e+00 6.420290e+00 -6.631914e+01 3.898021e-05 -6.630731e+01 3.640123e-05
7.101449e+00 6.536232e+00 -6.620233e+01 1.581971e-04 -6.618798e+01 1.575060e-04
7.101449e+00 6.652174e+00 -6.610795e+01 2.330916e-04 -6.609138e+01 2.343693e-04
7.101449e+00 6.768116e+00 -6.603399e+01 2.427255e-04 -6.601546e+01 2.455179e-04
7.101449e+00 6.884058e+00 -6.597866e+01 1.841493e-04 -6.595840e+01 1.876065e-04
7.101449e+00 7.000000e+00 -6.594037e+01 7.380464e-05 -6.591858e+01 7.692794e-05

7.246377e+00 -1.000000e+00 -3.341359e+03 4.819100e-167 -3.372698e+03 5.563638e-167
7.246377e+00 -8.840580e-01 -2.964074e+03 3.305478e-148 -2.995415e+03 3.865535e-148
7.246377e+00 -7.681159e-01 -2.586789e+03 2.248619e-129 -2.618133e+03 2.668130e-129
7.246377e+00 -6.521739e-01 -2.209504e+03 1.515123e-110 -2.240850e+03 1.828095e-110
7.246377e+00 -5.362319e-01 -1.832220e+03 1.009450e-91 -1.863567e+03 1.242037e-91
7.246377e+00 -4.202899e-01 -1.454935e+03 6.634587e-73 -1.486284e+03 8.356608e-73
7.246377e+00 -3.043478e-01 -1.077650e+03 4.287594e-54 -1.109001e+03 5.557873e-54
7.246377e+00 -1.884058e-01 -7.003650e+02 2.711441e-35 -7.317179e+02 3.645116e-35
7.246377e+00 -7.246377e-02 -3.230801e+02 1.665503e-16 -3.544350e+02 2.349324e-16
7.246377e+00 4.347826e-02 -8.338581e+01 1.832679e-04 -9.107585e+01 1.570537e-04
7.246377e+00 1.594203e-01 -7.744135e+01 2.116813e-04 -8.001247e+01 1.912790e-04
7.246377e+00 2.753623e-01 -7.397277e+01 2.406675e-04 -7.535894e+01 2.261285e-04
7.246377e+00 3.913043e-01 -7.155786e+01 2.688883e-04 -7.241555e+01 2.601855e-04
7.246377e+00 5.072464e-01 -6.973695e+01 2.947364e-04 -7.029779e+01 2.917415e-04
7.246377e+00 6.231884e-01 -6.830417e+01 3.163610e-04 -6.867686e+01 3.188230e-04
7.246377e+00 7.391304e-01 -6.714967e+01 3.317278e-04 -6.739397e+01 3.392546e-04
7.246377e+00 8.550725e-01 -6.620803e+01 3.387198e-04 -6.636025e+01 3.507650e-04
7.246377e+00 9.710145e-01 -6.543720e+01 3.352825e-04 -6.552099e+01 3.511399e-04
7.246377e+00 1.086957e+00 -6.480863e+01 3.196132e-04 -6.484019e+01 3.384214e-04
7.246377e+00 1.202899e+00 -6.430213e+01 2.903874e-04 -6.429294e+01 3.111470e-04
7.246377e+00 1.318841e+00 -6.390299e+01 2.470081e-04 -6.386144e+01 2.686125e-04
7.246377e+00 1.434783e+00 -6.360023e+01 1.898548e-04 -6.353258e+01 2.111360e-04
7.246377e+00 1.550725e+00 -6.338557e+01 1.205000e-04 -6.329654e+01 1.402879e-04
7.246377e+00 1.666667e+00 -6.325274e+01 4.185477e-05 -6.314595e+01 5.904792e-05
7.246377e+00 1.782609e+00 -6.319700e+01 -4.179966e-05 -6.307523e+01 -2.815586e-05
7.246377e+00 1.898551e+00 -6.321489e+01 -1.249347e-04 -6.308027e+01 -1.155696e-04
7.246377e+00 2.014493e+00 -6.330400e+01 -2.010828e-04 -6.315816e+01 -1.964290e-04
7.246377e+00 2.130435e+00 -6.346289e+01 -2.633449e-04 -6.330704e+01 -2.634831e-04
7.246377e+00 2.246377e+00 -6.369102e+01 -3.050821e-04 -6.352603e+01 -3.097110e-04
7.246377e+00 2.362319e+00 -6.398876e+01 -3.207442e-04 -6.381520e+01 -3.291841e-04
7.246377e+00 2.478261e+00 -6.435745e+01 -3.067506e-04 -6.417561e+01 -3.179850e-04
7.246377e+00 2.594203e+00 -6.479952e+01 -2.623035e-04 -6.460945e+01 -2.750606e-04
7.246377e+00 2.710145e+00 -6.531867e+01 -1.899903e-04 -6.512016e+01 -2.028616e-04
7.246377e+00 2.826087e+00 -6.592023e+01 -9.602945e-05 -6.571277e+01 -1.076138e-04
7.246377e+00 2.942029e+00 -6.661152e+01 9.969203e-06 -6.639432e+01 9.084280e-07
7.246377e+00 3.057971e+00 -6.740262e+01 1.158019e-04 -6.717450e+01 1.101877e-04
7.246377e+00 3.173913e+00 -6.830735e+01 2.080221e-04 -6.806663e+01 2.063427e-04
7.246377e+00 3.289855e+00 -6.934489e+01 2.737355e-04 -6.908931e+01 2.759725e-04
7.246377e+00 3.405797e+00 -7.054246e+01 3.026229e-04 -7.026891e+01 3.082433e-04
7.246377e+00 3.521739e+00 -7.193971e+01 2.888787e-04 -7.164401e+01 2.968995e-04
7.246377e+00 3.637681e+00 -7.359654e+01 2.327005e-04 -7.327323e+01 2.418225e-04
7.246377e+00 3.753623e+00 -7.560721e+01 1.409700e-04 -7.525014e+01 1.497656e-04
7.246377e+00 3.869565e+00 -7.812413e+01 2.685155e-05 -7.773210e+01 3.398160e-05
7.246377e+00 3.985507e+00 -8.137035e+01 -9.180641e-05 -8.098556e+01 -8.738117e-05
7.246377e+00 4.101449e+00 -8.526506e+01 -1.951562e-04 -8.523918e+01 -1.940051e-04
7.246377e+00 4.217391e+00 -8.661653e+01 -2.647680e-04 -8.780684e+01 -2.668942e-04
7.246377e+00 4.333333e+00 -8.338345e+01 -2.872019e-04 -8.439226e+01 -2.920428e-04
7.246377e+00 4.449275e+00 -8.006742e+01 -2.570252e-04 -8.067015e+01 -2.635539e-04
7.246377e+00 4.565217e+00 -7.755123e+01 -1.785616e-04 -7.794029e+01 -1.854767e-04
7.246377e+00 4.681159e+00 -7.562475e+01 -6.582519e-05 -7.589481e+01 -7.179619e-05
7.246377e+00 4.797101e+00 -7.410108e+01 5.958972e-05 -7.429768e+01 5.566629e-05
7.246377e+00 4.913043e+00 -7.286284e+01 1.724565e-04 -7.301035e+01 1.712422e-04
7.246377e+00 5.028986e+00 -7.183589e+01 2.490423e-04 -7.194861e+01 2.506286e-04
7.246377e+00 5.144928e+00 -7.097132e+01 2.723793e-04 -7.105827e+01 2.762762e-04
7.246377e+00 5.260870e+00 -7.023540e+01 2.364747e-04 -7.030263e+01 2.417222e-04
7.246377e+00 5.376812e+00 -6.960399e+01 1.483488e-04 -6.965571e+01 1.537312e-04
7.246377e+00 5.492754e+00 -6.905918e+01 2.718618e-05 -6.909846e+01 3.150376e-05
7.246377e+00 5.608696e+00 -6.858737e+01 -9.948283e-05 -6.861648e+01 -9.714540e-05
7.246377e+00 5.724638e+00 -6.817793e+01 -2.019148e-04 -6.819862e+01 -2.019845e-04
7.246377e+00 5.840580e+00 -6.782241e+01 -2.552737e-04 -6.783606e+01 -2.575996e-04
7.246377e+00 5.956522e+00 -6.751398e+01 -2.460147e-04 -6.752165e+01 -2.499159e-04
7.246377e+00 6.072464e+00 -6.724700e+01 -1.758195e-04 -6.724958e+01 -1.802615e-04
7.246377e+00 6.188406e+00 -6.701678e+01 -6.185167e-05 -6.701499e+01 -6.570789e-05
7.246377e+00 6.304348e+00 -6.681938e+01 6.702824e-05 -6.681380e+01 6.469311e-05
7.246377e+00 6.420290e+00 -6.665142e+01 1.773744e-04 -6.664255e+01 1.770722e-04
7.246377e+00 6.536232e+00 -6.651000e+01 2.399006e-04 -6.649825e+01 2.415987e-04
7.246377e+00 6.652174e+00 -6.639260e+01 2.375588e-04 -6.637833e+01 2.407029e-04
7.246377e+00 6.768116e+00 -6.629703e+01 1.706498e-04 -6.628055e+01 1.743245e-04
7.246377e+00 6.884058e+00 -6.622136e+01 5.732912e-05 -6.620292e+01 6.051362e-05
7.246377e+00 7.000000e+00 -6.616386e+01 -7.092400e-05 -6.614369e+01 -6.907477e-05

7.391304e+00 -1.000000e+00 -3.341404e+03 -8.397862e-168 -3.373036e+03 -8.663581e-169
7.391304e+00 -8.840580e-01 -2.964119e+03 -9.048059e-149 -2.995753e+03 -3.700332e-149
7.391304e+00 -7.681159e-01 -2.586835e+03 -8.720013e-130 -2.618470e+03 -4.940269e-130
7.391304e+00 -6.521739e-01 -2.209550e+03 -7.893030e-111 -2.241187e+03 -5.234642e-111
7.391304e+00 -5.362319e-01 -1.832265e+03 -6.860856e-92 -1.863905e+03 -5.001075e-92
7.391304e+00 -4.202899e-01 -1.454980e+03 -5.795999e-73 -1.486622e+03 -4.502470e-73
7.391304e+00 -3.043478e-01 -1.077695e+03 -4.793205e-54 -1.109339e+03 -3.899300e-54
7.391304e+00 -1.884058e-01 -7.004102e+02 -3.898538e-35 -7.320556e+02 -3.285244e-35
7.391304e+00 -7.246377e-02 -3.231254e+02 -3.128565e-16 -3.547726e+02 -2.711238e-16
7.391304e+00 4.347826e-02 -8.353913e+01 3.375943e-04 -9.141332e+01 3.461854e-04
7.391304e+00 1.594203e-01 -7.769148e+01 3.385474e-04 -8.034881e+01 3.516077e-04
7.391304e+00 2.753623e-01 -7.425348e+01 3.357964e-04 -7.569289e+01 3.528602e-04
7.391304e+00 3.913043e-01 -7.185128e+01 3.280716e-04 -7.274586e+01 3.485794e-04
7.391304e+00 5.072464e-01 -7.003517e+01 3.141094e-04 -7.062319e+01 3.374045e-04
7.391304e+00 6.231884e-01 -6.860259e+01 2.927419e-04 -6.899607e+01 3.180717e-04
7.391304e+00 7.391304e-01 -6.744512e+01 2.630100e-04 -6.770572e+01 2.895345e-04
7.391304e+00 8.550725e-01 -6.649801e+01 2.242966e-04 -6.666323e+01 2.511050e-04
7.391304e+00 9.710145e-01 -6.571961e+01 1.764731e-04 -6.581389e+01 2.026084e-04
7.391304e+00 1.086957e+00 -6.508156e+01 1.200465e-04 -6.512165e+01 1.445398e-04
7.391304e+00 1.202899e+00 -6.456380e+01 5.629113e-05 -6.456160e+01 7.820477e-05
7.391304e+00 1.318841e+00 -6.415166e+01 -1.265764e-05 -6.411588e+01 5.820198e-06
7.391304e+00 1.434783e+00 -6.383419e+01 -8.377038e-05 -6.377132e+01 -6.944786e-05
7.391304e+00 1.550725e+00 -6.360310e+01 -1.531782e-04 -6.351805e+01 -1.435381e-04
7.391304e+00 1.666667e+00 -6.345206e+01 -2.163366e-04 -6.334861e+01 -2.116616e-04
7.391304e+00 1.782609e+00 -6.337626e+01 -2.683130e-04 -6.325732e+01 -2.685998e-04
7.391304e+00 1.898551e+00 -6.337213e+01 -3.042000e-04 -6.323994e+01 -3.091339e-04
7.391304e+00 2.014493e+00 -6.343710e+01 -3.196377e-04 -6.329339e+01 -3.285894e-04
7.391304e+00 2.130435e+00 -6.356954e+01 -3.114071e-04 -6.341562e+01 -3.234564e-04
7.391304e+00 2.246377e+00 -6.376865e+01 -2.780320e-04 -6.360546e+01 -2.920215e-04
7.391304e+00 2.362319e+00 -6.403447e+01 -2.203065e-04 -6.386267e+01 -2.349244e-04
7.391304e+00 2.478261e+00 -6.436789e+01 -1.416517e-04 -6.418787e+01 -1.555402e-04
7.391304e+00 2.594203e+00 -6.477078e+01 -4.820203e-05 -6.458269e+01 -6.008173e-05
7.391304e+00 2.710145e+00 -6.524611e+01 5.146230e-05 -6.504984e+01 4.266219e-05
7.391304e+00 2.826087e+00 -6.579818e+01 1.469842e-04 -6.559338e+01 1.420067e-04
7.391304e+00 2.942029e+00 -6.643298e+01 2.272937e-04 -6.621901e+01 2.264615e-04
7.391304e+00 3.057971e+00 -6.715867e+01 2.819913e-04 -6.693457e+01 2.851560e-04
7.391304e+00 3.173913e+00 -6.798638e+01 3.028953e-04 -6.775078e+01 3.094420e-04
7.391304e+00 3.289855e+00 -6.893137e+01 2.855360e-04 -6.868240e+01 2.944467e-04
7.391304e+00 3.405797e+00 -7.001490e+01 2.303280e-04 -6.974999e+01 2.403037e-04
7.391304e+00 3.521739e+00 -7.126723e+01 1.431546e-04 -7.098292e+01 1.527835e-04
7.391304e+00 3.637681e+00 -7.273286e+01 3.514256e-05 -7.242451e+01 4.309376e-05
7.391304e+00 3.753623e+00 -7.447969e+01 -7.848593e-05 -7.414142e+01 -7.327070e-05
7.391304e+00 3.869565e+00 -7.661555e+01 -1.804454e-04 -7.624155e+01 -1.785916e-04
7.391304e+00 3.985507e+00 -7.931370e+01 -2.540794e-04 -7.890837e+01 -2.556802e-04
7.391304e+00 4.101449e+00 -8.279284e+01 -2.863141e-04 -8.244010e+01 -2.909133e-04
7.391304e+00 4.217391e+00 -8.651083e+01 -2.703428e-04 -8.680023e+01 -2.770074e-04
7.391304e+00 4.333333e+00 -8.622772e+01 -2.074687e-04 -8.754740e+01 -2.149457e-04
7.391304e+00 4.449275e+00 -8.266981e+01 -1.076049e-04 -8.356098e+01 -1.145389e-04
7.391304e+00 4.565217e+00 -7.959536e+01 1.186539e-05 -8.013714e+01 6.690740e-06
7.391304e+00 4.681159e+00 -7.727141e+01 1.288640e-04 -7.763003e+01 1.263039e-04
7.391304e+00 4.797101e+00 -7.547323e+01 2.206580e-04 -7.572658e+01 2.210488e-04
7.391304e+00 4.913043e+00 -7.403722e+01 2.684571e-04 -7.422392e+01 2.715556e-04
7.391304e+00 5.028986e+00 -7.286126e+01 2.616251e-04 -7.300256e+01 2.666626e-04
7.391304e+00 5.144928e+00 -7.188004e+01 2.005165e-04 -7.198872e+01 2.063595e-04
7.391304e+00 5.260870e+00 -7.104991e+01 9.713307e-05 -7.113417e+01 1.025217e-04
7.391304e+00 5.376812e+00 -7.034040e+01 -2.679432e-05 -7.040581e+01 -2.297895e-05
7.391304e+00 5.492754e+00 -6.972948e+01 -1.441231e-04 -6.977996e+01 -1.426205e-04
7.391304e+00 5.608696e+00 -6.920069e+01 -2.282308e-04 -6.923912e+01 -2.292447e-04
7.391304e+00 5.724638e+00 -6.874140e+01 -2.592818e-04 -6.876995e+01 -2.624446e-04
7.391304e+00 5.840580e+00 -6.834172e+01 -2.293181e-04 -6.836205e+01 -2.337847e-04
7.391304e+00 5.956522e+00 -6.799373e+01 -1.447933e-04 -6.800715e+01 -1.494474e-04
7.391304e+00 6.072464e+00 -6.769100e+01 -2.568272e-05 -6.769856e+01 -2.940612e-05
7.391304e+00 6.188406e+00 -6.742822e+01 9.888992e-05 -6.743075e+01 9.694799e-05
7.391304e+00 6.304348e+00 -6.720093e+01 1.976530e-04 -6.719914e+01 1.978739e-04
7.391304e+00 6.420290e+00 -6.700539e+01 2.451693e-04 -6.699985e+01 2.473810e-04
7.391304e+00 6.536232e+00 -6.683837e+01 2.287362e-04 -6.682957e+01 2.322699e-04
7.391304e+00 6.652174e+00 -6.669712e+01 1.522542e-04 -6.668546e+01 1.561283e-04
7.391304e+00 6.768116e+00 -6.657923e+01 3.579139e-05 -6.656506e+01 3.897435e-05
7.391304e+00 6.884058e+00 -6.648259e+01 -8.932408e-05 -6.646620e+01 -8.763988e-05
7.391304e+00 7.000000e+00 -6.640535e+01 -1.887884e-04 -6.638700e+01 -1.889767e-04

7.536232e+00 -1.000000e+00 -3.341449e+03 -5.653624e-167 -3.373368e+03 -5.460348e-167
7.536232e+00 -8.840580e-01 -2.964164e+03 -4.276754e-148 -2.996085e+03 -4.170659e-148
7.536232e+00 -7.681159e-01 -2.586879e+03 -3.220506e-129 -2.618802e+03 -3.168989e-129
7.536232e+00 -6.521739e-01 -2.209594e+03 -2.414729e-110 -2.241519e+03 -2.396267e-110
7.536232e+00 -5.362319e-01 -1.832310e+03 -1.803171e-91 -1.864236e+03 -1.803778e-91
7.536232e+00 -4.202899e-01 -1.455025e+03 -1.341226e-72 -1.486953e+03 -1.351993e-72
7.536232e+00 -3.043478e-01 -1.077740e+03 -9.938460e-54 -1.109670e+03 -1.009246e-53
7.536232e+00 -1.884058e-01 -7.004549e+02 -7.337208e-35 -7.323869e+02 -7.504508e-35
7.536232e+00 -7.246377e-02 -3.231701e+02 -5.397173e-16 -3.551039e+02 -5.559097e-16
7.536232e+00 4.347826e-02 -8.368746e+01 2.336496e-04 -9.174447e+01 2.702954e-04
7.536232e+00 1.594203e-01 -7.793487e+01 2.085818e-04 -8.067890e+01 2.450737e-04
7.536232e+00 2.753623e-01 -7.452749e+01 1.785407e-04 -7.602072e+01 2.142729e-04
7.536232e+00 3.913043e-01 -7.213825e+01 1.432081e-04 -7.307025e+01 1.775328e-04
7.536232e+00 5.072464e-01 -7.032728e+01 1.025050e-04 -7.094294e+01 1.347483e-04
7.536232e+00 6.231884e-01 -6.889532e+01 5.667471e-05 -6.930999e+01 8.615798e-05
7.536232e+00 7.391304e-01 -6.773534e+01 6.366063e-06 -6.801258e+01 3.243228e-05
7.536232e+00 8.550725e-01 -6.678331e+01 -4.729419e-05 -6.696182e+01 -2.524918e-05
7.536232e+00 9.710145e-01 -6.599793e+01 -1.026504e-04 -6.610296e+01 -8.514257e-05
7.536232e+00 1.086957e+00 -6.535108e+01 -1.575018e-04 -6.539994e+01 -1.449215e-04
7.536232e+00 1.202899e+00 -6.482280e+01 -2.091361e-04 -6.482781e+01 -2.017106e-04
7.536232e+00 1.318841e+00 -6.439851e+01 -2.544254e-04 -6.436868e+01 -2.521845e-04
7.536232e+00 1.434783e+00 -6.406727e+01 -2.899962e-04 -6.400934e+01 -2.927449e-04
7.536232e+00 1.550725e+00 -6.382078e+01 -3.124760e-04 -6.373985e+01 -3.197784e-04
7.536232e+00 1.666667e+00 -6.365268e+01 -3.188145e-04 -6.355269e+01 -3.299919e-04
7.536232e+00 1.782609e+00 -6.355809e+01 -3.066592e-04 -6.344208e+01 -3.208077e-04
7.536232e+00 1.898551e+00 -6.353334e+01 -2.747584e-04 -6.340367e+01 -2.907862e-04
7.536232e+00 2.014493e+00 -6.357576e+01 -2.233439e-04 -6.343425e+01 -2.400311e-04
7.536232e+00 2.130435e+00 -6.368353e+01 -1.544378e-04 -6.353156e+01 -1.705158e-04
7.536232e+00 2.246377e+00 -6.385563e+01 -7.201930e-05 -6.369425e+01 -8.626510e-05
7.536232e+00 2.362319e+00 -6.409181e+01 1.801350e-05 -6.392176e+01 6.674030e-06
7.536232e+00 2.478261e+00 -6.439263e+01 1.081360e-04 -6.421438e+01 1.005268e-04
7.536232e+00 2.594203e+00 -6.475946e+01 1.897716e-04 -6.457325e+01 1.863782e-04
7.536232e+00 2.710145e+00 -6.519467e+01 2.541370e-04 -6.500049e+01 2.550439e-04
7.536232e+00 2.826087e+00 -6.570173e+01 2.932990e-04 -6.549935e+01 2.981641e-04
7.536232e+00 2.942029e+00 -6.628553e+01 3.013342e-04 -6.607446e+01 3.094079e-04
7.536232e+00 3.057971e+00 -6.695275e+01 2.754324e-04 -6.673222e+01 2.856263e-04
7.536232e+00 3.173913e+00 -6.771244e+01 2.167568e-04 -6.748131e+01 2.277583e-04
7.536232e+00 3.289855e+00 -6.857684e+01 1.308645e-04 -6.833357e+01 1.412885e-04
7.536232e+00 3.405797e+00 -6.956281e+01 2.752588e-05 -6.930527e+01 3.608529e-05
7.536232e+00 3.521739e+00 -7.069385e+01 -8.015555e-05 -7.041919e+01 -7.447995e-05
7.536232e+00 3.637681e+00 -7.200372e+01 -1.773071e-04 -7.170807e+01 -1.751250e-04
7.536232e+00 3.753623e+00 -7.354245e+01 -2.493949e-04 -7.322072e+01 -2.508151e-04
7.536232e+00 3.869565e+00 -7.538717e+01 -2.845972e-04 -7.503314e+01 -2.892061e-04
7.536232e+00 3.985507e+00 -7.766132e+01 -2.760582e-04 -7.727027e+01 -2.829764e-04
7.536232e+00 4.101449e+00 -8.055897e+01 -2.235800e-04 -8.014569e+01 -2.315952e-04
7.536232e+00 4.217391e+00 -8.424947e+01 -1.343390e-04 -8.397290e+01 -1.420974e-04
7.536232e+00 4.333333e+00 -8.736698e+01 -2.232939e-05 -8.808610e+01 -2.855776e-05
7.536232e+00 4.449275e+00 -8.557603e+01 9.355149e-05 -8.685719e+01 8.983058e-05
7.536232e+00 4.565217e+00 -8.201689e+01 1.925954e-04 -8.280412e+01 1.918941e-04
7.536232e+00 4.681159e+00 -7.918066e+01 2.560876e-04 -7.967145e+01 2.583630e-04
7.536232e+00 4.797101e+00 -7.702748e+01 2.711309e-04 -7.735987e+01 2.757954e-04
7.536232e+00 4.913043e+00 -7.534364e+01 2.336789e-04 -7.558220e+01 2.397145e-04
7.536232e+00 5.028986e+00 -7.398674e+01 1.500251e-04 -7.416449e+01 1.561832e-04
7.536232e+00 5.144928e+00 -7.286765e+01 3.623049e-05 -7.300325e+01 4.127986e-05
7.536232e+00 5.260870e+00 -7.192860e+01 -8.462687e-05 -7.203352e+01 -8.165157e-05
7.536232e+00 5.376812e+00 -7.113047e+01 -1.870024e-04 -7.121220e+01 -1.866051e-04
7.536232e+00 5.492754e+00 -7.044567e+01 -2.483837e-04 -7.050935e+01 -2.505073e-04
7.536232e+00 5.608696e+00 -6.985402e+01 -2.545489e-04 -6.990332e+01 -2.585954e-04
7.536232e+00 5.724638e+00 -6.934035e+01 -2.033065e-04 -6.937798e+01 -2.082777e-04
7.536232e+00 5.840580e+00 -6.889295e+01 -1.056682e-04 -6.892096e+01 -1.103950e-04
7.536232e+00 5.956522e+00 -6.850257e+01 1.607648e-05 -6.852256e+01 1.266453e-05
7.536232e+00 6.072464e+00 -6.816180e+01 1.331822e-04 -6.817501e+01 1.318104e-04
7.536232e+00 6.188406e+00 -6.786456e+01 2.171993e-04 -6.787201e+01 2.180838e-04
7.536232e+00 6.304348e+00 -6.760584e+01 2.470872e-04 -6.760833e+01 2.498939e-04
7.536232e+00 6.420290e+00 -6.738141e+01 2.148721e-04 -6.737963e+01 2.188097e-04
7.536232e+00 6.536232e+00 -6.718771e+01 1.282463e-04 -6.718222e+01 1.322734e-04
7.536232e+00 6.652174e+00 -6.702168e+01 9.190985e-06 -6.701294e+01 1.228342e-05
7.536232e+00 6.768116e+00 -6.688066e+01 -1.112916e-04 -6.686908e+01 -1.098790e-04
7.536232e+00 6.884058e+00 -6.676236e+01 -2.011632e-04 -6.674828e+01 -2.017106e-04
7.536232e+00 7.000000e+00 -6.666476e+01 -2.360223e-04 -6.664846e+01 -2.382828e-04

7.681159e+00 -1.000000e+00 -3.341493e+03 -6.049838e-167 -3.373694e+03 -6.557735e-167
7.681159e+00 -8.840580e-01 -2.964208e+03 -4.317056e-148 -2.996411e+03 -4.716189e-148
7.681159e+00 -7.681159e-01 -2.586924e+03 -3.067353e-129 -2.619128e+03 -3.378477e-129
7.681159e+00 -6.521739e-01 -2.209639e+03 -2.169500e-110 -2.241844e+03 -2.410294e-110
7.681159e+00 -5.362319e-01 -1.832354e+03 -1.526994e-91 -1.864561e+03 -1.712170e-91
7.681159e+00 -4.202899e-01 -1.455069e+03 -1.069120e-72 -1.487278e+03 -1.210705e-72
7.681159e+00 -3.043478e-01 -1.077784e+03 -7.442464e-54 -1.109995e+03 -8.519315e-54
7.681159e+00 -1.884058e-01 -7.004991e+02 -5.148105e-35 -7.327121e+02 -5.963126e-35
7.681159e+00 -7.246377e-02 -3.232142e+02 -3.535823e-16 -3.554291e+02 -4.149866e-16
7.681159e+00 4.347826e-02 -8.383105e+01 -4.125895e-05 -9.206954e+01 -4.424145e-06
7.681159e+00 1.594203e-01 -7.817178e+01 -7.198390e-05 -8.100295e+01 -3.964735e-05
7.681159e+00 2.753623e-01 -7.479505e+01 -1.053294e-04 -7.634265e+01 -7.778521e-05
7.681159e+00 3.913043e-01 -7.241901e+01 -1.405431e-04 -7.338892e+01 -1.180508e-04
7.681159e+00 5.072464e-01 -7.061350e+01 -1.765960e-04 -7.125722e+01 -1.593583e-04
7.681159e+00 6.231884e-01 -6.918252e+01 -2.121603e-04 -6.961875e+01 -2.002990e-04
7.681159e+00 7.391304e-01 -6.802047e+01 -2.456077e-04 -6.831468e+01 -2.391394e-04
7.681159e+00 8.550725e-01 -6.706400e+01 -2.750369e-04 -6.725610e+01 -2.738497e-04
7.681159e+00 9.710145e-01 -6.627221e+01 -2.983361e-04 -6.638825e+01 -3.021693e-04
7.681159e+00 1.086957e+00 -6.561718e+01 -3.132887e-04 -6.567505e+01 -3.217172e-04
7.681159e+00 1.202899e+00 -6.507910e+01 -3.177237e-04 -6.509152e+01 -3.301508e-04
7.681159e+00 1.318841e+00 -6.464343e+01 -3.097099e-04 -6.461973e+01 -3.253699e-04
