z_by_lambda_0 rho_by_lambda_0 rel_err_db_tm rel_err_db_te abs_ref_tm abs_ref_te
5.797101e+00 6.927551e+01 -4.741928e+01 -1.028876e+02 2.508385e-05 3.322526e-05
5.797101e+00 7.916819e+01 -4.610747e+01 -1.013218e+02 2.316985e-05 2.960690e-05
5.797101e+00 9.047357e+01 -4.497637e+01 -9.996725e+01 2.125057e-05 2.632091e-05
5.797101e+00 1.033934e+02 -4.399928e+01 -9.879420e+01 1.937155e-05 2.335198e-05
5.797101e+00 1.181582e+02 -4.315384e+01 -9.777737e+01 1.756572e-05 2.068125e-05
5.797101e+00 1.350314e+02 -4.242127e+01 -9.689512e+01 1.585559e-05 1.828774e-05
5.797101e+00 1.543142e+02 -4.178569e+01 -9.612900e+01 1.425531e-05 1.614954e-05
5.797101e+00 1.763505e+02 -4.123367e+01 -9.546318e+01 1.277244e-05 1.424470e-05
5.797101e+00 2.015338e+02 -4.075376e+01 -9.488414e+01 1.140955e-05 1.255177e-05
5.797101e+00 2.303132e+02 -4.033620e+01 -9.438023e+01 1.016551e-05 1.105024e-05
5.797101e+00 2.632024e+02 -3.997263e+01 -9.394150e+01 9.036506e-06 9.720838e-06
5.797101e+00 3.007883e+02 -3.965586e+01 -9.355932e+01 8.016955e-06 8.545621e-06
5.797101e+00 3.437414e+02 -3.937973e+01 -9.322629e+01 7.100117e-06 7.508081e-06
5.797101e+00 3.928284e+02 -3.913890e+01 -9.293600e+01 6.278621e-06 6.593139e-06
5.797101e+00 4.489251e+02 -3.892878e+01 -9.268295e+01 5.544839e-06 5.787111e-06
5.797101e+00 5.130326e+02 -3.874538e+01 -9.246232e+01 4.891161e-06 5.077645e-06
5.797101e+00 5.862947e+02 -3.858526e+01 -9.226997e+01 4.310193e-06 4.453641e-06
5.797101e+00 6.700188e+02 -3.844542e+01 -9.210234e+01 3.794883e-06 3.905164e-06
5.797101e+00 7.656988e+02 -3.832326e+01 -9.195626e+01 3.338605e-06 3.423346e-06
5.797101e+00 8.750422e+02 -3.821653e+01 -9.182906e+01 2.935208e-06 3.000295e-06
5.797101e+00 1.000000e+03 -3.812325e+01 -9.171840e+01 2.579032e-06 2.629004e-06

6.159420e+00 1.000000e-01 -2.169464e+02 -2.479585e+02 9.984443e-05 9.952620e-05
6.159420e+00 1.142802e-01 -2.170092e+02 -2.479452e+02 9.983805e-05 9.952665e-05
6.159420e+00 1.305997e-01 -2.171006e+02 -2.480610e+02 9.982970e-05 9.952724e-05
6.159420e+00 1.492496e-01 -2.172107e+02 -2.481878e+02 9.981881e-05 9.952801e-05
6.159420e+00 1.705627e-01 -2.173582e+02 -2.482830e+02 9.980459e-05 9.952902e-05
6.159420e+00 1.949194e-01 -2.175536e+02 -2.485254e+02 9.978602e-05 9.953033e-05
6.159420e+00 2.227543e-01 -2.178097e+02 -2.488092e+02 9.976177e-05 9.953204e-05
6.159420e+00 2.545641e-01 -2.181473e+02 -2.491133e+02 9.973011e-05 9.953428e-05
6.159420e+00 2.909163e-01 -2.185928e+02 -2.496170e+02 9.968880e-05 9.953719e-05
6.159420e+00 3.324598e-01 -2.191812e+02 -2.501489e+02 9.963487e-05 9.954100e-05
6.159420e+00 3.799357e-01 -2.199585e+02 -2.509287e+02 9.956451e-05 9.954595e-05
6.159420e+00 4.341913e-01 -2.209714e+02 -2.520559e+02 9.947273e-05 9.955241e-05
6.159420e+00 4.961948e-01 -2.222672e+02 -2.533476e+02 9.935304e-05 9.956081e-05
6.159420e+00 5.670524e-01 -2.237583e+02 -2.552765e+02 9.919704e-05 9.957174e-05
6.159420e+00 6.480286e-01 -2.249053e+02 -2.561087e+02 9.899384e-05 9.958592e-05
6.159420e+00 7.405685e-01 -2.247061e+02 -2.558254e+02 9.872935e-05 9.960430e-05
6.159420e+00 8.463232e-01 -2.231439e+02 -2.542364e+02 9.838546e-05 9.962807e-05
6.159420e+00 9.671799e-01 -2.213434e+02 -2.525034e+02 9.793891e-05 9.965871e-05
6.159420e+00 1.105295e+00 -2.200297e+02 -2.512774e+02 9.736006e-05 9.969804e-05
6.159420e+00 1.263134e+00 -2.193757e+02 -2.507171e+02 9.661141e-05 9.974826e-05
6.159420e+00 1.443512e+00 -2.190052e+02 -2.505811e+02 9.564593e-05 9.981191e-05
6.159420e+00 1.649648e+00 -2.177947e+02 -2.494932e+02 9.440546e-05 9.989185e-05
6.159420e+00 1.885221e+00 -2.153348e+02 -2.471859e+02 9.281923e-05 9.999096e-05
6.159420e+00 2.154435e+00 -2.127039e+02 -2.447960e+02 9.080317e-05 1.001117e-04
6.159420e+00 2.462092e+00 -2.099795e+02 -2.423956e+02 8.826041e-05 1.002554e-04
6.159420e+00 2.813684e+00 -2.062425e+02 -2.390373e+02 8.508409e-05 1.004208e-04
6.159420e+00 3.215484e+00 -2.017034e+02 -2.352541e+02 8.116347e-05 1.006018e-04
6.159420e+00 3.674662e+00 -1.966080e+02 -2.308390e+02 7.639450e-05 1.007848e-04
6.159420e+00 4.199411e+00 -1.906176e+02 -2.253536e+02 7.069511e-05 1.009451e-04
6.159420e+00 4.799096e+00 -1.837965e+02 -2.195749e+02 6.402489e-05 1.010421e-04
6.159420e+00 5.484417e+00 -1.761035e+02 -2.131567e+02 5.640615e-05 1.010163e-04
6.159420e+00 6.267603e+00 -1.675309e+02 -2.061808e+02 4.794216e-05 1.007877e-04
6.159420e+00 7.162629e+00 -1.580405e+02 -1.987333e+02 3.882710e-05 1.002582e-04
6.159420e+00 8.185467e+00 -1.475655e+02 -1.909066e+02 2.934522e-05 9.931953e-05
6.159420e+00 9.354369e+00 -1.358778e+02 -1.828143e+02 1.986910e-05 9.786692e-05
6.159420e+00 1.069019e+01 -1.222838e+02 -1.745913e+02 1.093999e-05 9.581527e-05
6.159420e+00 1.221677e+01 -1.064033e+02 -1.663827e+02 4.603954e-06 9.311504e-05
6.159420e+00 1.396135e+01 -1.030322e+02 -1.583424e+02 7.981520e-06 8.976265e-05
6.159420e+00 1.595506e+01 -1.002249e+02 -1.506260e+02 1.413925e-05 8.580275e-05
6.159420e+00 1.823348e+01 -9.578075e+01 -1.433807e+02 1.952367e-05 8.132207e-05
6.159420e+00 2.083726e+01 -9.089982e+01 -1.367271e+02 2.378553e-05 7.643725e-05
6.159420e+00 2.381286e+01 -8.610240e+01 -1.307411e+02 2.690039e-05 7.128009e-05
6.159420e+00 2.721339e+01 -8.162667e+01 -1.254444e+02 2.894178e-05 6.598353e-05
6.159420e+00 3.109952e+01 -7.757096e+01 -1.208124e+02 3.003075e-05 6.067067e-05
6.159420e+00 3.554059e+01 -7.395853e+01 -1.167916e+02 3.031093e-05 5.544759e-05
6.159420e+00 4.061586e+01 -7.077382e+01 -1.133161e+02 2.993201e-05 5.039980e-05
6.159420e+00 4.641589e+01 -6.798330e+01 -1.103180e+02 2.903847e-05 4.559169e-05
6.159420e+00 5.304417e+01 -6.554687e+01 -1.077334e+02 2.776242e-05 4.106786e-05
6.159420e+00 6.061899e+01 -6.342387e+01 -1.055050e+02 2.621965e-05 3.685566e-05
6.159420e+00 6.927551e+01 -6.157586e+01 -1.035824e+02 2.450800e-05 3.296817e-05
6.159420e+00 7.916819e+01 -5.996791e+01 -1.019221e+02 2.270748e-05 2.940723e-05
6.159420e+00 9.047357e+01 -5.856892e+01 -1.004869e+02 2.088143e-05 2.616618e-05
6.159420e+00 1.033934e+02 -5.735152e+01 -9.924485e+01 1.907832e-05 2.323232e-05
6.159420e+00 1.181582e+02 -5.629183e+01 -9.816889e+01 1.733382e-05 2.058884e-05
6.159420e+00 1.350314e+02 -5.536907e+01 -9.723586e+01 1.567292e-05 1.821648e-05
6.159420e+00 1.543142e+02 -5.456524e+01 -9.642603e+01 1.411190e-05 1.609465e-05
6.159420e+00 1.763505e+02 -5.386473e+01 -9.572254e+01 1.266020e-05 1.420245e-05
6.159420e+00 2.015338e+02 -5.325400e+01 -9.511095e+01 1.132194e-05 1.251928e-05
6.159420e+00 2.303132e+02 -5.272137e+01 -9.457892e+01 1.009728e-05 1.102527e-05
6.159420e+00 2.632024e+02 -5.225667e+01 -9.411582e+01 8.983486e-06 9.701658e-06
6.159420e+00 3.007883e+02 -5.185112e+01 -9.371252e+01 7.975827e-06 8.530894e-06
6.159420e+00 3.437414e+02 -5.149708e+01 -9.336117e+01 7.068264e-06 7.496778e-06
6.159420e+00 3.928284e+02 -5.118793e+01 -9.305496e+01 6.253986e-06 6.584467e-06
6.159420e+00 4.489251e+02 -5.091791e+01 -9.278806e+01 5.525810e-06 5.780459e-06
6.159420e+00 5.130326e+02 -5.068202e+01 -9.255538e+01 4.876479e-06 5.072544e-06
6.159420e+00 5.862947e+02 -5.047591e+01 -9.235255e+01 4.298875e-06 4.449731e-06
6.159420e+00 6.700188e+02 -5.029578e+01 -9.217577e+01 3.786165e-06 3.902166e-06
6.159420e+00 7.656988e+02 -5.013834e+01 -9.202174e+01 3.331896e-06 3.421048e-06
6.159420e+00 8.750422e+02 -5.000071e+01 -9.188760e+01 2.930048e-06 2.998534e-06
6.159420e+00 1.000000e+03 -4.988038e+01 -9.177089e+01 2.575065e-06 2.627655e-06

6.521739e+00 1.000000e-01 -2.186118e+02 -2.495891e+02 9.502118e-05 9.474001e-05
6.521739e+00 1.142802e-01 -2.186715e+02 -2.495452e+02 9.501567e-05 9.474040e-05
6.521739e+00 1.305997e-01 -2.187554e+02 -2.497115e+02 9.500847e-05 9.474091e-05
6.521739e+00 1.492496e-01 -2.188590e+02 -2.498305e+02 9.499908e-05 9.474157e-05
6.521739e+00 1.705627e-01 -2.189957e+02 -2.499288e+02 9.498681e-05 9.474244e-05
6.521739e+00 1.949194e-01 -2.191769e+02 -2.501451e+02 9.497079e-05 9.474357e-05
6.521739e+00 2.227543e-01 -2.194172e+02 -2.503920e+02 9.494988e-05 9.474505e-05
6.521739e+00 2.545641e-01 -2.197292e+02 -2.506968e+02 9.492257e-05 9.474698e-05
6.521739e+00 2.909163e-01 -2.201464e+02 -2.511766e+02 9.488693e-05 9.474950e-05
6.521739e+00 3.324598e-01 -2.206943e+02 -2.516904e+02 9.484041e-05 9.475278e-05
6.521739e+00 3.799357e-01 -2.214260e+02 -2.524999e+02 9.477970e-05 9.475706e-05
6.521739e+00 4.341913e-01 -2.223890e+02 -2.535528e+02 9.470050e-05 9.476263e-05
6.521739e+00 4.961948e-01 -2.236325e+02 -2.548911e+02 9.459721e-05 9.476989e-05
6.521739e+00 5.670524e-01 -2.251588e+02 -2.565437e+02 9.446256e-05 9.477932e-05
6.521739e+00 6.480286e-01 -2.265970e+02 -2.581633e+02 9.428712e-05 9.479159e-05
6.521739e+00 7.405685e-01 -2.269835e+02 -2.586353e+02 9.405870e-05 9.480749e-05
6.521739e+00 8.463232e-01 -2.256912e+02 -2.572571e+02 9.376157e-05 9.482807e-05
6.521739e+00 9.671799e-01 -2.238009e+02 -2.550945e+02 9.337555e-05 9.485463e-05
6.521739e+00 1.105295e+00 -2.223224e+02 -2.536574e+02 9.287481e-05 9.488879e-05
6.521739e+00 1.263134e+00 -2.215792e+02 -2.529820e+02 9.222660e-05 9.493249e-05
6.521739e+00 1.443512e+00 -2.214423e+02 -2.528579e+02 9.138968e-05 9.498805e-05
6.521739e+00 1.649648e+00 -2.208964e+02 -2.525463e+02 9.031278e-05 9.505809e-05
6.521739e+00 1.885221e+00 -2.187898e+02 -2.504186e+02 8.893311e-05 9.514537e-05
6.521739e+00 2.154435e+00 -2.161610e+02 -2.481477e+02 8.717533e-05 9.525247e-05
6.521739e+00 2.462092e+00 -2.137831e+02 -2.461341e+02 8.495155e-05 9.538116e-05
6.521739e+00 2.813684e+00 -2.105707e+02 -2.432456e+02 8.216307e-05 9.553128e-05
6.521739e+00 3.215484e+00 -2.062091e+02 -2.397996e+02 7.870490e-05 9.569906e-05
6.521739e+00 3.674662e+00 -2.013815e+02 -2.352990e+02 7.447415e-05 9.587464e-05
6.521739e+00 4.199411e+00 -1.956640e+02 -2.301319e+02 6.938295e-05 9.603874e-05
6.521739e+00 4.799096e+00 -1.890526e+02 -2.244640e+02 6.337577e-05 9.615877e-05
6.521739e+00 5.484417e+00 -1.815593e+02 -2.181279e+02 5.644941e-05 9.618510e-05
6.521739e+00 6.267603e+00 -1.731492e+02 -2.112598e+02 4.867191e-05 9.604871e-05
6.521739e+00 7.162629e+00 -1.638065e+02 -2.037202e+02 4.019539e-05 9.566196e-05
6.521739e+00 8.185467e+00 -1.534834e+02 -1.957868e+02 3.125875e-05 9.492424e-05
6.521739e+00 9.354369e+00 -1.420384e+02 -1.875523e+02 2.218295e-05 9.373280e-05
6.521739e+00 1.069019e+01 -1.290106e+02 -1.790751e+02 1.339337e-05 9.199785e-05
6.521739e+00 1.221677e+01 -1.131498e+02 -1.705819e+02 5.844507e-06 8.965826e-05
6.521739e+00 1.396135e+01 -1.041359e+02 -1.622078e+02 5.506423e-06 8.669377e-05
6.521739e+00 1.595506e+01 -1.022271e+02 -1.541259e+02 1.130566e-05 8.313020e-05
6.521739e+00 1.823348e+01 -9.801293e+01 -1.464973e+02 1.679268e-05 7.903641e-05
6.521739e+00 2.083726e+01 -9.306069e+01 -1.394613e+02 2.126114e-05 7.451451e-05
6.521739e+00 2.381286e+01 -8.808222e+01 -1.331118e+02 2.462816e-05 6.968625e-05
6.521739e+00 2.721339e+01 -8.339171e+01 -1.274839e+02 2.693915e-05 6.467917e-05
6.521739e+00 3.109952e+01 -7.912162e+01 -1.225598e+02 2.829671e-05 5.961491e-05
6.521739e+00 3.554059e+01 -7.531010e+01 -1.182864e+02 2.883208e-05 5.460098e-05
6.521739e+00 4.061586e+01 -7.194700e+01 -1.145949e+02 2.868726e-05 4.972620e-05
6.521739e+00 4.641589e+01 -6.899961e+01 -1.114133e+02 2.800269e-05 4.505923e-05
6.521739e+00 5.304417e+01 -6.642662e+01 -1.086730e+02 2.690913e-05 4.064924e-05
6.521739e+00 6.061899e+01 -6.418534e+01 -1.063126e+02 2.552284e-05 3.652800e-05
6.521739e+00 6.927551e+01 -6.223516e+01 -1.042778e+02 2.394336e-05 3.271265e-05
6.521739e+00 7.916819e+01 -6.053904e+01 -1.025221e+02 2.225304e-05 2.920857e-05
6.521739e+00 9.047357e+01 -5.906395e+01 -1.010055e+02 2.051786e-05 2.601211e-05
6.521739e+00 1.033934e+02 -5.778084e+01 -9.969395e+01 1.878899e-05 2.311308e-05
6.521739e+00 1.181582e+02 -5.666437e+01 -9.855845e+01 1.710464e-05 2.049672e-05
6.521739e+00 1.350314e+02 -5.569250e+01 -9.757434e+01 1.549212e-05 1.814540e-05
6.521739e+00 1.543142e+02 -5.484615e+01 -9.672058e+01 1.396979e-05 1.603988e-05
6.521739e+00 1.763505e+02 -5.410877e+01 -9.597924e+01 1.254885e-05 1.416028e-05
6.521739e+00 2.015338e+02 -5.346608e+01 -9.533501e+01 1.123494e-05 1.248684e-05
6.521739e+00 2.303132e+02 -5.290569e+01 -9.477475e+01 1.002947e-05 1.100034e-05
6.521739e+00 2.632024e+02 -5.241688e+01 -9.428722e+01 8.930752e-06 9.682499e-06
6.521739e+00 3.007883e+02 -5.199035e+01 -9.386276e+01 7.934893e-06 8.516182e-06
6.521739e+00 3.437414e+02 -5.161806e+01 -9.349303e+01 7.036543e-06 7.485485e-06
6.521739e+00 3.928284e+02 -5.129301e+01 -9.317088e+01 6.229441e-06 6.575802e-06
6.521739e+00 4.489251e+02 -5.100915e+01 -9.289012e+01 5.506842e-06 5.773812e-06
6.521739e+00 5.130326e+02 -5.076119e+01 -9.264539e+01 4.861838e-06 5.067446e-06
6.521739e+00 5.862947e+02 -5.054454e+01 -9.243207e+01 4.287585e-06 4.445822e-06
6.521739e+00 6.700188e+02 -5.035523e+01 -9.224615e+01 3.777467e-06 3.899170e-06
6.521739e+00 7.656988e+02 -5.018977e+01 -9.208416e+01 3.325199e-06 3.418751e-06
6.521739e+00 8.750422e+02 -5.004515e+01 -9.194309e+01 2.924895e-06 2.996774e-06
6.521739e+00 1.000000e+03 -4.991871e+01 -9.182033e+01 2.571103e-06 2.626306e-06

6.884058e+00 1.000000e-01 -2.200695e+02 -2.509390e+02 9.064286e-05 9.039285e-05
6.884058e+00 1.142802e-01 -2.201276e+02 -2.509997e+02 9.063807e-05 9.039319e-05
6.884058e+00 1.305997e-01 -2.202044e+02 -2.511523e+02 9.063183e-05 9.039363e-05
6.884058e+00 1.492496e-01 -2.203052e+02 -2.512907e+02 9.062367e-05 9.039421e-05
6.884058e+00 1.705627e-01 -2.204310e+02 -2.513373e+02 9.061301e-05 9.039496e-05
6.884058e+00 1.949194e-01 -2.206003e+02 -2.515564e+02 9.059910e-05 9.039595e-05
6.884058e+00 2.227543e-01 -2.208220e+02 -2.517105e+02 9.058093e-05 9.039723e-05
6.884058e+00 2.545641e-01 -2.211157e+02 -2.519909e+02 9.055721e-05 9.039891e-05
6.884058e+00 2.909163e-01 -2.215054e+02 -2.524843e+02 9.052625e-05 9.040109e-05
6.884058e+00 3.324598e-01 -2.220171e+02 -2.529396e+02 9.048584e-05 9.040394e-05
6.884058e+00 3.799357e-01 -2.227010e+02 -2.536707e+02 9.043310e-05 9.040766e-05
6.884058e+00 4.341913e-01 -2.236089e+02 -2.546061e+02 9.036429e-05 9.041251e-05
6.884058e+00 4.961948e-01 -2.248015e+02 -2.558721e+02 9.027454e-05 9.041882e-05
6.884058e+00 5.670524e-01 -2.263057e+02 -2.574748e+02 9.015751e-05 9.042703e-05
6.884058e+00 6.480286e-01 -2.279332e+02 -2.591602e+02 9.000500e-05 9.043770e-05
6.884058e+00 7.405685e-01 -2.288174e+02 -2.599593e+02 8.980639e-05 9.045155e-05
6.884058e+00 8.463232e-01 -2.279221e+02 -2.591825e+02 8.954794e-05 9.046948e-05
6.884058e+00 9.671799e-01 -2.260066e+02 -2.571818e+02 8.921201e-05 9.049266e-05
6.884058e+00 1.105295e+00 -2.243289e+02 -2.554654e+02 8.877600e-05 9.052250e-05
6.884058e+00 1.263134e+00 -2.234232e+02 -2.547013e+02 8.821112e-05 9.056075e-05
6.884058e+00 1.443512e+00 -2.233383e+02 -2.548148e+02 8.748108e-05 9.060950e-05
6.884058e+00 1.649648e+00 -2.233907e+02 -2.549276e+02 8.654048e-05 9.067116e-05
6.884058e+00 1.885221e+00 -2.218877e+02 -2.537239e+02 8.533343e-05 9.074834e-05
6.884058e+00 2.154435e+00 -2.192325e+02 -2.512366e+02 8.379232e-05 9.084361e-05
6.884058e+00 2.462092e+00 -2.170120e+02 -2.492214e+02 8.183743e-05 9.095902e-05
6.884058e+00 2.813684e+00 -2.144715e+02 -2.469753e+02 7.937787e-05 9.109522e-05
6.884058e+00 3.215484e+00 -2.103991e+02 -2.432977e+02 7.631488e-05 9.125006e-05
6.884058e+00 3.674662e+00 -2.057662e+02 -2.391095e+02 7.254839e-05 9.141649e-05
6.884058e+00 4.199411e+00 -2.004277e+02 -2.345652e+02 6.798780e-05 9.157967e-05
6.884058e+00 4.799096e+00 -1.939947e+02 -2.290228e+02 6.256711e-05 9.171341e-05
6.884058e+00 5.484417e+00 -1.867251e+02 -2.228311e+02 5.626342e-05 9.177644e-05
6.884058e+00 6.267603e+00 -1.784906e+02 -2.159827e+02 4.911579e-05 9.170953e-05
6.884058e+00 7.162629e+00 -1.693089e+02 -2.085039e+02 4.124006e-05 9.143496e-05
6.884058e+00 8.185467e+00 -1.591299e+02 -2.005117e+02 3.283496e-05 9.086016e-05
6.884058e+00 9.354369e+00 -1.478776e+02 -1.921442e+02 2.417859e-05 8.988636e-05
6.884058e+00 1.069019e+01 -1.352430e+02 -1.834777e+02 1.563048e-05 8.842178e-05
6.884058e+00 1.221677e+01 -1.202544e+02 -1.747347e+02 7.774772e-06 8.639691e-05
6.884058e+00 1.396135e+01 -1.055248e+02 -1.660491e+02 3.935910e-06 8.377772e-05
6.884058e+00 1.595506e+01 -1.039406e+02 -1.576213e+02 8.747590e-06 8.057331e-05
6.884058e+00 1.823348e+01 -1.001448e+02 -1.496228e+02 1.426138e-05 7.683572e-05
6.884058e+00 2.083726e+01 -9.518775e+01 -1.422113e+02 1.889366e-05 7.265256e-05
6.884058e+00 2.381286e+01 -9.005441e+01 -1.355000e+02 2.247871e-05 6.813493e-05
6.884058e+00 2.721339e+01 -8.515946e+01 -1.295396e+02 2.503127e-05 6.340400e-05
6.884058e+00 3.109952e+01 -8.067852e+01 -1.243204e+02 2.663471e-05 5.857887e-05
6.884058e+00 3.554059e+01 -7.666856e+01 -1.197913e+02 2.740727e-05 5.376754e-05
6.884058e+00 4.061586e+01 -7.312657e+01 -1.158810e+02 2.748257e-05 4.906131e-05
6.884058e+00 4.641589e+01 -7.002145e+01 -1.125135e+02 2.699629e-05 4.453249e-05
6.884058e+00 5.304417e+01 -6.731099e+01 -1.096157e+02 2.607716e-05 4.023435e-05
6.884058e+00 6.061899e+01 -6.495063e+01 -1.071217e+02 2.484139e-05 3.620278e-05
6.884058e+00 6.927551e+01 -6.289759e+01 -1.049736e+02 2.338968e-05 3.245872e-05
6.884058e+00 7.916819e+01 -6.111272e+01 -1.031216e+02 2.180637e-05 2.901094e-05
6.884058e+00 9.047357e+01 -5.956107e+01 -1.015230e+02 2.015978e-05 2.585871e-05
6.884058e+00 1.033934e+02 -5.821189e+01 -1.001414e+02 1.850350e-05 2.299427e-05
6.884058e+00 1.181582e+02 -5.703835e+01 -9.894605e+01 1.687813e-05 2.040488e-05
6.884058e+00 1.350314e+02 -5.601714e+01 -9.791057e+01 1.531318e-05 1.807450e-05
6.884058e+00 1.543142e+02 -5.512809e+01 -9.701268e+01 1.382896e-05 1.598522e-05
6.884058e+00 1.763505e+02 -5.435373e+01 -9.623334e+01 1.243839e-05 1.411819e-05
6.884058e+00 2.015338e+02 -5.367897e+01 -9.555634e+01 1.114855e-05 1.245445e-05
6.884058e+00 2.303132e+02 -5.309074e+01 -9.496778e+01 9.962083e-06 1.097543e-05
6.884058e+00 2.632024e+02 -5.257774e+01 -9.445576e+01 8.878301e-06 9.663363e-06
6.884058e+00 3.007883e+02 -5.213019e+01 -9.401009e+01 7.894152e-06 8.501485e-06
6.884058e+00 3.437414e+02 -5.173960e+01 -9.362197e+01 7.004954e-06 7.474202e-06
6.884058e+00 3.928284e+02 -5.139864e+01 -9.328386e+01 6.204986e-06 6.567143e-06
6.884058e+00 4.489251e+02 -5.110090e+01 -9.298922e+01 5.487935e-06 5.767169e-06
6.884058e+00 5.130326e+02 -5.084085e+01 -9.273243e+01 4.847237e-06 5.062351e-06
6.884058e+00 5.862947e+02 -5.061366e+01 -9.250862e+01 4.276322e-06 4.441915e-06
6.884058e+00 6.700188e+02 -5.041516e+01 -9.231357e+01 3.768787e-06 3.896174e-06
6.884058e+00 7.656988e+02 -5.024168e+01 -9.214362e+01 3.318515e-06 3.416455e-06
6.884058e+00 8.750422e+02 -5.009004e+01 -9.199562e+01 2.919752e-06 2.995014e-06
6.884058e+00 1.000000e+03 -4.995749e+01 -9.186678e+01 2.567147e-06 2.624957e-06

7.246377e+00 1.000000e-01 -2.213664e+02 -2.521763e+02 8.665058e-05 8.642699e-05
7.246377e+00 1.142802e-01 -2.214242e+02 -2.523322e+02 8.664639e-05 8.642728e-05
7.246377e+00 1.305997e-01 -2.214949e+02 -2.523661e+02 8.664093e-05 8.642767e-05
7.246377e+00 1.492496e-01 -2.215888e+02 -2.525809e+02 8.663380e-05 8.642818e-05
7.246377e+00 1.705627e-01 -2.217082e+02 -2.526872e+02 8.662449e-05 8.642883e-05
7.246377e+00 1.949194e-01 -2.218665e+02 -2.526980e+02 8.661232e-05 8.642969e-05
7.246377e+00 2.227543e-01 -2.220724e+02 -2.529461e+02 8.659645e-05 8.643082e-05
7.246377e+00 2.545641e-01 -2.223479e+02 -2.531479e+02 8.657571e-05 8.643228e-05
7.246377e+00 2.909163e-01 -2.227138e+02 -2.536103e+02 8.654865e-05 8.643419e-05
7.246377e+00 3.324598e-01 -2.231956e+02 -2.540569e+02 8.651332e-05 8.643669e-05
7.246377e+00 3.799357e-01 -2.238369e+02 -2.548432e+02 8.646721e-05 8.643994e-05
7.246377e+00 4.341913e-01 -2.246937e+02 -2.556298e+02 8.640705e-05 8.644418e-05
7.246377e+00 4.961948e-01 -2.258285e+02 -2.568372e+02 8.632857e-05 8.644970e-05
7.246377e+00 5.670524e-01 -2.272992e+02 -2.584269e+02 8.622623e-05 8.645688e-05
7.246377e+00 6.480286e-01 -2.290153e+02 -2.602388e+02 8.609283e-05 8.646622e-05
7.246377e+00 7.405685e-01 -2.303204e+02 -2.618022e+02 8.591907e-05 8.647836e-05
7.246377e+00 8.463232e-01 -2.298941e+02 -2.610283e+02 8.569288e-05 8.649408e-05
7.246377e+00 9.671799e-01 -2.280296e+02 -2.591316e+02 8.539877e-05 8.651442e-05
7.246377e+00 1.105295e+00 -2.261428e+02 -2.576640e+02 8.501682e-05 8.654063e-05
7.246377e+00 1.263134e+00 -2.250118e+02 -2.566329e+02 8.452167e-05 8.657429e-05
7.246377e+00 1.443512e+00 -2.248200e+02 -2.563922e+02 8.388116e-05 8.661729e-05
7.246377e+00 1.649648e+00 -2.252520e+02 -2.569087e+02 8.305498e-05 8.667182e-05
7.246377e+00 1.885221e+00 -2.245743e+02 -2.563213e+02 8.199323e-05 8.674033e-05
7.246377e+00 2.154435e+00 -2.220152e+02 -2.538078e+02 8.063511e-05 8.682534e-05
7.246377e+00 2.462092e+00 -2.197242e+02 -2.517737e+02 7.890826e-05 8.692905e-05
7.246377e+00 2.813684e+00 -2.175732e+02 -2.471082e+02 7.672917e-05 8.705264e-05
7.246377e+00 3.215484e+00 -2.142979e+02 -2.467975e+02 7.400539e-05 8.719515e-05
7.246377e+00 3.674662e+00 -2.097785e+02 -2.429015e+02 7.064073e-05 8.735167e-05
7.246377e+00 4.199411e+00 -2.048250e+02 -2.366593e+02 6.654406e-05 8.751087e-05
7.246377e+00 4.799096e+00 -1.986431e+02 -2.333722e+02 6.164251e-05 8.765178e-05
7.246377e+00 5.484417e+00 -1.916144e+02 -2.273828e+02 5.589818e-05 8.774014e-05
7.246377e+00 6.267603e+00 -1.835732e+02 -2.205437e+02 4.932654e-05 8.772528e-05
7.246377e+00 7.162629e+00 -1.745656e+02 -2.131826e+02 4.201237e-05 8.753870e-05
7.246377e+00 8.185467e+00 -1.645341e+02 -2.051641e+02 3.411875e-05 8.709599e-05
7.246377e+00 9.354369e+00 -1.534473e+02 -1.966752e+02 2.588614e-05 8.630347e-05
7.246377e+00 1.069019e+01 -1.410973e+02 -1.878654e+02 1.762805e-05 8.506958e-05
7.246377e+00 1.221677e+01 -1.268221e+02 -1.788914e+02 9.779796e-06 8.331910e-05
7.246377e+00 1.396135e+01 -1.096029e+02 -1.699175e+02 3.845611e-06 8.100696e-05
7.246377e+00 1.595506e+01 -1.052776e+02 -1.611571e+02 6.485294e-06 7.812763e-05
7.246377e+00 1.823348e+01 -1.021466e+02 -1.527958e+02 1.191988e-05 7.471755e-05
7.246377e+00 2.083726e+01 -9.727118e+01 -1.450101e+02 1.667433e-05 7.085017e-05
7.246377e+00 2.381286e+01 -9.201531e+01 -1.379337e+02 2.044568e-05 6.662558e-05
7.246377e+00 2.721339e+01 -8.692850e+01 -1.316349e+02 2.321368e-05 6.215782e-05
7.246377e+00 3.109952e+01 -8.224112e+01 -1.261143e+02 2.504172e-05 5.756253e-05
7.246377e+00 3.554059e+01 -7.803368e+01 -1.213236e+02 2.603447e-05 5.294730e-05
7.246377e+00 4.061586e+01 -7.431243e+01 -1.171897e+02 2.631658e-05 4.840519e-05
7.246377e+00 4.641589e+01 -7.104875e+01 -1.136323e+02 2.601837e-05 4.401152e-05
